seed,test_fold,val_fold,model,n_train,n_val,n_test,auprc,auroc,brier,threshold_1pct,recall_at_1pct,observed_fpr_at_1pct,precision_at_1pct,f1_at_1pct,threshold_5pct,recall_at_5pct,observed_fpr_at_5pct,precision_at_5pct,f1_at_5pct,threshold_10pct,recall_at_10pct,observed_fpr_at_10pct,precision_at_10pct,f1_at_10pct,n,n_warn,n_low_observed_risk,n_defer,defer_rate,actionable_coverage,warn_recall_on_positives,warn_fpr_on_negatives,positive_rate_within_low_observed_risk,positive_miss_fraction_assigned_low_observed_risk
7704,2,3,dcrg_sequence_noisy_or,1316,447,427,0.9776917358991988,0.9885791146979701,0.025353081268417323,0.9197620607204843,0.9241379310344827,0.01773049645390071,0.9640287769784173,0.943661971830986,0.2744710700038112,0.9793103448275862,0.04609929078014184,0.9161290322580645,0.9466666666666667,0.03349917808963421,0.993103448275862,0.12056737588652482,0.8089887640449438,0.8916408668730651,,,,,,,,,,
7704,2,3,coverage_aware_selective_policy,1316,447,427,,,,,,,,,0.2744710700038112,,,,,,,,,,427.0,155.0,54.0,218.0,0.5105386416861827,0.4894613583138173,0.9793103448275862,0.04609929078014184,0.018518518518518517,0.006896551724137931
7704,3,4,sequence,1319,424,447,0.9929735164441428,0.9981167608286252,0.027386189697082224,0.9253489971160889,0.45161290322580644,0.0,1.0,0.6222222222222222,0.49878838658332825,0.8494623655913979,0.002824858757062147,0.9875,0.9132947976878614,0.05551370233297348,0.989247311827957,0.0423728813559322,0.8598130841121495,0.9199999999999999,,,,,,,,,,
7704,3,4,dcrg,1319,424,447,0.909151181914978,0.9837342810278842,0.026007170549816952,0.9725824138122175,0.43010752688172044,0.01977401129943503,0.851063829787234,0.5714285714285715,0.2710155364821271,1.0,0.062146892655367235,0.808695652173913,0.8942307692307693,0.017234316250448804,1.0,0.17796610169491525,0.5961538461538461,0.7469879518072289,,,,,,,,,,
7704,3,4,dcrg_sequence_noisy_or,1319,424,447,0.9843008320015839,0.9958690237531135,0.026410099348061503,0.9984171374667993,0.3118279569892473,0.0,1.0,0.4754098360655738,0.5086228163430035,1.0,0.02824858757062147,0.9029126213592233,0.9489795918367347,0.1945026286464171,1.0,0.06779661016949153,0.7948717948717948,0.8857142857142858,,,,,,,,,,
7704,3,4,coverage_aware_selective_policy,1319,424,447,,,,,,,,,0.5086228163430035,,,,,,,,,,447.0,103.0,110.0,234.0,0.5234899328859061,0.47651006711409394,1.0,0.02824858757062147,0.0,0.0
7704,4,0,sequence,1320,446,424,0.957499138010028,0.9754847987776106,0.07546917274426661,0.6677539348602295,0.8272251308900523,0.02575107296137339,0.9634146341463414,0.8901408450704225,0.20461831986904144,0.9685863874345549,0.10300429184549356,0.8851674641148325,0.9249999999999999,0.17150156199932098,0.9790575916230366,0.12017167381974249,0.8697674418604651,0.9211822660098522,,,,,,,,,,
7704,4,0,dcrg,1320,446,424,0.9812020317132273,0.9878435161674494,0.03110601577892888,0.9900682120004154,0.5235602094240838,0.004291845493562232,0.9900990099009901,0.684931506849315,0.6827573329222331,0.9738219895287958,0.055793991416309016,0.9346733668341709,0.9538461538461539,0.03608136875239873,1.0,0.08583690987124463,0.9052132701421801,0.9502487562189056,,,,,,,,,,
7704,4,0,dcrg_sequence_noisy_or,1320,446,424,0.977970690652737,0.987978338538975,0.049935920481072184,0.9970780529224059,0.49214659685863876,0.004291845493562232,0.9894736842105263,0.6573426573426574,0.7224927559545098,0.9947643979057592,0.04721030042918455,0.945273631840796,0.9693877551020408,0.47828193942443376,1.0,0.11587982832618025,0.8761467889908257,0.9339853300733496,,,,,,,,,,
7704,4,0,coverage_aware_selective_policy,1320,446,424,,,,,,,,,0.7224927559545098,,,,,,,,,,424.0,201.0,46.0,177.0,0.41745283018867924,0.5825471698113207,0.9947643979057592,0.04721030042918455,0.021739130434782608,0.005235602094240838
