seed,test_fold,model,n_features,auprc,auroc,brier,threshold_1pct,recall_at_1pct,observed_fpr_at_1pct,precision_at_1pct,f1_at_1pct,threshold_5pct,recall_at_5pct,observed_fpr_at_5pct,precision_at_5pct,f1_at_5pct,threshold_10pct,recall_at_10pct,observed_fpr_at_10pct,precision_at_10pct,f1_at_10pct
7702,0,cfg_capability_only,13,0.9244970385342128,0.9737065878983173,0.05121078307691502,0.9903457391903844,0.2236842105263158,0.01020408163265306,0.918918918918919,0.3597883597883598,0.29991230240075906,0.9868421052631579,0.07142857142857142,0.8771929824561403,0.9287925696594427,0.009870577775528973,0.9868421052631579,0.12585034013605442,0.8021390374331551,0.8849557522123893
7702,0,dcrg_untyped_guards,18,0.9359986848640692,0.9791107232366631,0.04848799638439204,0.9914181814721887,0.17105263157894737,0.01020408163265306,0.896551724137931,0.287292817679558,0.3800074639793356,0.9802631578947368,0.05442176870748299,0.9030303030303031,0.9400630914826498,0.011170458641068137,0.9868421052631579,0.15306122448979592,0.7692307692307693,0.8645533141210374
7702,0,dcrg_without_protocol_actors,24,0.9383330979236707,0.9804981203007519,0.04023760571041315,0.990414078529098,0.13157894736842105,0.006802721088435374,0.9090909090909091,0.22988505747126434,0.38269693006635475,0.9802631578947368,0.05782312925170068,0.8975903614457831,0.9371069182389937,0.01288130581446479,0.9868421052631579,0.17687074829931973,0.7425742574257426,0.8474576271186441
7702,0,dcrg_full,27,0.9371850541834587,0.9798044217687075,0.044664580768242416,0.9908270955759619,0.13157894736842105,0.006802721088435374,0.9090909090909091,0.22988505747126434,0.3726964337236122,0.9802631578947368,0.05442176870748299,0.9030303030303031,0.9400630914826498,0.012436154251189694,0.9868421052631579,0.1598639455782313,0.7614213197969543,0.8595988538681948
7702,1,cfg_capability_only,13,0.9584072021665451,0.9903995433789954,0.027087271671391293,0.908370756966252,0.7328767123287672,0.01,0.9727272727272728,0.8359375000000001,0.4935202093496103,0.9726027397260274,0.023333333333333334,0.9530201342281879,0.9627118644067796,0.026479182920791662,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,1,dcrg_untyped_guards,18,0.9576568138693557,0.9897831050228311,0.02527541949204046,0.9349206441006283,0.7397260273972602,0.013333333333333334,0.9642857142857143,0.8372093023255813,0.2042526326668555,0.958904109589041,0.03666666666666667,0.9271523178807947,0.9427609427609427,0.0310442512143217,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,1,dcrg_without_protocol_actors,24,0.9498783687870149,0.9893036529680365,0.025256189125601992,0.9234363856393497,0.7876712328767124,0.013333333333333334,0.9663865546218487,0.8679245283018869,0.1898604424833935,0.9863013698630136,0.05333333333333334,0.9,0.9411764705882354,0.02306483518275085,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,1,dcrg_full,27,0.9509248959534823,0.989554794520548,0.026131895319888816,0.9370989056870492,0.7808219178082192,0.013333333333333334,0.9661016949152542,0.8636363636363635,0.19787445358890077,0.9726027397260274,0.03333333333333333,0.9342105263157895,0.9530201342281879,0.030237074377303236,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,2,cfg_capability_only,13,0.9614934034357303,0.9837123991195892,0.035547545927971304,0.9184845108918529,0.4068965517241379,0.0035460992907801418,0.9833333333333333,0.5756097560975609,0.37345156464087076,0.9655172413793104,0.0425531914893617,0.9210526315789473,0.9427609427609427,0.0503631065463982,0.9862068965517241,0.09219858156028368,0.8461538461538461,0.910828025477707
7702,2,dcrg_untyped_guards,18,0.972083981315615,0.9882611885546588,0.0324565375031099,0.9334365699624676,0.3724137931034483,0.0035460992907801418,0.9818181818181818,0.54,0.12287004920846703,0.9724137931034482,0.04609929078014184,0.9155844155844156,0.94314381270903,0.013985709195650961,0.993103448275862,0.08865248226950355,0.8520710059171598,0.9171974522292993
7702,2,dcrg_without_protocol_actors,24,0.9723378710564576,0.9881144534115921,0.02943229501992149,0.9284943863192476,0.42758620689655175,0.0070921985815602835,0.96875,0.5933014354066987,0.09313398601618711,0.9724137931034482,0.04964539007092199,0.9096774193548387,0.94,0.012554010619258931,0.993103448275862,0.08156028368794327,0.8622754491017964,0.9230769230769231
7702,2,dcrg_full,27,0.9674963489609602,0.9885791146979702,0.03069196130735241,0.9306497621446602,0.16551724137931034,0.0035460992907801418,0.96,0.2823529411764706,0.08641958199101622,0.9724137931034482,0.04964539007092199,0.9096774193548387,0.94,0.012028900728341244,0.993103448275862,0.08156028368794327,0.8622754491017964,0.9230769230769231
7702,3,cfg_capability_only,13,0.8291838109457138,0.9760494502156613,0.03585449434011755,0.9669874267671787,0.20430107526881722,0.01977401129943503,0.7307692307692307,0.31932773109243695,0.2832726904165412,0.989247311827957,0.08757062146892655,0.7479674796747967,0.8518518518518517,0.016845809450958114,1.0,0.17796610169491525,0.5961538461538461,0.7469879518072289
7702,3,dcrg_untyped_guards,18,0.9416890512160676,0.9876222586720127,0.02556989947143981,0.9741335588820066,0.5376344086021505,0.01977401129943503,0.8771929824561403,0.6666666666666666,0.2512961112889771,1.0,0.062146892655367235,0.808695652173913,0.8942307692307693,0.01419754434577873,1.0,0.1807909604519774,0.5923566878980892,0.7439999999999999
7702,3,dcrg_without_protocol_actors,24,0.902010725587093,0.9832482838223681,0.02576205866766241,0.9690609865415206,0.5913978494623656,0.01977401129943503,0.8870967741935484,0.7096774193548387,0.2500396251165334,1.0,0.062146892655367235,0.808695652173913,0.8942307692307693,0.015203126182133583,1.0,0.1807909604519774,0.5923566878980892,0.7439999999999999
7702,3,dcrg_full,27,0.9101559049149466,0.9840380292813317,0.025713455715762622,0.975061089913147,0.4838709677419355,0.01977401129943503,0.8653846153846154,0.6206896551724138,0.25609707602455073,1.0,0.062146892655367235,0.808695652173913,0.8942307692307693,0.01787876191385404,1.0,0.17796610169491525,0.5961538461538461,0.7469879518072289
7702,4,cfg_capability_only,13,0.9835379250381149,0.9890906231040604,0.03152990533731635,0.9865241130481692,0.44502617801047123,0.004291845493562232,0.9883720930232558,0.6137184115523466,0.4852282867949648,0.9790575916230366,0.0815450643776824,0.9077669902912622,0.9420654911838791,0.014809979979456074,1.0,0.12017167381974249,0.8721461187214612,0.9317073170731708
7702,4,dcrg_untyped_guards,18,0.9811092658660813,0.9880906905152461,0.030174641329373166,0.9908902021627609,0.5026178010471204,0.004291845493562232,0.9896907216494846,0.6666666666666666,0.6830567268119779,0.9738219895287958,0.055793991416309016,0.9346733668341709,0.9538461538461539,0.03033317069367736,1.0,0.11158798283261803,0.880184331797235,0.9362745098039216
7702,4,dcrg_without_protocol_actors,24,0.9818287296216899,0.9880906905152462,0.03128262915845281,0.9890825605853387,0.5235602094240838,0.004291845493562232,0.9900990099009901,0.684931506849315,0.6934039030257493,0.9738219895287958,0.055793991416309016,0.9346733668341709,0.9538461538461539,0.0406774713913377,1.0,0.08583690987124463,0.9052132701421801,0.9502487562189056
7702,4,dcrg_full,27,0.980966356816407,0.9877311641911781,0.030436630653636238,0.9897718287022623,0.518324607329843,0.004291845493562232,0.99,0.6804123711340206,0.6894798400272153,0.9738219895287958,0.055793991416309016,0.9346733668341709,0.9538461538461539,0.03657801692894058,1.0,0.0944206008583691,0.8967136150234741,0.9455445544554456
7703,0,cfg_capability_only,13,0.9254944304270715,0.9726324740422485,0.05048890224422046,0.9894050483253753,0.27631578947368424,0.01020408163265306,0.9333333333333333,0.4263959390862944,0.2952068171781896,0.9868421052631579,0.07142857142857142,0.8771929824561403,0.9287925696594427,0.00991599433534026,0.9868421052631579,0.16666666666666666,0.7537688442211056,0.8547008547008547
7703,0,dcrg_untyped_guards,18,0.9362619459210877,0.9794240064446832,0.0406530159704421,0.9908596766282965,0.18421052631578946,0.006802721088435374,0.9333333333333333,0.30769230769230765,0.37140006812991627,0.9802631578947368,0.05782312925170068,0.8975903614457831,0.9371069182389937,0.010638767034358093,0.9868421052631579,0.14285714285714285,0.78125,0.8720930232558138
7703,0,dcrg_without_protocol_actors,24,0.9378554182837583,0.9775778732545649,0.043172079904170955,0.9913213659800586,0.13157894736842105,0.006802721088435374,0.9090909090909091,0.22988505747126434,0.3801677904715411,0.9802631578947368,0.05442176870748299,0.9030303030303031,0.9400630914826498,0.012198262519997116,0.9868421052631579,0.1870748299319728,0.7317073170731707,0.8403361344537815
7703,0,dcrg_full,27,0.9366796781331226,0.9790547798066596,0.04162185744210316,0.9914400365632056,0.13157894736842105,0.006802721088435374,0.9090909090909091,0.22988505747126434,0.385919933262539,0.9802631578947368,0.05442176870748299,0.9030303030303031,0.9400630914826498,0.012532729382249613,0.9868421052631579,0.1836734693877551,0.7352941176470589,0.8426966292134831
7703,1,cfg_capability_only,13,0.9596408903665727,0.9907191780821918,0.027695483463793774,0.9100906211793455,0.7397260273972602,0.01,0.972972972972973,0.8404669260700388,0.4731248264021785,0.9726027397260274,0.023333333333333334,0.9530201342281879,0.9627118644067796,0.02268866246837459,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7703,1,dcrg_untyped_guards,18,0.9574131143324067,0.989554794520548,0.025512779581291983,0.9097162403000906,0.8493150684931506,0.013333333333333334,0.96875,0.9051094890510949,0.19908909969654157,0.958904109589041,0.03333333333333333,0.9333333333333333,0.9459459459459458,0.023535910516752207,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7703,1,dcrg_without_protocol_actors,24,0.953882599920466,0.9900114155251142,0.02485313614916366,0.9275576916653022,0.773972602739726,0.013333333333333334,0.9658119658119658,0.8593155893536122,0.2295557814324514,0.9863013698630136,0.05333333333333334,0.9,0.9411764705882354,0.02525702017807091,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
