seed,test_fold,model,n_features,auprc,auroc,brier,threshold_1pct,recall_at_1pct,observed_fpr_at_1pct,precision_at_1pct,f1_at_1pct,threshold_5pct,recall_at_5pct,observed_fpr_at_5pct,precision_at_5pct,f1_at_5pct,threshold_10pct,recall_at_10pct,observed_fpr_at_10pct,precision_at_10pct,f1_at_10pct
7702,0,cfg_capability_only,13,0.9360619393384719,0.9705178123881132,0.04474763667093939,0.9893037388251432,0.3092105263157895,0.01020408163265306,0.94,0.4653465346534654,0.2868456570490008,0.9868421052631579,0.07142857142857142,0.8771929824561403,0.9287925696594427,0.0067842410183816555,0.9868421052631579,0.11904761904761904,0.8108108108108109,0.8902077151335311
7702,0,dcrg_untyped_guards,18,0.9338003390318842,0.975485588972431,0.04076594434557773,0.9924457355060508,0.17763157894736842,0.006802721088435374,0.9310344827586207,0.29834254143646405,0.39250226601862526,0.9868421052631579,0.05782312925170068,0.8982035928143712,0.9404388714733543,0.008914537471739504,0.9868421052631579,0.1054421768707483,0.8287292817679558,0.9009009009009008
7702,0,dcrg_without_protocol_actors,24,0.9375671382690085,0.9781708736126028,0.0397173698089214,0.989839398487699,0.20394736842105263,0.01020408163265306,0.9117647058823529,0.3333333333333333,0.4006329092740923,0.9868421052631579,0.06462585034013606,0.8875739644970414,0.9345794392523363,0.011886039538239248,0.9868421052631579,0.12244897959183673,0.8064516129032258,0.8875739644970414
7702,0,dcrg_full,27,0.9368235033808846,0.9752170605084137,0.0412229515252227,0.9907970892526095,0.19736842105263158,0.01020408163265306,0.9090909090909091,0.32432432432432434,0.38389812809067664,0.9868421052631579,0.047619047619047616,0.9146341463414634,0.949367088607595,0.01021691862013255,0.9868421052631579,0.1564625850340136,0.7653061224489796,0.8620689655172413
7702,1,cfg_capability_only,13,0.9564611835293821,0.9901712328767124,0.02453866529280763,0.9531881271745408,0.6506849315068494,0.01,0.9693877551020408,0.7786885245901639,0.48202891812186976,0.9726027397260274,0.03666666666666667,0.9281045751633987,0.9498327759197325,0.03390108494941942,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,1,dcrg_untyped_guards,18,0.951593138527736,0.9900913242009133,0.022926109071387646,0.9350069545917861,0.7328767123287672,0.01,0.9727272727272728,0.8359375000000001,0.22976365936288798,0.9863013698630136,0.05333333333333334,0.9,0.9411764705882354,0.028719336600752023,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,1,dcrg_without_protocol_actors,24,0.9506615104737749,0.9898630136986302,0.02375555172775611,0.9052923963038846,0.8424657534246576,0.013333333333333334,0.968503937007874,0.9010989010989011,0.24708096313573452,0.9863013698630136,0.05333333333333334,0.9,0.9411764705882354,0.025438943157320752,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,1,dcrg_full,27,0.9500696157335456,0.9897488584474885,0.023346180575126975,0.9170573475102693,0.8424657534246576,0.013333333333333334,0.968503937007874,0.9010989010989011,0.2474173428609786,0.9863013698630136,0.05333333333333334,0.9,0.9411764705882354,0.022306452503409534,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,2,cfg_capability_only,13,0.9664049976819648,0.9858278307654683,0.03603769927576801,0.9069190984610876,0.5172413793103449,0.0070921985815602835,0.974025974025974,0.6756756756756755,0.382791257267359,0.9655172413793104,0.0425531914893617,0.9210526315789473,0.9427609427609427,0.04373010585867741,0.9862068965517241,0.09219858156028368,0.8461538461538461,0.910828025477707
7702,2,dcrg_untyped_guards,18,0.9783204846137648,0.9900342382000489,0.03256077088015839,0.9109931108807593,0.6,0.0070921985815602835,0.9775280898876404,0.7435897435897435,0.13519034210506747,0.9793103448275862,0.0425531914893617,0.922077922077922,0.9498327759197325,0.010429885102137637,0.993103448275862,0.09929078014184398,0.8372093023255814,0.9085173501577287
7702,2,dcrg_without_protocol_actors,24,0.9742706473128433,0.9892883345561262,0.029845879732649763,0.9231802909667277,0.5103448275862069,0.0070921985815602835,0.9736842105263158,0.669683257918552,0.1074438041001301,0.9793103448275862,0.04609929078014184,0.9161290322580645,0.9466666666666667,0.015691325666302925,0.993103448275862,0.08156028368794327,0.8622754491017964,0.9230769230769231
