0x0	0
0x1c	0
0x1c	1
0x109	8
0x118	9
0x118	10
0x142	10
0x179	12
0x179	13
0x269	19
0x269	21
0x293	21
0x3fb	32
0x3fb	34
0x425	34
0x737	59
0x748	60
0x748	61
0x772	61
0x798	62
0x798	63
0x7b1	63
0x809	66
0x809	67
0x833	67
0x84e	68
0x84e	69
0x8b1	71
0x8b1	72
0x8b1	73
0x920	75
0x920	76
0x920	77
0xac4	88
0xac4	90
0xaeb	90
0xaeb	91
0xb4b	93
0xb66	94
0xb9d	95
0xb9d	96
0xcbe	105
0xcf9	107
0xcf9	108
0xcf9	109
0xdef	115
0xdef	116
0xe42	117
0xe42	118
0xe42	119
0xe6c	119
0xe7f	119
0xe7f	120
0xe99	120
0xeb3	121
0xf68	127
0xf68	128
0xfa6	129
0xfb3	129
0xfb3	130
0xfb3	131
0xff4	131
0xff4	132
0x10d9	139
0x10ec	139
0x10ec	140
0x1105	140
0x11b0	146
0x120e	149
0x120e	150
0x1238	150
0x129c	153
0x129c	154
0x129c	155
0x12d8	155
0x1310	157
0x1310	158
0x133a	158
0x133a	159
0x133a	160
0x1365	160
0x1365	161
0x17a4	195
0x17a4	196
0x17f5	197
0x17f5	198
0x1cdd	238
0x3ce0x2f2	31
0x3ce0x68f	31
0x22	1
0x9b0e	1280
0x9b0e	1281
0x12	0
0x3e74	515
0x3e74	516
0x3e97	516
0x3e97	518
0x149	10
0x152	10
0x152	11
0x254	19
0x225	17
0x225	19
0x1f6	16
0x1f6	17
0x174	12
0x3eba	518
0x3eba	519
0x3edc	519
0x3edc	520
0x29a	21
0x2a3	21
0x2a3	22
0x3efe	520
0x3efe	521
0x2c7	22
0x2c7	23
0x2c7	24
0x3f20	521
0x3f20	522
0x3f43	522
0x3f43	523
0x3f66	523
0x3f66	524
0x3fb4	526
0x3fb4	527
0x3fd7	527
0x3fd7	528
0x42c	34
0x42c	35
0x42c	36
0x687	53
0x687	54
0x67d	53
0x674	53
0x64d	52
0x64d	53
0x618	50
0x618	51
0x618	52
0x5ea	48
0x5ea	49
0x5ea	50
0x594	46
0x594	47
0x594	48
0x4b3	38
0x4b3	39
0x480	37
0x478	36
0x478	37
0x46e	36
0x3ffa	528
0x3ffa	529
0x401d	529
0x401d	530
0x4040	530
0x4040	531
0x406a	531
0x406a	532
0x406a	533
0x408c	533
0x408c	534
0x779	61
0x782	62
0x40ae	534
0x40ae	535
0x7a4	63
0x64	3
0x40d1	535
0x40d1	536
0x7bd	63
0x7bd	64
0x40f4	536
0x40f4	537
0x7d9	64
0x7d9	66
0x4116	537
0x4116	538
0x4139	538
0x4139	539
0x83a	67
0x83a	68
0x415c	539
0x415c	540
0x860	69
0x86f	69
0x9b50	1282
0x9b50	1283
0x9b72	1283
