model,auprc_mean,auprc_std,auroc_mean,auroc_std,brier_mean,brier_std,threshold_1pct_mean,threshold_1pct_std,recall_at_1pct_mean,recall_at_1pct_std,observed_fpr_at_1pct_mean,observed_fpr_at_1pct_std,precision_at_1pct_mean,precision_at_1pct_std,f1_at_1pct_mean,f1_at_1pct_std,threshold_5pct_mean,threshold_5pct_std,recall_at_5pct_mean,recall_at_5pct_std,observed_fpr_at_5pct_mean,observed_fpr_at_5pct_std,precision_at_5pct_mean,precision_at_5pct_std,f1_at_5pct_mean,f1_at_5pct_std,threshold_10pct_mean,threshold_10pct_std,recall_at_10pct_mean,recall_at_10pct_std,observed_fpr_at_10pct_mean,observed_fpr_at_10pct_std,precision_at_10pct_mean,precision_at_10pct_std,f1_at_10pct_mean,f1_at_10pct_std,temperature_mean,temperature_std
flat_cnn_matched_2048,0.8778291478855477,0.008215915531589102,0.9267828475077104,0.014182636800201624,0.10311327995507773,0.00627655133527968,0.8350064833958943,0.022282042412984975,0.4598315059114317,0.05126943224253448,0.014620134470476347,0.00167128878483176,0.949607308950168,0.006671007409578451,0.6053556242180572,0.04894724453112605,0.5237064321835835,0.04464689190385783,0.7139707699318647,0.006992900991424614,0.06425529590847202,0.01466460886547498,0.8568871550186142,0.03988182114306656,0.7687462151040574,0.01807482241508003,0.39819286713997526,0.07880673754259368,0.7879243482321744,0.011866644968930815,0.10909734211530875,0.004900330170992879,0.7866248684182741,0.014355253990628902,0.7786308853167697,0.009891133730001715,1.9536101460456845,0.3111474601701057
flat_cnn_matched_8192,0.9454741266781282,0.015961705887884568,0.9732682346413574,0.011014064761273897,0.05974602618522298,0.008655829589668793,0.8254695117473602,0.029953202585104605,0.5327939133749396,0.08167467306601163,0.020119712367565244,0.0065109013347657944,0.9497321857329988,0.010160726021097107,0.6391595367358479,0.09687540779658055,0.48536990930636725,0.0168126588302922,0.8579559062866192,0.01052751195038637,0.04529702540414704,0.005794832511179561,0.914302028327492,0.013253104729065934,0.8778796997434339,0.010036244084857546,0.23806925465663267,0.032852563615660954,0.9431057401231263,0.04263992655830933,0.09106442672532777,0.023443433561356586,0.8420015425703221,0.04641721397707341,0.8871684823001278,0.04209681306585125,1.5925448278586067,0.17345996489916227
flat_cnn_matched_16384,0.9420175249759289,0.01860819693294602,0.9725871027389799,0.012605041668113357,0.06566235655879289,0.01183125315965861,0.7757145230968794,0.04284341373283082,0.48246924858101936,0.04255146065043528,0.020674233252184347,0.0012577507027355514,0.9424058360318054,0.004347236178188851,0.5940511768361832,0.054690442032942065,0.4201417033871015,0.06290859398497459,0.8558731470161339,0.01056848906093814,0.04528679844178265,0.004746576358910831,0.9176718567265826,0.009194731744486519,0.878234074434887,0.009540004078857809,0.18674932395418478,0.06885233582333464,0.9227361004010666,0.051734959573556435,0.10585910915412504,0.010102653261732408,0.8265541946701411,0.026281004931758962,0.8649689507377453,0.034838984077238844,1.5888648192087809,0.4075580005466984
