item_id,delegate_address,delegate_explorer_url,authority_address,authority_explorer_url,first_tx_hash,authorization_tx_explorer_url,first_block,first_timestamp_utc,last_block,last_timestamp_utc,authorization_count,historical_code_bytes,historical_bytecode_sha256,postcutoff_exact_runtime_family,exact_runtime_peer_count,exact_runtime_peer_addresses,matched_historical_family,best_historical_family_similarity,runtime_changed_since_first_authorization,audit_instruction
ethereum:0xba7526815e5f62271ea3089cc2824de5389dc956,0xba7526815e5f62271ea3089cc2824de5389dc956,https://etherscan.io/address/0xba7526815e5f62271ea3089cc2824de5389dc956,0xd32a221d4a671724ad666689cc5cc4d103fb13bc,https://etherscan.io/address/0xd32a221d4a671724ad666689cc5cc4d103fb13bc,0x584a3df5539fb1b5f36d250276737f8ee6ba6dfe90c7def60324080b6f0563fc,https://etherscan.io/tx/0x584a3df5539fb1b5f36d250276737f8ee6ba6dfe90c7def60324080b6f0563fc,24473799,2026-02-17T03:15:11Z,24473799,2026-02-17T03:15:11Z,1,3222.0,c7b536d8b7f3f8788547430d4029f9fb198743b569796bd7a3c39d7411c645f9,T0526,1,0xba7526815e5f62271ea3089cc2824de5389dc956,,0.4816326530612245,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xbad39476167ce7f3ae18c322c0fe5d3521816aba,0xbad39476167ce7f3ae18c322c0fe5d3521816aba,https://etherscan.io/address/0xbad39476167ce7f3ae18c322c0fe5d3521816aba,0x681878dc5abaa70d182b3e1c4d6a3fd1e16922c0,https://etherscan.io/address/0x681878dc5abaa70d182b3e1c4d6a3fd1e16922c0,0xa056a039313f635944374f05156230f1a0c264e3011eaf845f8d79da80a27bad,https://etherscan.io/tx/0xa056a039313f635944374f05156230f1a0c264e3011eaf845f8d79da80a27bad,24431204,2026-02-11T04:41:11Z,24431204,2026-02-11T04:41:11Z,1,1164.0,9136ed54fa9301aa2fe094baca375a3cf64f6b8010fefbc81a60cc46ad831f38,T0383,1,0xbad39476167ce7f3ae18c322c0fe5d3521816aba,,0.3864836325237592,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xbcc532c6e4786e2c1c1e1fad460a53929f4dc577,0xbcc532c6e4786e2c1c1e1fad460a53929f4dc577,https://etherscan.io/address/0xbcc532c6e4786e2c1c1e1fad460a53929f4dc577,0x0e8a2a225eb3e082cd5dee44e35048cce5fe5778,https://etherscan.io/address/0x0e8a2a225eb3e082cd5dee44e35048cce5fe5778,0x157b59abbb8ee2ca30fc211d7ab7808a901032701f813bc20f045d934ec81047,https://etherscan.io/tx/0x157b59abbb8ee2ca30fc211d7ab7808a901032701f813bc20f045d934ec81047,24599682,2026-03-06T16:42:59Z,24599765,2026-03-06T16:59:47Z,3,7912.0,209f7281d7acaa70fb9db57565a5036b036043504fbfb64b232f3ac702ec4945,T0089,1,0xbcc532c6e4786e2c1c1e1fad460a53929f4dc577,,0.3336713995943204,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xbe7c4f2d27d6a7c79e5dad8cb99e13c58e468933,0xbe7c4f2d27d6a7c79e5dad8cb99e13c58e468933,https://etherscan.io/address/0xbe7c4f2d27d6a7c79e5dad8cb99e13c58e468933,0x3d12a3dd360ca2005ad314c51272ad68f6c624c5,https://etherscan.io/address/0x3d12a3dd360ca2005ad314c51272ad68f6c624c5,0x7039416365899555aced35da07b8e668d01b46bc7da3e5de4cdefb80e9511911,https://etherscan.io/tx/0x7039416365899555aced35da07b8e668d01b46bc7da3e5de4cdefb80e9511911,24476062,2026-02-17T10:50:11Z,24476155,2026-02-17T11:08:47Z,4,3311.0,84ecc65ebe0027388a0bd4fd11943bc21d10dcecaad773c29609c8debd47dbed,T0341,1,0xbe7c4f2d27d6a7c79e5dad8cb99e13c58e468933,,0.7001127395715896,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xbee2f0de34362ff34a9189c2b2e67ed61a3300e9,0xbee2f0de34362ff34a9189c2b2e67ed61a3300e9,https://etherscan.io/address/0xbee2f0de34362ff34a9189c2b2e67ed61a3300e9,0xe6d91747ec9eb35da40b5d23224d715bcd9e1e62,https://etherscan.io/address/0xe6d91747ec9eb35da40b5d23224d715bcd9e1e62,0x6d0c7e51009ecc8a55baa04e1501d1e8cf11c0266d487e678fd31f2184872d6a,https://etherscan.io/tx/0x6d0c7e51009ecc8a55baa04e1501d1e8cf11c0266d487e678fd31f2184872d6a,24364105,2026-02-01T19:28:47Z,24452793,2026-02-14T04:59:35Z,101,2078.0,e65baeb6ac0f560a65080698c2a124a874163cb288553bac13d1001232962e5c,T0609,1,0xbee2f0de34362ff34a9189c2b2e67ed61a3300e9,,0.6099585062240664,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xbfdc2ff6acc9e78dd309e127d4d7a60d0af14b77,0xbfdc2ff6acc9e78dd309e127d4d7a60d0af14b77,https://etherscan.io/address/0xbfdc2ff6acc9e78dd309e127d4d7a60d0af14b77,0xdd5cbdadc4460c85ed8ccce8120b2e6ee12853fc,https://etherscan.io/address/0xdd5cbdadc4460c85ed8ccce8120b2e6ee12853fc,0xdf9657db0683e2a0b1a30443c3c4a41fb18354cbf1a7266adbf5bcf5b6c94e1f,https://etherscan.io/tx/0xdf9657db0683e2a0b1a30443c3c4a41fb18354cbf1a7266adbf5bcf5b6c94e1f,24369175,2026-02-02T12:28:35Z,24627637,2026-03-10T14:23:11Z,63,7824.0,92385443c54ef034b765c7c5547995dbd2c345d41e0663eaf23f540c58fb7b4b,T0387,1,0xbfdc2ff6acc9e78dd309e127d4d7a60d0af14b77,,0.7220855878012788,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xc172c561237b56b476259c218fedb76007c414a1,0xc172c561237b56b476259c218fedb76007c414a1,https://etherscan.io/address/0xc172c561237b56b476259c218fedb76007c414a1,0xc9e3afc4f31727fc9e3da0cf8528bb6ed2632695,https://etherscan.io/address/0xc9e3afc4f31727fc9e3da0cf8528bb6ed2632695,0xaf173f7ee05a35bf0be3223442522aebf34fedfe9ee8e94b855f50f69cded50e,https://etherscan.io/tx/0xaf173f7ee05a35bf0be3223442522aebf34fedfe9ee8e94b855f50f69cded50e,24561271,2026-03-01T08:02:47Z,24561325,2026-03-01T08:13:35Z,705,714.0,6c90fa4b8fc547fa5326abcc6982cfcd790479c2f33f5feb15c6cc98cd3cb69d,T0290,1,0xc172c561237b56b476259c218fedb76007c414a1,,0.4686648501362397,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xc3c89ff8589644332c916d9c6ec2883eb69d44e5,0xc3c89ff8589644332c916d9c6ec2883eb69d44e5,https://etherscan.io/address/0xc3c89ff8589644332c916d9c6ec2883eb69d44e5,0xf4f0fd548774249192c95a644f3396a4af6630fd,https://etherscan.io/address/0xf4f0fd548774249192c95a644f3396a4af6630fd,0x6bfb0af1e82ef501905e8a4b948d4454f3b2489ca574c96d2abcc232be5171a6,https://etherscan.io/tx/0x6bfb0af1e82ef501905e8a4b948d4454f3b2489ca574c96d2abcc232be5171a6,24358708,2026-02-01T01:23:47Z,24641524,2026-03-12T12:55:59Z,11358,1180.0,c27cf7bef76ea664db5e1e03f036fb441bfd1646ad6460e3ca1a2bea106b0587,T0505,1,0xc3c89ff8589644332c916d9c6ec2883eb69d44e5,,0.5084033613445378,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xc448e45d7c2327d0d47b128eb939a0ddf69da7ed,0xc448e45d7c2327d0d47b128eb939a0ddf69da7ed,https://etherscan.io/address/0xc448e45d7c2327d0d47b128eb939a0ddf69da7ed,0x4fd8608ea002829d0478696f5b3330cf43761ea1,https://etherscan.io/address/0x4fd8608ea002829d0478696f5b3330cf43761ea1,0x54ffac858cf98fd0e4dc7a94f1f1802c55a826347faa926f2891e748815d7bbf,https://etherscan.io/tx/0x54ffac858cf98fd0e4dc7a94f1f1802c55a826347faa926f2891e748815d7bbf,24535546,2026-02-25T17:53:47Z,24536110,2026-02-25T19:47:35Z,2,5378.0,7301e8c19521ac187dc557d6ac596597aae8a5b99b79b53237a5a79b16ec5707,T0299,1,0xc448e45d7c2327d0d47b128eb939a0ddf69da7ed,,0.3411689961880559,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xc8760dbc116db20657a66fb394c80c2a8d89202b,0xc8760dbc116db20657a66fb394c80c2a8d89202b,https://etherscan.io/address/0xc8760dbc116db20657a66fb394c80c2a8d89202b,0xcfd4be287b8886796c69dfabcc148e98a2d3698f,https://etherscan.io/address/0xcfd4be287b8886796c69dfabcc148e98a2d3698f,0x95637de67d83833cac556d6204515feadbadd0c3373909d80d04a6c70097a088,https://etherscan.io/tx/0x95637de67d83833cac556d6204515feadbadd0c3373909d80d04a6c70097a088,24609434,2026-03-08T01:23:59Z,24609467,2026-03-08T01:30:35Z,90,5659.0,940f8e1155d06440c31788bcaf1e70d93b59540a9e21896be793614eec0efce4,T0394,1,0xc8760dbc116db20657a66fb394c80c2a8d89202b,,0.5655362053162236,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xc8e4ddc2952f01399d9825a7fd0008a1a425304b,0xc8e4ddc2952f01399d9825a7fd0008a1a425304b,https://etherscan.io/address/0xc8e4ddc2952f01399d9825a7fd0008a1a425304b,0xe38dfeae9eab4bc5d9c421abfd17070012a46b14,https://etherscan.io/address/0xe38dfeae9eab4bc5d9c421abfd17070012a46b14,0x97ab3f27b819389db2135edb88d466f14d7613b6e99458a552fcab13619f3a85,https://etherscan.io/tx/0x97ab3f27b819389db2135edb88d466f14d7613b6e99458a552fcab13619f3a85,24362334,2026-02-01T13:32:23Z,24489698,2026-02-19T08:28:35Z,964,10979.0,50260880d3e0559d8131c48cbf77fe85b0258502d7bbee09df09ef0b7d27cf97,T0203,1,0xc8e4ddc2952f01399d9825a7fd0008a1a425304b,,0.297752808988764,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xc915be4674907da70301b93544edfc8b581f32c2,0xc915be4674907da70301b93544edfc8b581f32c2,https://etherscan.io/address/0xc915be4674907da70301b93544edfc8b581f32c2,0x5ac8f5935c7185fa95539e354ee0b417333f0446,https://etherscan.io/address/0x5ac8f5935c7185fa95539e354ee0b417333f0446,0xe16c465f894809936a6de7e16a41284195d99d085d7cc0368dbbfa06c2c06933,https://etherscan.io/tx/0xe16c465f894809936a6de7e16a41284195d99d085d7cc0368dbbfa06c2c06933,24384244,2026-02-04T14:59:47Z,24641016,2026-03-12T11:13:47Z,266,6537.0,8ff6c8274014b7093bc78772dad7134855096bb8910dd1974a9474bdfc8c87cf,T0377,1,0xc915be4674907da70301b93544edfc8b581f32c2,,0.3329273244011368,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xcac2c3a3f39b23fd3cea6bf5256c1bf00d9c9ebf,0xcac2c3a3f39b23fd3cea6bf5256c1bf00d9c9ebf,https://etherscan.io/address/0xcac2c3a3f39b23fd3cea6bf5256c1bf00d9c9ebf,0x6e56dbf85352b790a549642e76ea55124865d4a6,https://etherscan.io/address/0x6e56dbf85352b790a549642e76ea55124865d4a6,0xf3bf37e2186a8a94af739b2bd985722f1eff0bf326f513261b749f5f35fcdd20,https://etherscan.io/tx/0xf3bf37e2186a8a94af739b2bd985722f1eff0bf326f513261b749f5f35fcdd20,24602499,2026-03-07T02:09:23Z,24602499,2026-03-07T02:09:23Z,1,4917.0,69b2fe9908aa29a8e4ad65b286b481a2784e29c01b5575d9cdb6f35a0bb7f543,T0282,1,0xcac2c3a3f39b23fd3cea6bf5256c1bf00d9c9ebf,,0.5815991237677984,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xce613d7769c0266c03146f0e74c6882eaeb4131b,0xce613d7769c0266c03146f0e74c6882eaeb4131b,https://etherscan.io/address/0xce613d7769c0266c03146f0e74c6882eaeb4131b,0xed03819a882103f1f16050afd0965ff05b34899b,https://etherscan.io/address/0xed03819a882103f1f16050afd0965ff05b34899b,0xc11cdbcb609ecdbd72c7409450e09c7e31e4e911c070478be56bb8ed5ffff961,https://etherscan.io/tx/0xc11cdbcb609ecdbd72c7409450e09c7e31e4e911c070478be56bb8ed5ffff961,24638929,2026-03-12T04:14:47Z,24639136,2026-03-12T04:56:23Z,167,3903.0,ffa75afaa61bfd5ee20cfd92df4bd9c6dde9769c02f8f3ba16438f3e5d017772,T0673,1,0xce613d7769c0266c03146f0e74c6882eaeb4131b,,0.2591587516960651,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd086d522c3e4e5b5545aa4c420ab1670718bdfa6,0xd086d522c3e4e5b5545aa4c420ab1670718bdfa6,https://etherscan.io/address/0xd086d522c3e4e5b5545aa4c420ab1670718bdfa6,0x00c4fe3e7e50971dcb64b1fc07b45064a9f8fd0f,https://etherscan.io/address/0x00c4fe3e7e50971dcb64b1fc07b45064a9f8fd0f,0xe012e3fb34811bc7c8a2bdffd527e0dc63acddfefed3ee03df93a262e19c8e21,https://etherscan.io/tx/0xe012e3fb34811bc7c8a2bdffd527e0dc63acddfefed3ee03df93a262e19c8e21,24359554,2026-02-01T04:13:23Z,24640188,2026-03-12T08:27:59Z,412,1519.0,2fb6b134aa13eeaf4dc89ee279ca2ab43b9beaefd84b52893ce3d0e9ac00ed4a,T0128,1,0xd086d522c3e4e5b5545aa4c420ab1670718bdfa6,,0.8211382113821138,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd0aee46690bea6d631c991317bcec929ab7e32a0,0xd0aee46690bea6d631c991317bcec929ab7e32a0,https://etherscan.io/address/0xd0aee46690bea6d631c991317bcec929ab7e32a0,0x1fc331a1dee7538fc2c2ba46ab4bcb921d4e059c,https://etherscan.io/address/0x1fc331a1dee7538fc2c2ba46ab4bcb921d4e059c,0x8c5dfbeb0843125d0405199335b155ad528224a47dee5991bb74a9ed39161282,https://etherscan.io/tx/0x8c5dfbeb0843125d0405199335b155ad528224a47dee5991bb74a9ed39161282,24467735,2026-02-16T06:57:23Z,24636808,2026-03-11T21:07:59Z,127,1670.0,237289579e8ae8ea78160e3402e93a013ffb990f7d377052ae897e63b0edfd42,T0097,1,0xd0aee46690bea6d631c991317bcec929ab7e32a0,,0.5321100917431193,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd221318a751b3fcbf47b994f42e5335f655c5144,0xd221318a751b3fcbf47b994f42e5335f655c5144,https://etherscan.io/address/0xd221318a751b3fcbf47b994f42e5335f655c5144,0x7310655b0215c077473cf5222f665bcc2c10dd7b,https://etherscan.io/address/0x7310655b0215c077473cf5222f665bcc2c10dd7b,0x5f2c6759e01faa5b8aa1ecf85cede468b6f0196dd22934857a792ca266ff55a0,https://etherscan.io/tx/0x5f2c6759e01faa5b8aa1ecf85cede468b6f0196dd22934857a792ca266ff55a0,24375298,2026-02-03T09:00:35Z,24375325,2026-02-03T09:05:59Z,45,7925.0,9e1cdc9126ce0246ffbe62448024f838f10f3d890afb1aead6408ceb3c68fb8a,T0420,1,0xd221318a751b3fcbf47b994f42e5335f655c5144,,0.564,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd25b513bdda3f2fcd2c5692758731bd632fed6ba,0xd25b513bdda3f2fcd2c5692758731bd632fed6ba,https://etherscan.io/address/0xd25b513bdda3f2fcd2c5692758731bd632fed6ba,0x73914ea08d08944404c9c9aa14b137532b3a32c0,https://etherscan.io/address/0x73914ea08d08944404c9c9aa14b137532b3a32c0,0x649cae9d555a6deba16999fa072a85169e9a30164bc20dc72f21903a6722f1e0,https://etherscan.io/tx/0x649cae9d555a6deba16999fa072a85169e9a30164bc20dc72f21903a6722f1e0,24535812,2026-02-25T18:47:23Z,24535812,2026-02-25T18:47:23Z,1,474.0,8387953fed00e1c949da92ecb822348b98934e90ff97fbafbc106fb11bdc0540,T0340,1,0xd25b513bdda3f2fcd2c5692758731bd632fed6ba,,0.2052401746724891,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd2c66eb938fe5847522891a247264eac90eea93e,0xd2c66eb938fe5847522891a247264eac90eea93e,https://etherscan.io/address/0xd2c66eb938fe5847522891a247264eac90eea93e,0x0ceb39c46adb562e3ea4ad785ef7488f1f3159ab,https://etherscan.io/address/0x0ceb39c46adb562e3ea4ad785ef7488f1f3159ab,0xd3ae0bcacfc9e1c86ecebd076dedb750537bfc1b1480c7485078143980b19999,https://etherscan.io/tx/0xd3ae0bcacfc9e1c86ecebd076dedb750537bfc1b1480c7485078143980b19999,24362160,2026-02-01T12:57:35Z,24641492,2026-03-12T12:49:35Z,462,2923.0,1f3aab2cec09e8901129fd147a6a5dde6798c5ca665bc94694a74f9a8e0dd2c2,T0083,1,0xd2c66eb938fe5847522891a247264eac90eea93e,,0.2762008733624454,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd3caa8ecf10cfd59c895991dc10fc0ff43771af6,0xd3caa8ecf10cfd59c895991dc10fc0ff43771af6,https://etherscan.io/address/0xd3caa8ecf10cfd59c895991dc10fc0ff43771af6,0xfa23abfc059d8f6c5909fb4a6f8e6170d2a6f75e,https://etherscan.io/address/0xfa23abfc059d8f6c5909fb4a6f8e6170d2a6f75e,0x70794fb9651ce9d57cfdd36b853c4c6184159ca53c3b1da06e8062e6f37b8f20,https://etherscan.io/tx/0x70794fb9651ce9d57cfdd36b853c4c6184159ca53c3b1da06e8062e6f37b8f20,24358299,2026-02-01T00:01:23Z,24641533,2026-03-12T12:57:47Z,37059,1352.0,28c36c51adda87201e3c1f835c8e70e8513b4232e6e95fb422262c32cafaa25f,T0114,2,0x5d0459f5f7c3eb465cd5fcc21f0118dce3697938;0xd3caa8ecf10cfd59c895991dc10fc0ff43771af6,,0.4057377049180328,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd55842a25d6329d76b252402a88c03949e4e1575,0xd55842a25d6329d76b252402a88c03949e4e1575,https://etherscan.io/address/0xd55842a25d6329d76b252402a88c03949e4e1575,0xec1ec72280d406bb7863e1a78da980195e49fc33,https://etherscan.io/address/0xec1ec72280d406bb7863e1a78da980195e49fc33,0xe812a02a289bfc4f50a0aa00bfa2892ebfe2028bf98402f2bad08c21e2ecd801,https://etherscan.io/tx/0xe812a02a289bfc4f50a0aa00bfa2892ebfe2028bf98402f2bad08c21e2ecd801,24605603,2026-03-07T12:34:11Z,24620340,2026-03-09T13:53:11Z,14,7075.0,451bcd49045ad9112f3d4e7ad14766bd5b302a4b77ca35facca62ecd4138267c,T0175,1,0xd55842a25d6329d76b252402a88c03949e4e1575,,0.5303254437869822,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd57333cb2701a2f2cb4a60b924544079bf386830,0xd57333cb2701a2f2cb4a60b924544079bf386830,https://etherscan.io/address/0xd57333cb2701a2f2cb4a60b924544079bf386830,0x2909f36085711790a87dfd75c31a84c3e04fbc31,https://etherscan.io/address/0x2909f36085711790a87dfd75c31a84c3e04fbc31,0xec27050761a63f0637897d383aceab943b686e60c1e131ba8a742497a4b42b36,https://etherscan.io/tx/0xec27050761a63f0637897d383aceab943b686e60c1e131ba8a742497a4b42b36,24453049,2026-02-14T05:50:59Z,24453049,2026-02-14T05:50:59Z,1,8480.0,b7f8b447fec16a5329d87656b80a9119f1d42826c36f5443e75079460f1bfd99,T0484,1,0xd57333cb2701a2f2cb4a60b924544079bf386830,,0.1937154696132596,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd7abf0c780e1a86198226eb8af1460961a47179e,0xd7abf0c780e1a86198226eb8af1460961a47179e,https://etherscan.io/address/0xd7abf0c780e1a86198226eb8af1460961a47179e,0xf3df7b834b5d5f95c97e6ead09eb5e56fe94a348,https://etherscan.io/address/0xf3df7b834b5d5f95c97e6ead09eb5e56fe94a348,0xb09696ca6c7c167237182d4b697fa1aa5d6f4bc67a2b2f1bd43fb7161a6b4ef6,https://etherscan.io/tx/0xb09696ca6c7c167237182d4b697fa1aa5d6f4bc67a2b2f1bd43fb7161a6b4ef6,24372825,2026-02-03T00:42:47Z,24637301,2026-03-11T22:47:23Z,90,3565.0,522dca85571028b7fa286970ca728f011c76ac1702368ceb2acd824bfefd9ea9,T0209,1,0xd7abf0c780e1a86198226eb8af1460961a47179e,,0.2274263640753259,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd804e2254465160f6e77bac5d67b461291057713,0xd804e2254465160f6e77bac5d67b461291057713,https://etherscan.io/address/0xd804e2254465160f6e77bac5d67b461291057713,0x695dc826b317e62dd73af1b71741acece4f127d3,https://etherscan.io/address/0x695dc826b317e62dd73af1b71741acece4f127d3,0x22651d5a09c9cc0257271719887c114aa4f31d3511bc26be71c1876f1e10c74f,https://etherscan.io/tx/0x22651d5a09c9cc0257271719887c114aa4f31d3511bc26be71c1876f1e10c74f,24596331,2026-03-06T05:26:59Z,24596472,2026-03-06T05:55:47Z,88,4742.0,0ecdb33b340ea13a75e8e63f9cbeb9d6b2bb0151f22e20784b09ea708945e3da,T0044,1,0xd804e2254465160f6e77bac5d67b461291057713,,0.5698324022346368,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd829ec00377fb60c1f967f719221eb0fb73ee809,0xd829ec00377fb60c1f967f719221eb0fb73ee809,https://etherscan.io/address/0xd829ec00377fb60c1f967f719221eb0fb73ee809,0xce4ccf52a28304d41828fb9a4c53e696c0956062,https://etherscan.io/address/0xce4ccf52a28304d41828fb9a4c53e696c0956062,0x75656618c8ef3292ce4959ddc7a4f88c1657a2d8091b433742a997a76e6ab2dd,https://etherscan.io/tx/0x75656618c8ef3292ce4959ddc7a4f88c1657a2d8091b433742a997a76e6ab2dd,24391290,2026-02-05T14:41:47Z,24391354,2026-02-05T14:54:47Z,30,2140.0,36558b94d3b8b9678d1dc1f5a9588cb1b3b99a06f65795735e8d33f132c81993,T0141,2,0x420f4777880a94706c135452574892fdbab2e210;0xd829ec00377fb60c1f967f719221eb0fb73ee809,,0.533106960950764,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd837064f54ce1dfefcbd6b7ac5124c91f7410076,0xd837064f54ce1dfefcbd6b7ac5124c91f7410076,https://etherscan.io/address/0xd837064f54ce1dfefcbd6b7ac5124c91f7410076,0x9a82aa6edbc473a883b8906bf41084c9c1b760f2,https://etherscan.io/address/0x9a82aa6edbc473a883b8906bf41084c9c1b760f2,0xea2beecb798e8027789b612337ac01ec664e9cbbe5edff6bc5cce94a8f901fbc,https://etherscan.io/tx/0xea2beecb798e8027789b612337ac01ec664e9cbbe5edff6bc5cce94a8f901fbc,24404828,2026-02-07T12:04:59Z,24628235,2026-03-10T16:23:35Z,1165,2140.0,c796a3b031a4da9d8d22cfaeed60221352b7c0bc335e52ca21ac41d5a22ec7cb,T0524,1,0xd837064f54ce1dfefcbd6b7ac5124c91f7410076,,0.533106960950764,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xd961aeb0e18a1eddbfe62559ae793bf48e8c55df,0xd961aeb0e18a1eddbfe62559ae793bf48e8c55df,https://etherscan.io/address/0xd961aeb0e18a1eddbfe62559ae793bf48e8c55df,0xea78d8595ab0127c283297af373a8f5ce7288bb0,https://etherscan.io/address/0xea78d8595ab0127c283297af373a8f5ce7288bb0,0x17c1965de564cfbbd1f3233a1c09d531d626fa8075faa5e64649d15b0d7d8b65,https://etherscan.io/tx/0x17c1965de564cfbbd1f3233a1c09d531d626fa8075faa5e64649d15b0d7d8b65,24479384,2026-02-17T21:57:35Z,24479384,2026-02-17T21:57:35Z,1,1214.0,513c66541d5aeae69263372c99cb1f68156f5850c4de1c3ee933d36ba5cb6afb,T0206,1,0xd961aeb0e18a1eddbfe62559ae793bf48e8c55df,,0.1939313984168865,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xda3fcb797703dbd914ec76c1ed7c28d8a9b762ba,0xda3fcb797703dbd914ec76c1ed7c28d8a9b762ba,https://etherscan.io/address/0xda3fcb797703dbd914ec76c1ed7c28d8a9b762ba,0xd32a221d4a671724ad666689cc5cc4d103fb13bc,https://etherscan.io/address/0xd32a221d4a671724ad666689cc5cc4d103fb13bc,0x056a410849f5042b5ac3bb7de5625fd6fdf9589b9c2dbba500cc6bb9e979787a,https://etherscan.io/tx/0x056a410849f5042b5ac3bb7de5625fd6fdf9589b9c2dbba500cc6bb9e979787a,24474430,2026-02-17T05:21:47Z,24474430,2026-02-17T05:21:47Z,1,573.0,2b804318bd08911154dd02e8cb3bb45ed5e08596efa26d13edff9a2bcca4bb39,T0121,1,0xda3fcb797703dbd914ec76c1ed7c28d8a9b762ba,,0.3298245614035088,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xda77ac15efc047e1b0cb34361096172b5936678a,0xda77ac15efc047e1b0cb34361096172b5936678a,https://etherscan.io/address/0xda77ac15efc047e1b0cb34361096172b5936678a,0x6a9ee69b6781c18164ee9f7c58f1763bcffc7c51,https://etherscan.io/address/0x6a9ee69b6781c18164ee9f7c58f1763bcffc7c51,0x889b9d881f1e23144aa400020d3631cb2a2af79fe7c8cc9fc4cba3c8c372b478,https://etherscan.io/tx/0x889b9d881f1e23144aa400020d3631cb2a2af79fe7c8cc9fc4cba3c8c372b478,24361344,2026-02-01T10:13:47Z,24623440,2026-03-10T00:17:47Z,186,6467.0,fbd2a4b876130107b9ddcf2d92dc674c088b7af10c3e32efca788234c5aee8b5,T0661,1,0xda77ac15efc047e1b0cb34361096172b5936678a,,0.6023235031277927,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
