item_id,dependence_cluster_id,dependence_cluster_size,linkage_evidence,authority_address,creator_address,creator_kind,public_name_signals,canonical_similarity_holds,development_control_similarity_holds,public_evidence_references
ethereum:0x4ae24b0edee921d4cc4763efdff1662ae4972f1a,D0040,1,SINGLETON_NO_MUST_LINK,0xaae04a208985401025297e953f4adc78a6917bdb,0xdead8f0b9a3399487399189e1ab8de027b20dead,EOA,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a;https://eth.blockscout.com/api/v2/smart-contracts/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a;https://etherscan.io/address/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a;https://etherscan.io/tx/0xee581a49d96b3c442f0013e4a0e159946c349147ab91b9004c62e9b88a73fe2a;https://sourcify.dev/server/v2/contract/1/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a?fields=compilation,proxyResolution"
ethereum:0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896,D0041,1,SINGLETON_NO_MUST_LINK,0x6c8ecaaac5bdaca27e2a236ca1832ce358a3e5d2,0x4e59b44847b379578588920ca78fbf26c0b4956c,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896;https://eth.blockscout.com/api/v2/smart-contracts/0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896;https://etherscan.io/address/0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896;https://etherscan.io/tx/0x882302842695974e21280df8573ac1528f3ab1c0354d23c9065041ec2ea9894b;https://sourcify.dev/server/v2/contract/1/0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896?fields=compilation,proxyResolution"
ethereum:0x508df091b860386c283dffd7fd74d1fa8f99ec36,D0042,1,SINGLETON_NO_MUST_LINK,0x504cb19eab63590879efd8e6c64e05e378619b17,0x2689dec7f57719c997268062b046cb0d016eb30a,CONTRACT,,F00097:0.407827,,"https://eth.blockscout.com/api/v2/addresses/0x508df091b860386c283dffd7fd74d1fa8f99ec36;https://eth.blockscout.com/api/v2/smart-contracts/0x508df091b860386c283dffd7fd74d1fa8f99ec36;https://etherscan.io/address/0x508df091b860386c283dffd7fd74d1fa8f99ec36;https://etherscan.io/tx/0xcdd3eef8539678363ee55322fd0368c6a30ac49499064c29007f868daa9ab891;https://sourcify.dev/server/v2/contract/1/0x508df091b860386c283dffd7fd74d1fa8f99ec36?fields=compilation,proxyResolution"
ethereum:0x528a52d95aeb693b409b11381d48cb0a9e515f14,D0043,2,SHARED_AUTHORITY_EOA,0x4c0b4c8e618268b16af1996455996f6550abac6b,0x4c0b4c8e618268b16af1996455996f6550abac6b,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0x528a52d95aeb693b409b11381d48cb0a9e515f14;https://eth.blockscout.com/api/v2/smart-contracts/0x528a52d95aeb693b409b11381d48cb0a9e515f14;https://etherscan.io/address/0x528a52d95aeb693b409b11381d48cb0a9e515f14;https://etherscan.io/tx/0x525ec677874258ddb9cfdaf458b5781765d4b4b3daad5a4ff72539ea178bcbf6;https://sourcify.dev/server/v2/contract/1/0x528a52d95aeb693b409b11381d48cb0a9e515f14?fields=compilation,proxyResolution"
ethereum:0x532fe05a23c1f9fe1e93ae63f5b99253b2480931,D0044,2,SHARED_AUTHORITY_EOA;SHARED_DEPLOYER_EOA,0x0cc89544042aa792e50c4f24660828627762ecfe,0x1c83e9a7b032f703c629b0006c40290ddc68bd1f,EOA,,F00191:0.578397;F00208:0.538194;F00143:0.500000,,"https://eth.blockscout.com/api/v2/addresses/0x532fe05a23c1f9fe1e93ae63f5b99253b2480931;https://eth.blockscout.com/api/v2/smart-contracts/0x532fe05a23c1f9fe1e93ae63f5b99253b2480931;https://etherscan.io/address/0x532fe05a23c1f9fe1e93ae63f5b99253b2480931;https://etherscan.io/tx/0x23298ac159340c7d728677dc3a25f920dc5250e7ca1812f50c5aed6d60d2b25f;https://sourcify.dev/server/v2/contract/1/0x532fe05a23c1f9fe1e93ae63f5b99253b2480931?fields=compilation,proxyResolution"
ethereum:0x53812282aa0e79e790a0758eb2395e9ecaa2ec90,D0045,1,SINGLETON_NO_MUST_LINK,0x0e63ee1a039bcc422b1baaf65c7ae30c497d3fc8,0x0e63ee1a039bcc422b1baaf65c7ae30c497d3fc8,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x53812282aa0e79e790a0758eb2395e9ecaa2ec90;https://eth.blockscout.com/api/v2/smart-contracts/0x53812282aa0e79e790a0758eb2395e9ecaa2ec90;https://etherscan.io/address/0x53812282aa0e79e790a0758eb2395e9ecaa2ec90;https://etherscan.io/tx/0xffc4997caab56ce5d8f78979c60a68b1bcbc5cbd9a5b27e908df73d04fee9dd9;https://sourcify.dev/server/v2/contract/1/0x53812282aa0e79e790a0758eb2395e9ecaa2ec90?fields=compilation,proxyResolution"
ethereum:0x56ae8cfa557f2823adbb962ed72f1757247a35ab,D0046,1,SINGLETON_NO_MUST_LINK,0xbef6d7f8d11e311f68c1c50396d3724a8cea77e2,0x950971b30014a309408bdc584e4d49c38b918e38,EOA,,F00821:0.570850,,"https://eth.blockscout.com/api/v2/addresses/0x56ae8cfa557f2823adbb962ed72f1757247a35ab;https://eth.blockscout.com/api/v2/smart-contracts/0x56ae8cfa557f2823adbb962ed72f1757247a35ab;https://etherscan.io/address/0x56ae8cfa557f2823adbb962ed72f1757247a35ab;https://etherscan.io/tx/0x53b705f333eb6fefffb6e9a890444e4ab86c3424a619e045fffaf0b70313a31c;https://sourcify.dev/server/v2/contract/1/0x56ae8cfa557f2823adbb962ed72f1757247a35ab?fields=compilation,proxyResolution"
ethereum:0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2,D0047,2,SHARED_DEPLOYER_EOA,0x51d2d99b86d0d38e41ff2997e4e8fe942d567a97,0x76d54f4cc560f0bd2b3fa84eb467efd84c272e5c,EOA,,F00149:0.623420;F00031:0.535865;F00008:0.527869;F00841:0.522351;F00117:0.502568,,"https://eth.blockscout.com/api/v2/addresses/0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2;https://eth.blockscout.com/api/v2/smart-contracts/0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2;https://etherscan.io/address/0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2;https://etherscan.io/tx/0xe7d4a4fdb3c1476dac2a5c6de1261aea24c01a2e5dbc023251d846bf145e2b95;https://sourcify.dev/server/v2/contract/1/0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2?fields=compilation,proxyResolution"
ethereum:0x57832717d0f671c17c79bd0ad23f05a5b1a65270,D0013,2,SHARED_AUTHORITY_EOA;SHARED_DEPLOYER_EOA,0x5949ab23c1332234cbd15a90bc63bef8151166ea,0x810b0cfd3efc3006e8819a2f96225be6a228b752,EOA,MetaMaskSwapRouter;MetaMaskSwapRouter (1).sol;MetaMaskSwapRouter (1).sol:MetaMaskSwapRouter,F00006:0.452301,,"https://eth.blockscout.com/api/v2/addresses/0x57832717d0f671c17c79bd0ad23f05a5b1a65270;https://eth.blockscout.com/api/v2/smart-contracts/0x57832717d0f671c17c79bd0ad23f05a5b1a65270;https://etherscan.io/address/0x57832717d0f671c17c79bd0ad23f05a5b1a65270;https://etherscan.io/tx/0x5fc8547ec5aec165a408d5cfb2d5c5ebef08c515e255a3997196213e9de515b5;https://sourcify.dev/server/v2/contract/1/0x57832717d0f671c17c79bd0ad23f05a5b1a65270?fields=compilation,proxyResolution"
ethereum:0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb,D0048,1,SINGLETON_NO_MUST_LINK,0x2a98a77dd508c0ccb427f4476243263c4db81248,0xb9f35bac68a6115efe5776bac4bef8de4b4fd46b,CONTRACT,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb;https://eth.blockscout.com/api/v2/smart-contracts/0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb;https://etherscan.io/address/0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb;https://etherscan.io/tx/0x9efa41a386e421e0f1e0a7127d7d33995a13b894207d7072073c453585fd3148;https://sourcify.dev/server/v2/contract/1/0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb?fields=compilation,proxyResolution"
ethereum:0x591420a265e2e796c22e1264237eb1456679cd7f,D0049,1,SINGLETON_NO_MUST_LINK,0x87ae845c2206d51b3313f0df3b20deac0b6a7676,0xeb180ae0fa1bdfd72cecd67709e7ad6474c31368,EOA,EnhancedMulticall;EnhancedMulticall — DEF.sol;EnhancedMulticall — DEF.sol:EnhancedMulticall,F00897:0.616114;F00022:0.608166;F00011:0.595880;F00782:0.530786;F00205:0.525017,,"https://eth.blockscout.com/api/v2/addresses/0x591420a265e2e796c22e1264237eb1456679cd7f;https://eth.blockscout.com/api/v2/smart-contracts/0x591420a265e2e796c22e1264237eb1456679cd7f;https://etherscan.io/address/0x591420a265e2e796c22e1264237eb1456679cd7f;https://etherscan.io/tx/0xe70db1063893d33129ac781f37f65e21da2c9bf858ff29f069f72823b265309a;https://sourcify.dev/server/v2/contract/1/0x591420a265e2e796c22e1264237eb1456679cd7f?fields=compilation,proxyResolution"
ethereum:0x5972fb985276f061e6ae9ef78a789b8ed089cbd0,D0050,1,SINGLETON_NO_MUST_LINK,0xcdc1f76ef38a912bb05c8ad268fc02ccdac9d024,0x0005bb7a3bf95a6f77a87af5e9cd85cd57e2ab07,EOA,,F00031:0.616568;F01329:0.597315;F01033:0.573427;F00701:0.561008;F01320:0.553672,,"https://eth.blockscout.com/api/v2/addresses/0x5972fb985276f061e6ae9ef78a789b8ed089cbd0;https://eth.blockscout.com/api/v2/smart-contracts/0x5972fb985276f061e6ae9ef78a789b8ed089cbd0;https://etherscan.io/address/0x5972fb985276f061e6ae9ef78a789b8ed089cbd0;https://etherscan.io/tx/0xf9a83c50f305edd2c0378ae1b2ea1e583efd4e478d3130d66aebadb9a0260f97;https://sourcify.dev/server/v2/contract/1/0x5972fb985276f061e6ae9ef78a789b8ed089cbd0?fields=compilation,proxyResolution"
ethereum:0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,D0051,1,SINGLETON_NO_MUST_LINK,0x17ba1f293d1a180ec5ce255c7f3be30195e78b3e,0xce0042b868300000d44a59004da54a005ffdcf9f,CONTRACT,AmbireAccount7702;contracts/AmbireAccount7702.sol,,Ambire_EIP7702Account:1.000000,"https://eth.blockscout.com/api/v2/addresses/0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;https://eth.blockscout.com/api/v2/smart-contracts/0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;https://etherscan.io/address/0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;https://etherscan.io/tx/0x684259f64e17935a964d1ffaf6a5679794eb9cd0b2a780cf85b4040d31ad8f92;https://sourcify.dev/server/v2/contract/1/0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d?fields=compilation,proxyResolution"
ethereum:0x5a85f443b34b079d2065ceb6289f02aadae7b041,D0052,1,SINGLETON_NO_MUST_LINK,0xb0e1fdb4b907674cb7898f83de62810c9a1315cf,0xb0e1fdb4b907674cb7898f83de62810c9a1315cf,CONTRACT,,F00351:0.455994,,"https://eth.blockscout.com/api/v2/addresses/0x5a85f443b34b079d2065ceb6289f02aadae7b041;https://eth.blockscout.com/api/v2/smart-contracts/0x5a85f443b34b079d2065ceb6289f02aadae7b041;https://etherscan.io/address/0x5a85f443b34b079d2065ceb6289f02aadae7b041;https://etherscan.io/tx/0x026ee7ace430ed21f5ca593af3151f17a2409509433ff280c295734890486c3c;https://sourcify.dev/server/v2/contract/1/0x5a85f443b34b079d2065ceb6289f02aadae7b041?fields=compilation,proxyResolution"
ethereum:0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16,D0053,1,SINGLETON_NO_MUST_LINK,0xdf27c3f2a16dc339e2c9a2a787651cce3f5f74eb,0x5a4be146ba1fd4a2bbd265db2f1a3a3cf7b77236,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16;https://eth.blockscout.com/api/v2/smart-contracts/0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16;https://etherscan.io/address/0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16;https://etherscan.io/tx/0xd3987a1dd7078932535d59249bef6305ee4d1a2610d0e2b6b8a68335ef888131;https://sourcify.dev/server/v2/contract/1/0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16?fields=compilation,proxyResolution"
ethereum:0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315,D0054,1,SINGLETON_NO_MUST_LINK,0xbff4b0df28b60ae663e6fd4ee9ba7eee4649557b,0x1bc4d4848d7f72efba4200b7dc5ca8ec686cf0fb,EOA,,F01283:0.529412,,"https://eth.blockscout.com/api/v2/addresses/0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315;https://eth.blockscout.com/api/v2/smart-contracts/0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315;https://etherscan.io/address/0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315;https://etherscan.io/tx/0xb2dcc21687d88d2f964092cad03aa59e3a70776844e9f4662dc817dbb059430c;https://sourcify.dev/server/v2/contract/1/0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315?fields=compilation,proxyResolution"
ethereum:0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1,D0055,1,SINGLETON_NO_MUST_LINK,0x87e3a1148e4dc887fb76978f4f5982254c5a2895,0x16b3ebfc7c5d7385e7f8bdfd3d6dd5c999835536,EOA,,F00663:0.550699,,"https://eth.blockscout.com/api/v2/addresses/0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1;https://eth.blockscout.com/api/v2/smart-contracts/0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1;https://etherscan.io/address/0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1;https://etherscan.io/tx/0xcde0ff9b29d939502018a55acb956cd423475b071e0dafecce30b1cf5debe7ba;https://sourcify.dev/server/v2/contract/1/0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1?fields=compilation,proxyResolution"
ethereum:0x5e9743bb24e0882e2e2516afa617b6f6c71634ef,D0056,1,SINGLETON_NO_MUST_LINK,0x7d79bd0e4b3dc90665a3ed30aa6c6c06c89d224e,0xd6309d958328352620b8856c0b08bd64c82244d2,EOA,,F01302:0.429403,,"https://eth.blockscout.com/api/v2/addresses/0x5e9743bb24e0882e2e2516afa617b6f6c71634ef;https://eth.blockscout.com/api/v2/smart-contracts/0x5e9743bb24e0882e2e2516afa617b6f6c71634ef;https://etherscan.io/address/0x5e9743bb24e0882e2e2516afa617b6f6c71634ef;https://etherscan.io/tx/0xf17af1438d9d1f2a6c9a73de4b2ef0b49c73c4908ce4fa6c4576d4551fefd23d;https://sourcify.dev/server/v2/contract/1/0x5e9743bb24e0882e2e2516afa617b6f6c71634ef?fields=compilation,proxyResolution"
ethereum:0x5f9958c407da8884ae677bf63c4b07e3fe517c0f,D0057,1,SINGLETON_NO_MUST_LINK,0xbffbb7401a4b0ae571bb69dd3b94efa2528a2981,0xbffbb7401a4b0ae571bb69dd3b94efa2528a2981,CONTRACT,,F01040:0.386484,,"https://eth.blockscout.com/api/v2/addresses/0x5f9958c407da8884ae677bf63c4b07e3fe517c0f;https://eth.blockscout.com/api/v2/smart-contracts/0x5f9958c407da8884ae677bf63c4b07e3fe517c0f;https://etherscan.io/address/0x5f9958c407da8884ae677bf63c4b07e3fe517c0f;https://etherscan.io/tx/0x121d55ca659e0bdecf7e0c096f9a22f9063de9299677c38ab46451de4465b1ab;https://sourcify.dev/server/v2/contract/1/0x5f9958c407da8884ae677bf63c4b07e3fe517c0f?fields=compilation,proxyResolution"
ethereum:0x6214f1224ef2aca4bf63c4ef880564872dd83f30,D0058,1,SINGLETON_NO_MUST_LINK,0x9ae318d8aab42091b5e5aef17f96c29bf27f3582,0x000000104551469868bb70b231d6cfff35e43826,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x6214f1224ef2aca4bf63c4ef880564872dd83f30;https://eth.blockscout.com/api/v2/smart-contracts/0x6214f1224ef2aca4bf63c4ef880564872dd83f30;https://etherscan.io/address/0x6214f1224ef2aca4bf63c4ef880564872dd83f30;https://etherscan.io/tx/0x1e25d7e60b4e2e49e53867237ec0174a9e2f584a509e6c5d839d1c4660b5bcc5;https://sourcify.dev/server/v2/contract/1/0x6214f1224ef2aca4bf63c4ef880564872dd83f30?fields=compilation,proxyResolution"
ethereum:0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83,D0059,1,SINGLETON_NO_MUST_LINK,0x5479a5ac1e673b8e05f40550f100abd29423722a,0x82b008936a0beb5f7c15b63a2c20fb82becec278,EOA,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83;https://eth.blockscout.com/api/v2/smart-contracts/0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83;https://etherscan.io/address/0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83;https://etherscan.io/tx/0x910966761608db49cdb08e9d6ac470fd56e44f14c3cef465ef0fe25bc7d4ddfe;https://sourcify.dev/server/v2/contract/1/0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83?fields=compilation,proxyResolution"
ethereum:0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee,D0060,1,SINGLETON_NO_MUST_LINK,0xffdbb0182d0888e076d404af74c84966906de1b0,0xe921103af3526bf92f55ea622bd347a10f3e37c4,EOA,,F00180:0.634855;F00035:0.627027;F00129:0.610879;F00815:0.610012;F00118:0.547464,,"https://eth.blockscout.com/api/v2/addresses/0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee;https://eth.blockscout.com/api/v2/smart-contracts/0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee;https://etherscan.io/address/0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee;https://etherscan.io/tx/0xeeff96cf6dba36803f46718b73ed64a0045be6ad8c9f9f37ba0fda308b2f8365;https://sourcify.dev/server/v2/contract/1/0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee?fields=compilation,proxyResolution"
ethereum:0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f,D0061,1,SINGLETON_NO_MUST_LINK,0x623882d6e42a9189df515d7d67e233dc04b501ef,0x6b0db1b15ac198bc9fa147f0edd335b2ef9e90f9,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f;https://eth.blockscout.com/api/v2/smart-contracts/0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f;https://etherscan.io/address/0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f;https://etherscan.io/tx/0x5fdf45998856de21443c07fa451539ad346818ba15ae30a9a164dd6d6693c847;https://sourcify.dev/server/v2/contract/1/0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f?fields=compilation,proxyResolution"
ethereum:0x6f00e926ccdd2b2f48474b5ac91e6475034fd856,D0062,1,SINGLETON_NO_MUST_LINK,0x16be6ba639bd784c19a315be557089ec78ffb34a,0xa3a041f3997b1f9206406242e91f435b48ad0bc2,EOA,,F00067:0.507143,,"https://eth.blockscout.com/api/v2/addresses/0x6f00e926ccdd2b2f48474b5ac91e6475034fd856;https://eth.blockscout.com/api/v2/smart-contracts/0x6f00e926ccdd2b2f48474b5ac91e6475034fd856;https://etherscan.io/address/0x6f00e926ccdd2b2f48474b5ac91e6475034fd856;https://etherscan.io/tx/0xe34d473c9eab279f5aef8f276472005a9c1842bdf424f08970221a52af33f4f1;https://sourcify.dev/server/v2/contract/1/0x6f00e926ccdd2b2f48474b5ac91e6475034fd856?fields=compilation,proxyResolution"
ethereum:0x6f12031bc579ffc760493b0ef5788c2f321ef396,D0039,4,SHARED_DEPLOYER_EOA,0xe9a55560420768efe6ad8286ce81d3a072f39663,0xbd43bd6b25e80310869a56d4e395026b8256dd2a,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x6f12031bc579ffc760493b0ef5788c2f321ef396;https://eth.blockscout.com/api/v2/smart-contracts/0x6f12031bc579ffc760493b0ef5788c2f321ef396;https://etherscan.io/address/0x6f12031bc579ffc760493b0ef5788c2f321ef396;https://etherscan.io/tx/0xcaf521c1abc2b495918188b7556f0255579c266b56d58b0594a9e56a7c613472;https://sourcify.dev/server/v2/contract/1/0x6f12031bc579ffc760493b0ef5788c2f321ef396?fields=compilation,proxyResolution"
ethereum:0x7031df1a3861a5e8bfe4df237fbcc8b0feb7e539,D0063,1,SINGLETON_NO_MUST_LINK,0x4f04944d5dc7504a13b777ca03023b83a945e3f7,0xec8acd2536dc8a0364ab14e686f0d975ce6ca4d9,EOA,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0x7031df1a3861a5e8bfe4df237fbcc8b0feb7e539;https://eth.blockscout.com/api/v2/smart-contracts/0x7031df1a3861a5e8bfe4df237fbcc8b0feb7e539;https://etherscan.io/address/0x7031df1a3861a5e8bfe4df237fbcc8b0feb7e539;https://etherscan.io/tx/0xac2178081bd3534713c647635dfa92a6f4f8a17177feeb8327e619210c7bd9ba;https://sourcify.dev/server/v2/contract/1/0x7031df1a3861a5e8bfe4df237fbcc8b0feb7e539?fields=compilation,proxyResolution"
ethereum:0x70f8364a39c86332a2b1b6785d0214acdef58f20,D0064,3,SHARED_AUTHORITY_EOA;SHARED_DEPLOYER_EOA,0x5ac8f5935c7185fa95539e354ee0b417333f0446,0xe324c63fdb51f7d597ff68d92bec74fa054ee128,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x70f8364a39c86332a2b1b6785d0214acdef58f20;https://eth.blockscout.com/api/v2/smart-contracts/0x70f8364a39c86332a2b1b6785d0214acdef58f20;https://etherscan.io/address/0x70f8364a39c86332a2b1b6785d0214acdef58f20;https://etherscan.io/tx/0xe99a70b7535a1d8c41a0e9835fd2eb1332009b1cd4909e44cb568a1a101a83d7;https://sourcify.dev/server/v2/contract/1/0x70f8364a39c86332a2b1b6785d0214acdef58f20?fields=compilation,proxyResolution"
ethereum:0x77f64403a328ffd675bc12e18bff559242a7f510,D0065,1,SINGLETON_NO_MUST_LINK,0x237b5431e14834ea9b54b92ac95f8b0d98a0c4e4,0xa61919b4591110c344b3c7fb231dcb4e2df10e8a,EOA,,F01137:0.472659,,"https://eth.blockscout.com/api/v2/addresses/0x77f64403a328ffd675bc12e18bff559242a7f510;https://eth.blockscout.com/api/v2/smart-contracts/0x77f64403a328ffd675bc12e18bff559242a7f510;https://etherscan.io/address/0x77f64403a328ffd675bc12e18bff559242a7f510;https://etherscan.io/tx/0x43efd45e831ac5dc61367d0e7615c10ef0843b3198d34f3d00865b9b4d83a847;https://sourcify.dev/server/v2/contract/1/0x77f64403a328ffd675bc12e18bff559242a7f510?fields=compilation,proxyResolution"
ethereum:0x781e91ee7512859559c7309b84e24a9b765858a5,D0066,1,SINGLETON_NO_MUST_LINK,0x4d5eb823f8ed0e2a34c649f75de05c65f0d39a9e,0x4ea3e98983497329a8be8d50d2d7e0946102f863,CONTRACT,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0x781e91ee7512859559c7309b84e24a9b765858a5;https://eth.blockscout.com/api/v2/smart-contracts/0x781e91ee7512859559c7309b84e24a9b765858a5;https://etherscan.io/address/0x781e91ee7512859559c7309b84e24a9b765858a5;https://etherscan.io/tx/0x3d80dc52884ec66a1cf4beffdebbc58bb42845e4a28ecbfc3f2664aa6d45e8dd;https://sourcify.dev/server/v2/contract/1/0x781e91ee7512859559c7309b84e24a9b765858a5?fields=compilation,proxyResolution"
ethereum:0x7cd3717264da69a9472d8cd2580e124a57982754,D0067,1,SINGLETON_NO_MUST_LINK,0xa49f297e1157d7a221e8a1b1dd2a436a999da983,0x0083022683e56a51ef1199573411ba6c2ab60000,CONTRACT,,F00664:0.655031;F00859:0.646403;F00011:0.574163;F01270:0.548325;F00205:0.547957,,"https://eth.blockscout.com/api/v2/addresses/0x7cd3717264da69a9472d8cd2580e124a57982754;https://eth.blockscout.com/api/v2/smart-contracts/0x7cd3717264da69a9472d8cd2580e124a57982754;https://etherscan.io/address/0x7cd3717264da69a9472d8cd2580e124a57982754;https://etherscan.io/tx/0x4c024701f6c91528db62a2fda1b33b4ff5f63c1df4f2c0d9d6a3e24f5400b2e7;https://sourcify.dev/server/v2/contract/1/0x7cd3717264da69a9472d8cd2580e124a57982754?fields=compilation,proxyResolution"
ethereum:0x812b5afc0dd3761b65fd5eea6aed59c4e571631f,D0068,1,SINGLETON_NO_MUST_LINK,0xff710bf860e6d8e4a2b1e2023c1283e890017cdb,0x62b397afd9dfb2166c57323fa3bbeaaceecb3460,CONTRACT,,F00020:0.432373,,"https://eth.blockscout.com/api/v2/addresses/0x812b5afc0dd3761b65fd5eea6aed59c4e571631f;https://eth.blockscout.com/api/v2/smart-contracts/0x812b5afc0dd3761b65fd5eea6aed59c4e571631f;https://etherscan.io/address/0x812b5afc0dd3761b65fd5eea6aed59c4e571631f;https://etherscan.io/tx/0x04752bcc576668dc6f3cf17f6cb5493ce2f6582ece36671c9356f72de7557820;https://sourcify.dev/server/v2/contract/1/0x812b5afc0dd3761b65fd5eea6aed59c4e571631f?fields=compilation,proxyResolution"
ethereum:0x82731f38de17189c0bcae81e1ca4d6cf7dab3315,D0069,1,SINGLETON_NO_MUST_LINK,0x32b7979a363ea4f44aaa911ed71312b4c95ee86c,0xed85346a1057f234a94282a839fe97365088d440,EOA,EIP7702FlexibleWallet;contracts/1_Storage.sol;contracts/1_Storage.sol:EIP7702FlexibleWallet,F00914:0.558920;F00902:0.529362;F00823:0.516608;F01024:0.505474,,"https://eth.blockscout.com/api/v2/addresses/0x82731f38de17189c0bcae81e1ca4d6cf7dab3315;https://eth.blockscout.com/api/v2/smart-contracts/0x82731f38de17189c0bcae81e1ca4d6cf7dab3315;https://etherscan.io/address/0x82731f38de17189c0bcae81e1ca4d6cf7dab3315;https://etherscan.io/tx/0x5a05c524257d45ac2b74106714916fe930c7773e0bc39f96bd024f4cf0b3218d;https://sourcify.dev/server/v2/contract/1/0x82731f38de17189c0bcae81e1ca4d6cf7dab3315?fields=compilation,proxyResolution"
ethereum:0x854207c87328c52c8394318dd846f305b62a21f8,D0070,1,SINGLETON_NO_MUST_LINK,0xad0f3f4bec42cda68d2cd31301b3c3de3b0f50e2,0x354254f270957fda9b531a48c903342596900da0,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x854207c87328c52c8394318dd846f305b62a21f8;https://eth.blockscout.com/api/v2/smart-contracts/0x854207c87328c52c8394318dd846f305b62a21f8;https://etherscan.io/address/0x854207c87328c52c8394318dd846f305b62a21f8;https://etherscan.io/tx/0x4333366f7bce493b98f1777655b4277a5ab424f35fc342eb399c8072eb44cd3b;https://sourcify.dev/server/v2/contract/1/0x854207c87328c52c8394318dd846f305b62a21f8?fields=compilation,proxyResolution"
