0x0	0x0	0
0xf	0xf	0
0x8	0x8	0
0x3f	0x3f	0
0x2	0x2	0
0x5	0x5	0
0x7	0x7	0
0x9	0x9	0
0xd	0xd	0
0xe	0xe	0
0x11	0x11	0
0x13	0x13	0
0x18	0x18	0
0x19	0x19	0
0x1e	0x1e	0
0x23	0x23	0
0x29	0x29	0
0x2e	0x2e	0
0x34	0x34	0
0x39	0x39	0
0x44	0x44	0
0x4a	0x4a	0
0x4f	0x4f	0
0x54	0x54	0
0x5a	0x5a	0
0x5f	0x5f	0
0x65	0x65	0
0x6a	0x6a	0
0x70	0x70	0
0x75	0x75	0
0x7b	0x7b	0
0x80	0x80	0
0x86	0x86	0
0x8b	0x8b	0
0x90	0x90	0
0x95	0x95	0
0x96	0x96	0
0x9a	0x9a	0
0x9d	0x9d	0
0xa2	0xa2	0
0xa6	0xa6	0
0xa9	0xa9	0
0xb1	0xb1	0
0xb4	0xb4	0
0xb9	0xb9	0
0xbd	0xbd	0
0xc0	0xc0	0
0xc8	0xc8	0
0xcb	0xcb	0
0xce	0xce	0
0xcf	0xcf	0
0xd1	0xd1	0
0xd3	0xd3	0
0xd8	0xd8	0
0xdd	0xdd	0
0xe4	0xe4	0
0xe7	0xe7	0
0xee	0xee	0
0xf0	0xf0	0
0xf1	0xf1	0
0xf5	0xf5	0
0xf6	0xf6	0
0xfa	0xfa	0
0xfd	0xfd	0
0x102	0x102	0
0x104	0x104	0
0x105	0x105	0
0x10a	0x10a	0
0x10f	0x10f	0
0x111	0x111	0
0x114	0x114	0
0x118	0x118	0
0x11a	0x11a	0
0x11b	0x11b	0
0x11f	0x11f	0
0x120	0x120	0
0x124	0x124	0
0x127	0x127	0
0x12e	0x12e	0
0x130	0x130	0
0x131	0x131	0
0x135	0x135	0
0x136	0x136	0
0x13a	0x13a	0
0x13d	0x13d	0
0x140	0x140	0
0x141	0x141	0
0x143	0x143	0
0x145	0x145	0
0x14a	0x14a	0
0x14f	0x14f	0
0x156	0x156	0
0x158	0x158	0
0x159	0x159	0
0x15d	0x15d	0
0x15e	0x15e	0
0x162	0x162	0
0x165	0x165	0
0x168	0x168	0
0x169	0x169	0
0x16b	0x16b	0
0x16d	0x16d	0
0x172	0x172	0
0x177	0x177	0
0x17e	0x17e	0
0x180	0x180	0
0x181	0x181	0
0x185	0x185	0
0x186	0x186	0
0x18a	0x18a	0
0x18d	0x18d	0
0x192	0x192	0
0x194	0x194	0
0x195	0x195	0
0x19a	0x19a	0
0x19f	0x19f	0
0x1a1	0x1a1	0
0x1a4	0x1a4	0
0x1a8	0x1a8	0
0x1aa	0x1aa	0
0x1ab	0x1ab	0
0x1af	0x1af	0
0x1b0	0x1b0	0
0x1b4	0x1b4	0
0x1b7	0x1b7	0
0x1be	0x1be	0
0x1c0	0x1c0	0
0x1c1	0x1c1	0
0x1c5	0x1c5	0
0x1c6	0x1c6	0
0x1ca	0x1ca	0
0x1cd	0x1cd	0
0x1d4	0x1d4	0
0x1d7	0x1d7	0
0x1da	0x1da	0
0x1db	0x1db	0
0x1dd	0x1dd	0
0x1df	0x1df	0
0x1e4	0x1e4	0
0x1e9	0x1e9	0
0x205	0x205	0
0x206	0x206	0
0x21b	0x21b	0
0x21c	0x21c	0
0x23d	0x23d	0
0x252	0x252	0
0x253	0x253	0
0x254	0x254	0
0x258	0x258	0
0x259	0x259	0
0x25c	0x25c	0
0x25e	0x25e	0
0x25f	0x25f	0
0x260	0x260	0
0x264	0x264	0
0x265	0x265	0
0x286	0x286	0
0x29b	0x29b	0
0x29d	0x29d	0
0x29f	0x29f	0
0x2a0	0x2a0	0
0x2a4	0x2a4	0
0x2a9	0x2a9	0
0x2aa	0x2aa	0
0x2ac	0x2ac	0
0x2af	0x2af	0
0x2b3	0x2b3	0
0x2b4	0x2b4	0
0x2b9	0x2b9	0
0x2bb	0x2bb	0
0x2bd	0x2bd	0
0x2be	0x2be	0
0x2c2	0x2c2	0
0x2c4	0x2c4	0
0x2c7	0x2c7	0
