0x8f	0xa1	-32
0xd3	0xc7	-68
0xd3	0xce	-64
0xd3	0xd4	-32
0x58f	0x582	-68
0x58f	0x589	-64
0x58f	0x590	-32
0x58f	0x5a6	0
0x5e4	0x5d7	-68
0x5e4	0x5de	-64
0x5e4	0x5e5	-32
0x5e4	0x5fc	0
0x65d	0x66f	-32
0x6a2	0x695	-68
0x6a2	0x69c	-64
0x6a2	0x6a3	-32
0x6a2	0x6bc	0
0x30aV0x15f	0x31cS0x15f	-32
0x374V0x15f	0x367S0x15f	-68
0x374V0x15f	0x36eS0x15f	-64
0x374V0x15f	0x375S0x15f	-32
0x374V0x15f	0x380S0x15f	0
0x961V0x765	0x973S0x765	-32
0x9a7V0x765	0x99aS0x765	-68
0x9a7V0x765	0x9a1S0x765	-64
0x9a7V0x765	0x9a8S0x765	-32
0x9a7V0x765	0x9bcS0x765	0
0x863V0x765	0x867S0x765	-32
0x7e6V0x4efV0x24f	0x7f8S0x4efS0x24f	-32
0x82bV0x4efV0x24f	0x81eS0x4efS0x24f	-68
0x82bV0x4efV0x24f	0x825S0x4efS0x24f	-64
0x82bV0x4efV0x24f	0x82cS0x4efS0x24f	-32
0x82bV0x4efV0x24f	0x838S0x4efS0x24f	0
0x30aV0x46eV0x23f	0x31cS0x46eS0x23f	-32
0x374V0x46eV0x23f	0x367S0x46eS0x23f	-68
0x374V0x46eV0x23f	0x36eS0x46eS0x23f	-64
0x374V0x46eV0x23f	0x375S0x46eS0x23f	-32
0x374V0x46eV0x23f	0x380S0x46eS0x23f	0
