model_a,model_b,auprc_delta,auprc_ci_low,auprc_ci_high,auprc_excludes_zero,recall_5pct_delta,recall_5pct_ci_low,recall_5pct_ci_high,recall_5pct_excludes_zero,auprc_per_seed_point_deltas,recall_per_seed_point_deltas
chunk_attention_2048,flat_cnn_2048,0.03248597210308576,-0.0004890486440514672,0.0672403982089677,False,0.12654745529573588,0.06114970557246924,0.1968719993598634,True,"{np.int64(7702): 0.03066610223896704, np.int64(7703): 0.048104891957390206, np.int64(7704): 0.018686922112900017}","{np.int64(7702): 0.1072902338376891, np.int64(7703): 0.17056396148555708, np.int64(7704): 0.1017881705639615}"
chunk_attention_8192,flat_cnn_8192,-0.025585318067949763,-0.05671339637128572,0.002836919091311629,False,-0.008711600183402113,-0.03648650737936452,0.017878426698450522,False,"{np.int64(7702): -0.030175898734697504, np.int64(7703): -0.017368364432330252, np.int64(7704): -0.02921169103682153}","{np.int64(7702): 0.009628610729023324, np.int64(7703): -0.02063273727647863, np.int64(7704): -0.015130674002751032}"
chunk_attention_16384,flat_cnn_16384,-0.025015924029733478,-0.051105914794308635,-0.003295071882510252,True,-0.009170105456212737,-0.03269085376579924,0.012954371259965828,False,"{np.int64(7702): -0.010269326736940587, np.int64(7703): -0.018706998522287077, np.int64(7704): -0.04607144682997277}","{np.int64(7702): 0.0, np.int64(7703): 0.022008253094910613, np.int64(7704): -0.04951856946354882}"
chunk_attention_16384,chunk_mean_16384,0.03445126334296048,0.008724423426357276,0.06478883501513853,True,0.0715268225584594,0.03353972567287784,0.11233597408779782,True,"{np.int64(7702): 0.04328266313404827, np.int64(7703): 0.026354127019146967, np.int64(7704): 0.033716999875686215}","{np.int64(7702): 0.13067400275103158, np.int64(7703): 0.022008253094910613, np.int64(7704): 0.061898211829436}"
chunk_attention_16384,chunk_max_16384,0.005630628938286142,-0.03696226990644947,0.04954542145215305,False,0.03713892709766161,0.011839726870647823,0.06806288824613438,True,"{np.int64(7702): 0.026696795897679815, np.int64(7703): -0.0004273524311094734, np.int64(7704): -0.009377556651711916}","{np.int64(7702): 0.08115543328748276, np.int64(7703): 0.03438789546079779, np.int64(7704): -0.004126547455295726}"
chunk_attention_2048,chunk_attention_8192,-0.002033896709024393,-0.01647170504151761,0.011678625760124134,False,-0.0132966529115085,-0.04264426532601509,0.010136965220067712,False,"{np.int64(7702): 0.019273725260615326, np.int64(7703): -0.023175529790751104, np.int64(7704): -0.002199885596937401}","{np.int64(7702): -0.03576341127922966, np.int64(7703): 0.008253094910591452, np.int64(7704): -0.012379642365887289}"
chunk_attention_8192,chunk_attention_16384,0.0030807549547128645,-0.01149598584442036,0.018985370893032275,False,0.0022925263640531934,-0.0166685692541857,0.022866230197988405,False,"{np.int64(7702): -0.005118429232398469, np.int64(7703): 0.001071972334635296, np.int64(7704): 0.013288721761901767}","{np.int64(7702): 0.015130674002751032, np.int64(7703): -0.00687757909215958, np.int64(7704): -0.0013755158184318717}"
