0xf37	4	0x1024	1
0xf37	4	0x1031	1
0xf37	4	0x1042	1
0xf37	4	0x1053	1
0xf91	3	0x1064	1
0xf91	3	0x1075	1
0xf91	3	0x1086	1
0x10e5	7	0x171	1
0x10e5	7	0x19b	1
0x10e5	7	0x205	1
0x10e5	7	0x22f	1
0x10e5	7	0x26f	1
0x10e5	7	0x333	1
0x10e5	7	0x6b5	1
0x11bf	5	0x2cf	1
0x11bf	5	0x387	1
0x11bf	5	0x989	1
0x11bf	5	0xa67	1
0x11bf	5	0xd4a	1
0x11ea	16	0x14d3	5
0x12d6	5	0xc19	2
0x1363	5	0xc2c	2
0x1478	5	0x1b2f	2
0x1501	5	0xc50	2
0x15f7	15	0x1a03	6
0x18bb	3	0x91d	1
0x18bb	3	0x9fe	1
0x18bb	3	0xce3	1
0x19e5	6	0x1a21	2
0x19e5	6	0x1a36	2
0x19e5	6	0x1a5c	2
0x1a03	6	0x1a6f	2
0x1a03	6	0x1a82	2
0x1a03	6	0x1a95	2
