model,auprc_mean,auprc_std,auroc_mean,auroc_std,brier_mean,brier_std,threshold_1pct_mean,threshold_1pct_std,recall_at_1pct_mean,recall_at_1pct_std,observed_fpr_at_1pct_mean,observed_fpr_at_1pct_std,precision_at_1pct_mean,precision_at_1pct_std,f1_at_1pct_mean,f1_at_1pct_std,threshold_5pct_mean,threshold_5pct_std,recall_at_5pct_mean,recall_at_5pct_std,observed_fpr_at_5pct_mean,observed_fpr_at_5pct_std,precision_at_5pct_mean,precision_at_5pct_std,f1_at_5pct_mean,f1_at_5pct_std,threshold_10pct_mean,threshold_10pct_std,recall_at_10pct_mean,recall_at_10pct_std,observed_fpr_at_10pct_mean,observed_fpr_at_10pct_std,precision_at_10pct_mean,precision_at_10pct_std,f1_at_10pct_mean,f1_at_10pct_std,temperature_mean,temperature_std,n_seeds,n_folds,total_wall_seconds,wall_seconds_this_model
authguard_multiscale,0.9166178318474777,0.010547158315231894,0.96510910174285,0.011977432809242423,0.07872641663856199,0.009212372337397197,0.7705306030809881,0.035886425951310634,0.5030358471057902,0.06513476763271388,0.023426678120404058,0.005102868978098159,0.9296734564206294,0.00597379513974467,0.616770326624643,0.05627272571170524,0.5360181864971916,0.08325292416251731,0.856228400639021,0.02063752145246173,0.07090363041142686,0.02085784617635451,0.870750294564807,0.032787607615499224,0.8533909315904489,0.01698062379433977,0.24771524495445188,0.16080234860970755,0.9210959598203012,0.04955394047589606,0.11591651121930245,0.041114460425065336,0.8152671415177967,0.04256629210351919,0.8594271512712389,0.008515130040814882,1.8883649587631226,0.29343384016029905,3,5,293.9451177120209,294.0843527317047
authguard_sequence_dense,0.9287840851868557,0.011111131789193091,0.9578393022177325,0.011394435343968721,0.07350011376769723,0.003716261431332008,0.7545547793308893,0.062226176286793944,0.5826017897546144,0.1131376551299429,0.017265482956339628,0.0070067056758557865,0.9578253564873815,0.012749960341555306,0.6910398383143829,0.09877909212330709,0.44255374874919645,0.12410156716702933,0.8406130486889398,0.008760426289824475,0.05339833969801625,0.0068340594517440345,0.8954124688485693,0.008446673580230813,0.8608285559903134,0.0034381935717675495,0.20401878763611117,0.09303794965964796,0.8907558256749285,0.008087318043477756,0.09294884246362271,0.009993664419635766,0.8186384951728808,0.01915139690151719,0.8451143659422172,0.013494408493301724,2.0552153905232746,0.20804620310183045,3,5,314.3164231777191,314.45846247673035
authguard_sequence_ngram,0.870372999262817,0.008645299894310066,0.9169066012676268,0.024766908789555248,0.0888310816372685,0.005327589254921873,0.9003583431243897,0.023021751405996632,0.35117847256877033,0.07918100544394453,0.011422232565667675,0.0016215501348342814,0.9254055656822965,0.033048773353204636,0.4683779288442585,0.04507438243862709,0.4678949405749639,0.13528877313706686,0.8325913938213644,0.023681563645382413,0.06831064287366774,0.008834948875071089,0.8472678151788928,0.030176204368698733,0.8259021050897445,0.030233463152710093,0.2550614311049382,0.09292776265727841,0.8755044903944228,0.011316915964557044,0.11598004511001457,0.013377008045248003,0.7848480796674681,0.032759250734646105,0.8168588029463265,0.024852588255897486,2.385060453414917,0.1047048017806123,3,5,325.59114384651184,325.72795128822327
authguard_all_views,0.8794255242242611,0.0023021130054511033,0.9266244983909423,0.023948407107586858,0.09093475905863772,0.00683944232646851,0.8934829314549764,0.02440206310226384,0.29341100483907473,0.03499016295390279,0.010364472589622127,0.003889697582815463,0.9206877730686595,0.02090702065026579,0.4145622426761408,0.013164064633610405,0.416947299366196,0.16745883387391614,0.8284769761107674,0.03148922072290939,0.06683595944435834,0.008028624788169847,0.8640538553965866,0.01802270015863706,0.8291755577698409,0.024542451429852438,0.1812480919063091,0.06608975116753012,0.8865563102631278,0.004407912810228153,0.13139408378715148,0.013900688543481258,0.7759264392765858,0.02457102972706852,0.8117390344975001,0.016974936714200698,2.299301830927531,0.15222388742857498,3,5,293.6826605796814,293.8280277252197
