model,sample_id,clean_token_count,flood200_token_count,budget,exceeds_budget
chunk_attention_2048,ethereum:0x70602eac62eda029d878ca4a52690bc276e53c0c,268,678,2048,False
chunk_attention_2048,ethereum:0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,1740,5602,2048,True
chunk_attention_2048,ethereum:0x0000ce484ce6afbf650eb6b009dae2655aa39fc4,1741,4817,2048,True
chunk_attention_2048,ethereum:0xbd1cf204b8f8510f92c8d4c739573caade890210,1374,4094,2048,True
chunk_attention_2048,ethereum:0x42d2fbbc453ec84e85d0fe4058e6a1a38ca32adb,1625,4671,2048,True
chunk_attention_2048,ethereum:0x8799a9fa7da4fb3745342e15c6b12f6ff63c2b0a,1380,4456,2048,True
chunk_attention_2048,ethereum:0x716af990aa5b57cf9f868c9f1e9de545c57db350,1384,4250,2048,True
chunk_attention_2048,ethereum:0xe4ed9d391b7a8d3ef0110699c814de4402665832,4149,11667,2048,True
chunk_attention_2048,ethereum:0x89383882fc2d0cd4d7952a3267a3b6dae967e704,514,1472,2048,False
chunk_attention_2048,ethereum:0x82afce297189b8eabc0786f5d9c21c762bcb8216,1630,5285,2048,True
chunk_attention_2048,ethereum:0x71d3410b017de35ad643f67a4f7bc5d02af4dc71,596,1836,2048,False
chunk_attention_2048,ethereum:0x8c16769db3c897bf2c61c1af7b4b89e678096a54,1650,4258,2048,True
chunk_attention_2048,ethereum:0xef7b31f45b19ffef6f1ff5ae684b78b1a86c1c0c,1911,5846,2048,True
chunk_attention_2048,ethereum:0x349c41a8e164a243203605dbd07889d201174d77,522,1921,2048,False
chunk_attention_2048,ethereum:0x5c0935ac050e939565c3e42a6882074ebb3eabda,518,1813,2048,False
chunk_attention_2048,bnb:0x71f3be23621ae9fc0c883776d9f78187a7640c8b,1520,3911,2048,True
chunk_attention_2048,bnb:0x4cc5066716d7047b1b816f24f27fb5e275627a1f,1625,5314,2048,True
chunk_attention_2048,bnb:0xd53f5c32eea3e3a141f777e995ee22a0692cb077,1659,4754,2048,True
chunk_attention_2048,bnb:0xddb2dbdeb44275246515fcdf960e10bd2781f1b5,2606,7121,2048,True
chunk_attention_2048,bnb:0xc0698378def6c7e05703bf6c803d5f63ba73c2db,398,975,2048,False
chunk_attention_2048,bnb:0x6f6a83ab804a05007d11a831261be3d7fe2b2f09,1647,4900,2048,True
chunk_attention_2048,bnb:0x5344e94a2673692959180f5418af73bfe7efae5d,1380,4282,2048,True
chunk_attention_2048,bnb:0x1107396baebd1da108fdb2691d08a3b3f831b4d6,522,1721,2048,False
chunk_attention_2048,bnb:0x633288b20f63d9f6f71037d6cd4a5090436134f2,522,1983,2048,False
chunk_attention_2048,bnb:0x8679ef70e32f9a0e2141e9818654ed2a9db571e9,1095,3527,2048,True
chunk_attention_2048,bnb:0x4f9526d54fff10a39cc45b8cff90e30dfab9d921,905,2398,2048,True
chunk_attention_2048,bnb:0x3e15869fd36666a71a2c882baccc2285ff4811cc,1018,3387,2048,True
chunk_attention_2048,bnb:0x15c432e31d073c85f51b31016ff70f0874a5bab3,522,1703,2048,False
chunk_attention_2048,bnb:0x5d595731fbdba356ae71b65f6f014749a4eb969a,513,1635,2048,False
chunk_attention_2048,bnb:0x6ca82f0fbf6f803c3fc3863ecb64b53ac9e180b5,240,646,2048,False
chunk_attention_2048,bnb:0x04e04545763e803842607adb6c83560cc9fec4dd,1459,4633,2048,True
chunk_attention_2048,bnb:0xd6a407ba93704fd10e60ffad2e38389535259327,1630,5099,2048,True
chunk_attention_2048,bnb:0x5daf6257643a872d2f6c0d49434d25f3d4671ad4,1003,3376,2048,True
chunk_attention_2048,bnb:0xd38732a071239cbecbdc7eba2b5008e6a3ea4127,1412,4207,2048,True
chunk_attention_2048,bnb:0x06100887d8c541524c6697c3506885372f970f19,1872,5653,2048,True
chunk_attention_2048,bnb:0x29ada5cb7589c186494f7eb717c26e10a54d5257,1669,4728,2048,True
chunk_attention_2048,bnb:0x6c0ce05b0fee958c2f471ca1721964170a1c5a96,2472,7481,2048,True
chunk_attention_2048,bnb:0x02460b655f84e7627da0793e0bfbb352685a7177,1853,5638,2048,True
chunk_attention_2048,bnb:0x03a8d2383c83660b426adac7c078df2ce341812c,1380,3534,2048,True
chunk_attention_2048,bnb:0xc0403282ba280a6670f469c136aaad86b780e098,1388,3866,2048,True
chunk_attention_2048,bnb:0x06700e925d9c06b906fba94cb0c6b4c6fbafd5e8,1380,3562,2048,True
chunk_attention_2048,bnb:0x02481dc7b012fa24de427cc9f365037781af72ac,1217,4053,2048,True
chunk_attention_2048,bnb:0xe7fddab0b8be9a67a12f9a147a6bbce2e9a47cd2,1189,3466,2048,True
chunk_attention_2048,bnb:0x14d73d9718e6395261d2971416118ff71186e94f,2978,9292,2048,True
chunk_attention_2048,bnb:0xf982fb9f675b18eaf4b13bcf07250ce537516a57,626,1204,2048,False
chunk_attention_2048,bnb:0x4097b37251d43616b6aca60ff718386fc68f8f1b,1313,4720,2048,True
chunk_attention_2048,bnb:0xb7f7d6714134a313799988b4f160f05d3caf0487,1694,5343,2048,True
chunk_attention_2048,bnb:0x92fedc9677f7f580e78d5a54bdf7f1d8e60787af,1380,4301,2048,True
chunk_attention_2048,bnb:0xb43df2461af71eacad3aeb092b7487758ad4587b,525,1819,2048,False
chunk_attention_2048,bnb:0x0000013e81b16d6f369a3376cb38381c06606ed8,1837,4880,2048,True
chunk_attention_2048,bnb:0x863cf72e70c2e6ae47078ea8b4e135a4d350572f,522,1748,2048,False
chunk_attention_2048,bnb:0xcda1d9346080f6bafef0225d3c364df544cad1d1,3779,11816,2048,True
chunk_attention_2048,bnb:0xe6827c2a2167bffbf84fa02d94a4d25668434313,513,1842,2048,False
chunk_attention_2048,bnb:0xfd8517f1123f8e48de9234c516e9ef9c54c706c8,905,2578,2048,True
chunk_attention_2048,bnb:0x5fd063ebe57c6e32204b92f00bde129f4665cfc6,1631,5157,2048,True
chunk_attention_2048,bnb:0x57bb9b8190048d8edacbcce9d7f1aa4dd057f328,1101,3441,2048,True
chunk_attention_2048,bnb:0xc0606a611592ec163835e96eea5c0c4cb101a7d8,522,1919,2048,False
chunk_attention_2048,bnb:0x1c20c0a514635fb66001e189db1f2ea263d6cec0,1631,5025,2048,True
chunk_attention_2048,bnb:0x01e491a7c662f871d1540a926ab5c795280e21ef,1392,4191,2048,True
chunk_attention_2048,bnb:0xef99fc5bd1de62fd410cba408d822beeb01fe4d3,2985,8300,2048,True
chunk_attention_2048,bnb:0x09ad818185b9b9b2f378ce3c22ae30ffe3a93e20,1380,4370,2048,True
chunk_attention_2048,bnb:0x5127b7b8bb69efa1f95185df900588b2572dd0d7,846,2795,2048,True
chunk_attention_2048,bnb:0x7bbd933c24536c7ae7f85040f658ef0ffe602805,2794,8241,2048,True
chunk_attention_2048,bnb:0xc99f40a9c952ce7e29e2f8b6c7461cdb60c1b54a,522,2023,2048,False
chunk_attention_2048,bnb:0xa727b99c22db32da326fd2ed00bd98c5533f0784,522,1830,2048,False
chunk_attention_2048,bnb:0xf80de35450e4261b30de7437645a1581380dfef5,2449,6183,2048,True
chunk_attention_2048,bnb:0x77896bc724e7a7c5fc6f5a887e324bfdbe39386c,1108,3244,2048,True
chunk_attention_2048,bnb:0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,1740,5097,2048,True
chunk_attention_2048,bnb:0xef7b31f45b19ffef6f1ff5ae684b78b1a86c1c0c,1911,5424,2048,True
chunk_attention_2048,bnb:0x500e069c7f399fb6ef8608bded619b97a0d4fbe9,1108,3774,2048,True
chunk_attention_2048,bnb:0xcc13036b62790048f20d4bf95b28a028916853f5,877,2803,2048,True
chunk_attention_2048,polygon:0x3e45da015a43090bb75f52470c19e1e3909bdc19,905,2133,2048,True
chunk_attention_2048,polygon:0x97f6c7f4110afe7dd51d987ee1fa03f01c933834,2398,7384,2048,True
chunk_attention_2048,optimism:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,4671,12375,2048,True
chunk_attention_2048,optimism:0x80022f626d336fe6a454aad472d01a58c9000cc8,179,468,2048,False
chunk_attention_2048,optimism:0x723164b04980486a3512b24148c3a744e24e1caf,1631,4342,2048,True
chunk_attention_2048,optimism:0xd3ee93e481a684dddf7b1d768a62ce39c27dce5c,6804,19768,2048,True
chunk_attention_2048,optimism:0x6b90faf6d634ede2e56c024a9b852a9607a5c7bf,10795,27590,2048,True
chunk_attention_2048,optimism:0x5e7a27618e8850b8a9696a46bd09d2c8a0902ccf,6341,25314,2048,True
chunk_attention_2048,optimism:0xffc39760990e55229fb040a37e58377c578e9732,6341,26423,2048,True
chunk_attention_2048,optimism:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,2845,7032,2048,True
chunk_attention_2048,optimism:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,1759,5599,2048,True
chunk_attention_2048,optimism:0x4f70dc53b51eea0febc78f3a2f841ed34bfd0a43,6341,25771,2048,True
chunk_attention_2048,optimism:0x05fdd3a5c485975166cd696e266a410101fb3fca,6341,22366,2048,True
chunk_attention_2048,optimism:0x5649675d7bfe2895a0d808c8c7f2b5294e61c903,6341,24942,2048,True
chunk_attention_2048,gnosis:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,2845,8504,2048,True
chunk_attention_2048,gnosis:0x5f276a08efd2e8116888496e9288282ed9a68e1c,439,1120,2048,False
chunk_attention_2048,gnosis:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,1759,5635,2048,True
chunk_attention_2048,gnosis:0xa4746af5c70bd6bc40911edcc29f43bd5e39b89a,7663,21041,2048,True
chunk_attention_2048,arbitrum:0xcf0004ddc047e22a2bb14c93368638dd43512d94,2009,5710,2048,True
chunk_attention_2048,arbitrum:0xfe3db3cc52ac078a5f458b0d7cf81c941e8d4aaa,3015,8374,2048,True
chunk_attention_2048,arbitrum:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,2845,7138,2048,True
chunk_attention_2048,arbitrum:0x97f6c7f4110afe7dd51d987ee1fa03f01c933834,2737,9485,2048,True
chunk_attention_2048,arbitrum:0x4add474e0537eef9698ca2e78e6fabd18547b8c5,1869,5048,2048,True
chunk_attention_2048,arbitrum:0x307a45a0c5d60cd01db5a5b71c29ccff1bb733c0,923,2242,2048,True
chunk_attention_2048,arbitrum:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,4671,10576,2048,True
chunk_attention_2048,arbitrum:0xee59f19c720c9de5535e923a1c2c95068580c62e,2009,6538,2048,True
chunk_attention_2048,arbitrum:0x176eadfa18845edcb85f46d2611801d95229e078,2167,5908,2048,True
chunk_attention_2048,arbitrum:0xa8fe8a01b105d39a05561e42230d541a4fbbce72,1753,4211,2048,True
chunk_attention_2048,arbitrum:0x1c44598a6388282a0ad9484e2c692f4011a01d07,972,2933,2048,True
chunk_attention_2048,arbitrum:0x8fa204b39fb8e95ddfb8e006f52e3e401234f859,1882,5288,2048,True
chunk_attention_2048,arbitrum:0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,1747,5639,2048,True
chunk_attention_2048,arbitrum:0x93d34557d8ca729db7dd3330991d2389f5a07903,561,2324,2048,True
chunk_attention_2048,arbitrum:0xe51a09443c098c57f00c2904e34dfe624dfc2c4b,3052,9895,2048,True
chunk_attention_2048,base:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,4671,12938,2048,True
chunk_attention_2048,base:0x8b7121d558f343ba6fa1e18d6ef99a6dd44f3a19,2046,5462,2048,True
chunk_attention_2048,base:0xa4746af5c70bd6bc40911edcc29f43bd5e39b89a,7665,20851,2048,True
chunk_attention_2048,base:0x36ba6cceac029a724b9e299c0b245aa61a34f944,875,2335,2048,True
chunk_attention_2048,base:0x3bd13a5f29aa85687f4baa15b827976340998929,181,508,2048,False
chunk_attention_2048,base:0xe1dac7982e3fae6fa2d8fceb6c9dce04d6de6309,1608,4676,2048,True
chunk_attention_2048,base:0xbd253ba998f49adcb4a63ceefd0c46f59e3f5b73,1354,3779,2048,True
chunk_attention_2048,base:0x9acc8a7f75c609b7ddc7c6c2b376a044c16f6dee,677,1667,2048,False
chunk_attention_2048,base:0x7bec288b2a2de4dfd5ab08ba842324c23cbc1639,561,1273,2048,False
chunk_attention_2048,base:0x71ebb96258f1afa5acee5502944742bd7bf16bb0,7679,20397,2048,True
chunk_attention_2048,base:0x40acbd58810de60e296c6e2e2adcbea231c47b15,338,1169,2048,False
chunk_attention_2048,base:0xcdc9ddd0f713125dc6426a0048f8dad754e53ba7,882,2473,2048,True
chunk_attention_2048,base:0x4f91fdfa719270c057c0dced83afe388071fd25a,842,1956,2048,False
chunk_attention_2048,base:0x3531b08ac3f030b69c49aa577765188f5ba0e662,1681,5335,2048,True
chunk_attention_2048,base:0xd968196fa6977c4e58f2af5ac01c655ea8332d22,2452,7120,2048,True
chunk_attention_2048,base:0xd482d8442e6b5cb8462b55dfe77fa84d643c186e,686,2054,2048,True
chunk_attention_2048,base:0x88eb323288531a60950557813d22ff15368caa68,1679,5436,2048,True
chunk_attention_2048,base:0xcb09870b7908348b3bc6ac10bbe61be7cd8c9ee1,1342,3539,2048,True
chunk_attention_2048,base:0xcae4411919ecccdf012ca3cc512f48e3156ba4cd,1358,4020,2048,True
chunk_attention_2048,base:0xfec670faa234d55dd09efb9aae99ff1e2a4e4a0a,93,266,2048,False
chunk_attention_2048,base:0xb79c0685bd2f2bc546cc43ae0f27433064917585,1854,5351,2048,True
chunk_attention_2048,base:0x4428a93b478fa76a5bd9c7641f54ec6373855433,3246,9577,2048,True
chunk_attention_2048,base:0xcc25ba277798729faecc8b065ce7ef8259ef11cd,899,2538,2048,True
chunk_attention_2048,base:0xe2fa4df0634c5836edf602b0c48ed7be4c5c1710,900,2486,2048,True
chunk_attention_2048,base:0xc7c5b754413a50cb5d8d09fbc11e8092bf98e246,1849,4559,2048,True
chunk_attention_2048,base:0x24a543ee8d7869baa494575d0c9112e207ce2f13,705,1843,2048,False
chunk_attention_2048,base:0x82d67cb7a1e45331638d6d6ca14336d8fa88cd17,1347,4172,2048,True
chunk_attention_2048,base:0xf9e44d3b5fc21cdc15d34b12dda0d931a0466d9b,775,2424,2048,True
chunk_attention_2048,base:0x4e58d9010a5fe915d4c08785f736390f29814f08,1054,3149,2048,True
chunk_attention_2048,base:0x25d6cf297ae5b2225a5faf61bcbce6d37e74d85f,2172,7646,2048,True
chunk_attention_2048,base:0x80022f626d336fe6a454aad472d01a58c9000cc8,179,535,2048,False
chunk_attention_2048,base:0x1691f3f170d0652a4c208882d01b638cd14739c8,262,785,2048,False
chunk_attention_2048,base:0xe61870a21fde3f4ef5676eea69feef75a58505d3,3234,9023,2048,True
chunk_attention_2048,base:0xe3ff42b4ec4179018950ba4443e34060bf114654,5197,18479,2048,True
chunk_attention_2048,base:0x904bf260fca02a0a94c47f279d986632c25357b7,1854,4282,2048,True
chunk_attention_2048,base:0xfbf5d687c3e5bb35368c062a0aa96126d2015b2b,1851,5498,2048,True
chunk_attention_2048,base:0x4953571c306eda68adb586bdad1135e93d8ba9a7,2125,6049,2048,True
chunk_attention_2048,base:0x338e16525a897691e863e7914233c7245a6436e8,1680,4722,2048,True
chunk_attention_2048,base:0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,1747,4966,2048,True
chunk_attention_2048,base:0x61e92157bab2c17007903f6fd43e2e5f17a4df39,229,779,2048,False
chunk_attention_2048,base:0x6b07402a3192f0b65c0327def3dd699534b0acf8,179,493,2048,False
chunk_attention_2048,base:0xa3131c02b4ddb5f18e0c6b63c6df1dc2efb045c5,874,2376,2048,True
chunk_attention_2048,base:0x8b1aa58ec767ac26bcf78bffbf6fb1e7b4d0ad91,1869,4921,2048,True
chunk_attention_2048,base:0xd28b44af6cb560d3ed42042dab16d70df05ef336,3550,11606,2048,True
chunk_attention_2048,base:0x781a08d4473dbbfe0ff8fe06054cbc80eaf0efd5,1357,4135,2048,True
chunk_attention_2048,base:0xb789ceb31e891d6d4a502cba01c81d47dd0f536e,1140,3580,2048,True
chunk_attention_2048,base:0xb324933d74791b70525cfdb526c76d7ba8074744,2020,6944,2048,True
chunk_attention_2048,base:0x2db6be1161303d6c71dbe5c0cac9e6169bf8e03a,1882,5207,2048,True
chunk_attention_2048,base:0x0abe4c00f3e6526e326a95c8c14a2866822c1691,1620,3972,2048,True
chunk_attention_2048,base:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,2845,8803,2048,True
chunk_attention_2048,base:0x058f2842083d6b5defb61a5cfcf193c93560fec6,708,2268,2048,True
chunk_attention_2048,base:0x07926b8fbfddf09cd66a7fcdc2b224b8482e6690,1708,4773,2048,True
chunk_attention_2048,base:0x83b0c0586e650818415cd81e679df084759eb71f,1707,5052,2048,True
chunk_attention_2048,base:0x880ee977a2e0a4cfc9332631def6d93ccf90941a,245,772,2048,False
chunk_attention_2048,base:0x987ebc7e0603d28ccac96d14ef5d71761aa2585e,2262,8054,2048,True
chunk_attention_2048,base:0x54b20dbe278a201289d808448b798106dc6febdd,691,2039,2048,False
chunk_attention_2048,base:0x3924e27e0d3783ec8c5bf7f150bc0826c49f85d5,797,2214,2048,True
chunk_attention_2048,base:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,1759,5235,2048,True
chunk_attention_2048,base:0x37b822ad2848784a08794efa9833663ddb4f0e03,1620,3866,2048,True
chunk_attention_2048,base:0x2bea6432058127c8334245f1837c0745310d6a24,1347,4133,2048,True
chunk_attention_2048,base:0xd84bb919b79f4e8678d32e6a2127986a2f49f553,2078,6555,2048,True
chunk_attention_2048,base:0x14969b690a6bde0b21715eea0fe2bc9c8757dac6,5728,18600,2048,True
chunk_attention_2048,base:0x61ff17dec141cf0d13daffa5e0a5c0fca6c82f9e,770,1899,2048,False
chunk_attention_2048,base:0xef178cd68767c11f24cf27866034bb653dce6068,525,1623,2048,False
chunk_attention_2048,base:0x843d5206c3d5841c5605a4bf16bf3a1fe9b1406d,1869,4889,2048,True
chunk_attention_2048,base:0x3b88745a174a984ac764471c957553a1c4b6dbf2,972,2907,2048,True
chunk_attention_2048,base:0xe9fefaded3a5a76e13bd8e7e256d7d685c69b01a,2132,6838,2048,True
chunk_attention_2048,base:0xc63d52d1bf0fe377040939701c5833d4edffdfa6,2929,9404,2048,True
chunk_attention_2048,base:0x1762e51e6fddd412d7509d3c331b06ad270ae333,1439,4389,2048,True
chunk_attention_2048,ethereum:0xbea003d136b59c0fd742c54de8bb5419b218b786,4165,11040,2048,True
chunk_attention_2048,ethereum:0xe92907ab742c61943a21fe6d5175e0e0487d73cc,16,77,2048,False
chunk_attention_2048,ethereum:0xd2e28229f6f2c235e57de2ebc727025a1d0530fb,2636,11589,2048,True
chunk_attention_2048,ethereum:0x083463f8e3cad28eeac198c3c9d0305c9131d32f,331,995,2048,False
chunk_attention_2048,ethereum:0xb1468ea68fc3c2e8105ac95a6f21a1438d688a74,952,2664,2048,True
chunk_attention_2048,ethereum:0x8637cffc4c3611d77da970f52786c0308114fda3,7664,21508,2048,True
chunk_attention_2048,ethereum:0xc51bb8b0bff498c9411d9801f7b532c012182463,6577,18197,2048,True
chunk_attention_2048,ethereum:0xcea43594f38316f0e01c161d8dabde0a07a1f512,2437,7448,2048,True
chunk_attention_2048,ethereum:0x0413070ab18bf5cb9347ae5fef9fe0dac9f85abd,144,394,2048,False
chunk_attention_2048,ethereum:0xbf14231a0aae74cd0a922e399c71af71782ddbca,21,108,2048,False
chunk_attention_2048,ethereum:0xa83ef42b21412da662a707d1a762d85f5fcbb55e,1869,3993,2048,True
chunk_attention_2048,ethereum:0x2da5eb249298df63a646b1db7235e5fc4b59681d,7516,20486,2048,True
chunk_attention_2048,ethereum:0x4428a93b478fa76a5bd9c7641f54ec6373855433,3246,10063,2048,True
chunk_attention_2048,ethereum:0x80008bcd713c38af90a9930288d446bc3bd2e684,2418,7414,2048,True
chunk_attention_2048,ethereum:0x3e9c6484d6cd49a88090be090f48e41a734f3434,7294,18519,2048,True
chunk_attention_2048,ethereum:0x2bfc586a555bfd792b9a8b0936277b515cf45773,1491,4398,2048,True
chunk_attention_2048,ethereum:0x985659ac391261ce98381befc8fbe876043443bf,69,225,2048,False
chunk_attention_2048,ethereum:0x9981794b239cfaf62e7394e511ef9fc1e0fb19dd,3769,12147,2048,True
chunk_attention_2048,ethereum:0xb15bed8fc30d3e82672bf7cd75417b414983934b,4426,13109,2048,True
chunk_attention_2048,ethereum:0x52999d62f0f63979634abf0ba3c0b2629515e91d,940,2961,2048,True
chunk_attention_2048,ethereum:0x75506f85ea68cb043f7ed4e071b83b99b5d58053,276,895,2048,False
chunk_attention_2048,ethereum:0x34ffa7e96eb590d1e5813717e237414995f18632,1280,3834,2048,True
chunk_attention_2048,ethereum:0xcab0ed6f4191e2a54afbdf24f889cfcf45e895ee,187,562,2048,False
chunk_attention_2048,ethereum:0xf432ad0ec1b1531d88252075e543c194f50404e8,5147,14212,2048,True
chunk_attention_2048,ethereum:0xb3173ace7c88bb264428df85f97d7bd2afa14000,2797,8387,2048,True
chunk_attention_2048,ethereum:0xbe0839f8f6b50a7814dfec71b22b5a9c156b1809,227,753,2048,False
chunk_attention_2048,ethereum:0x65be99c2d02749d40471546e1b406d9b6fae9381,376,1477,2048,False
chunk_attention_2048,ethereum:0x1e5ff4e14241b7da351ad6b61e5faafa8b6efb06,875,2361,2048,True
chunk_attention_2048,ethereum:0x3b41ff336fa380b3d8dd84535eb399c52a0cea47,191,579,2048,False
chunk_attention_2048,ethereum:0x3c91dcb807e3d2bc5667b7ae26d31ea94ee53deb,279,672,2048,False
chunk_attention_2048,ethereum:0xb751379ff5dbc7ae98279486f151172dd37abaa3,4167,12793,2048,True
chunk_attention_2048,ethereum:0x7cf8c8bda7cdc5a85e3288ccea7dc259d0bfbfb9,3911,10912,2048,True
chunk_attention_2048,ethereum:0x76852b52954c6258902524715c25bce27313631a,1147,3431,2048,True
chunk_attention_2048,ethereum:0x38dd02fb02a9fc957848ad1fced7b9d24f0fba27,98,327,2048,False
chunk_attention_2048,ethereum:0x71c9ab0c20a65727089d2d2b3eda37b9beb41173,730,2517,2048,True
chunk_attention_2048,ethereum:0x2db3224808f473c92fdffc327095400c4c9b0588,522,1531,2048,False
chunk_attention_2048,ethereum:0x2fd4b6822fc7e25635d2c663bfae800c87dbca17,7597,20745,2048,True
chunk_attention_2048,ethereum:0xf6b08c3880da39073a9ad2c192b982c92d905708,2046,5328,2048,True
chunk_attention_2048,ethereum:0x7e6dbe5cc6a6ace91688ed631e2cb15c32e4bf14,6202,17897,2048,True
chunk_attention_2048,ethereum:0x22bafeec4b225f15343dea36e4f82da4bf8fa68b,220,872,2048,False
chunk_attention_2048,ethereum:0x3eb0ddd2180376b9be9b278957783148bd453fcf,1625,4208,2048,True
chunk_attention_2048,ethereum:0x53f93d13cb9a315c19d24bcbc570e38c506e23c2,6804,19460,2048,True
chunk_attention_2048,ethereum:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,2845,7924,2048,True
chunk_attention_2048,ethereum:0x869908b674a1782fe0319b4920a4b4efebbb653d,1642,5272,2048,True
chunk_attention_2048,ethereum:0x2741482032bcafc9726593e9549b1f9518c5d443,1132,3161,2048,True
chunk_attention_2048,ethereum:0x5ac065dc382d014664845b25d406b9336726e4b4,4165,12108,2048,True
chunk_attention_2048,ethereum:0x811a0a7bcaf8221336399b31b506af4edd9359c2,3769,11953,2048,True
chunk_attention_2048,ethereum:0x51922a1e2a010418bd709870cd1ff13615070fa8,603,2042,2048,False
chunk_attention_2048,ethereum:0x070deb3ac0061880bf69c7ec12b8815c0480de2b,6513,18162,2048,True
chunk_attention_2048,ethereum:0x33ac9816d1d0bbb951b0b4f2a654bf2e3f4492f2,6095,14937,2048,True
chunk_attention_2048,ethereum:0xf5fb247e2de3a5abda08df67488312aaef105874,1564,4637,2048,True
chunk_attention_2048,ethereum:0x15d315cd49e569cd6a9a4379f6bee32f6d7c1fa5,7305,18828,2048,True
chunk_attention_2048,ethereum:0x5c07596b3ea785706f74dac603aa4ff94037db99,3769,12917,2048,True
chunk_attention_2048,ethereum:0x559d07831fe66bd510a9703e6b990cbe8b045d28,561,1664,2048,False
chunk_attention_2048,ethereum:0xbfe62d3d49de7a6ca6a135b94b8996872682f374,694,1713,2048,False
chunk_attention_2048,ethereum:0xc04f51956bd98ecca6f376eae24c8faede9bd7bf,3769,12504,2048,True
chunk_attention_2048,ethereum:0x5be8343c4e0ca42ff6dc7649b402d2a868a45c38,2046,5254,2048,True
chunk_attention_2048,ethereum:0xf6ae00d4c8605133d756858d8f2d8fc51214c1f3,700,2044,2048,False
chunk_attention_2048,ethereum:0x750d66a41108693ea4895ac6ee9a332d317c6aa6,6132,15394,2048,True
chunk_attention_2048,ethereum:0xc6112263619bda3516c455726f078d32797e5fba,7609,17470,2048,True
chunk_attention_2048,ethereum:0x34bc923c821fe6cc5c1ee93e243f78a28e1a0bee,1548,4644,2048,True
chunk_attention_2048,ethereum:0xf8fc84ce0476822480763c15f47464fa4dbc87a2,972,2900,2048,True
chunk_attention_2048,ethereum:0x6eba348f200ac65d60e99b0e55cade4a05415117,6585,17169,2048,True
chunk_attention_2048,ethereum:0x33d2251ef28c21a03917116a01d573d4d5399b9f,7292,18263,2048,True
chunk_attention_2048,ethereum:0x7286bd307d0f20744e3ee33d6dd90d27aea94c6a,894,2792,2048,True
chunk_attention_2048,ethereum:0x7424cf9bc6db4a9d504d1c12cb27f5acc791c3ae,6215,16743,2048,True
chunk_attention_2048,ethereum:0x7bcf6a66f402c50a39c80af44008e39b8e87d804,2372,7614,2048,True
chunk_attention_2048,ethereum:0xfdbfcbfbcf2d717d2339cb230e83c91dfe86b0d4,704,1982,2048,False
chunk_attention_2048,ethereum:0x2cd704c914325eb4d634ce1dff0e1d543a6cb794,1140,3424,2048,True
chunk_attention_2048,ethereum:0x9bcc8e79e5d3ce1572187a1d393a6adcf81b94ac,3255,7987,2048,True
chunk_attention_2048,ethereum:0x743415027f6b9032364c2fac59541178ff071d88,1686,4879,2048,True
chunk_attention_2048,ethereum:0xa0f98bdc784f37dc5a3fe1ff218d3bcb118f2e4c,3234,8502,2048,True
chunk_attention_2048,ethereum:0x985535df69d92c73a0cc6ae575e7eba71eae937b,3769,12544,2048,True
chunk_attention_2048,ethereum:0xb5594799e3408aa7d578d067d8518b44c41bc3eb,4165,13367,2048,True
chunk_attention_2048,bnb:0x1f69133a18da70502c893aeb468da6b6a771cb45,239,958,2048,False
chunk_attention_2048,bnb:0x3740e24e90e3dd2e3e7ba8666ab2619125ca2c0c,2421,6535,2048,True
chunk_attention_2048,bnb:0xbf5844aa381974e7a37cf837d888e93389e00489,995,3005,2048,True
chunk_attention_2048,bnb:0xb23422656eda1fd6655ddcbc15e7a1e2b5001129,1987,5261,2048,True
chunk_attention_2048,bnb:0x80022f626d336fe6a454aad472d01a58c9000cc8,179,523,2048,False
chunk_attention_2048,bnb:0x8ab260bdfe6baa3ca04aeaca56dfcbb653884372,1515,3925,2048,True
chunk_attention_2048,bnb:0x1bb99056060d194a766727899d9b3393736017ef,454,1442,2048,False
chunk_attention_2048,bnb:0x4428a93b478fa76a5bd9c7641f54ec6373855433,3246,9154,2048,True
chunk_attention_2048,bnb:0xe44457e4d4bb165e6753c3165a4e22a5e4c8f2ab,7516,22956,2048,True
chunk_attention_2048,bnb:0x35ec6e8bb330826828a42ac5fba4056443962e28,40,160,2048,False
chunk_attention_2048,bnb:0x6db8136d59aec0b5a2fb2546d4ca2487ca27368c,40,173,2048,False
chunk_attention_2048,bnb:0xe458001e15cf79e1ce66b802c93fab435b5868f6,7309,20351,2048,True
chunk_attention_2048,bnb:0x5b87c91561667d3317eed87f8b31b90b231375a0,1544,4339,2048,True
