model,auprc_mean,auprc_std,auroc_mean,auroc_std,brier_mean,brier_std,threshold_1pct_mean,threshold_1pct_std,recall_at_1pct_mean,recall_at_1pct_std,observed_fpr_at_1pct_mean,observed_fpr_at_1pct_std,precision_at_1pct_mean,precision_at_1pct_std,f1_at_1pct_mean,f1_at_1pct_std,threshold_5pct_mean,threshold_5pct_std,recall_at_5pct_mean,recall_at_5pct_std,observed_fpr_at_5pct_mean,observed_fpr_at_5pct_std,precision_at_5pct_mean,precision_at_5pct_std,f1_at_5pct_mean,f1_at_5pct_std,threshold_10pct_mean,threshold_10pct_std,recall_at_10pct_mean,recall_at_10pct_std,observed_fpr_at_10pct_mean,observed_fpr_at_10pct_std,precision_at_10pct_mean,precision_at_10pct_std,f1_at_10pct_mean,f1_at_10pct_std,temperature_mean,temperature_std,n_seeds,n_folds,total_wall_seconds
flat_cnn_2048,0.8792125445623077,0.018976589533006336,0.9350276751518964,0.012293034893414316,0.10449077545380958,0.010283769584505869,0.8031373163064321,0.024187358978979206,0.472441825937757,0.048922871958910416,0.018003559419916153,0.008132494823698525,0.9472265010036445,0.020500943835969492,0.6032592930806313,0.0438137085059408,0.5470752378304798,0.04695208104993654,0.6957775033590611,0.014621837174135165,0.05876412893959685,0.004641403562759043,0.8644351059626718,0.02406344862356485,0.7613354043231294,0.013922821154879797,0.3738083859284718,0.05071965858136345,0.8026620913245862,0.03667872835815487,0.10813879661403353,0.006120217303843132,0.7860516314752698,0.0006346615500514085,0.7875767027048091,0.01893205212345524,2.0731208403905232,0.06654261735821747,3,5,156.62079501152039
flat_cnn_8192,0.9482254892556602,0.004802677203658587,0.976105587759372,0.0018052624156092562,0.06578512970394218,0.008346612322170648,0.8403660396734874,0.021509895117559987,0.5240995983109789,0.015166109882841887,0.016005963828776087,0.0031944561521600194,0.9534293567472663,0.0016397803299320957,0.6410950036791249,0.020961287710108908,0.44888405203819276,0.0583577967027676,0.8601183624230231,0.011552128813508766,0.04820152989146407,0.009800913863378915,0.9147382267638822,0.015300939513974326,0.8788747978466814,0.012333631705014917,0.23663246805469193,0.05550198417808046,0.8998867519503069,0.007449052454514084,0.11597054890617516,0.02120261917433658,0.8182979840197442,0.03029356368852738,0.8468950065602922,0.01798608344617586,1.7221558570861817,0.20378062744933442,3,5,437.870703458786
flat_cnn_16384,0.9511797552460232,0.005774172994298323,0.9767738764744566,0.004261299387509303,0.06593858252210372,0.011546456916063905,0.8648577868938446,0.05988985480026379,0.5131905887764717,0.010119315413413625,0.015359426478411013,0.004741841017070874,0.9564642180213423,0.01193721839546692,0.6242124723990656,0.017655546047833204,0.4405095999439557,0.09160407023265929,0.8553302681118042,0.034711096941769194,0.0625758736067465,0.016751302259507293,0.8999956582159113,0.017869027262838788,0.8679656364386767,0.010338821261137927,0.24472359518210093,0.009471494243335455,0.8983498381658026,0.003169362111113222,0.11592020411571068,0.016146134063047136,0.818198701910017,0.03626341976063537,0.844957846922255,0.022527033486960016,1.5530583222707113,0.11684219519132583,3,5,789.0434601306915
chunk_mean_2048,0.8902262184885386,0.02183265464601319,0.929031977094042,0.022065504362943293,0.10670147726481904,0.0060850095468414096,0.8272757828235626,0.06460772206356764,0.42052879567295626,0.04727697809246962,0.015194350556935285,0.005146581296372708,0.9564001638969728,0.01450050216318663,0.5281832202998711,0.04707753072430484,0.5698175191879272,0.16969087955524265,0.7531526817628235,0.03340657254454729,0.055165938131462915,0.005430342831206199,0.8817944752680313,0.012600476121929988,0.800016947671236,0.020031723880613125,0.3699057000378767,0.16022996040305473,0.86252500118796,0.02579117630776244,0.1225166758700238,0.007762197720973578,0.7780214481132101,0.006404419779891731,0.8041864124746946,0.01940976778115941,2.5701616525650026,0.16190738991954198,3,5,56.6187961101532
chunk_attention_2048,0.9199287832991966,0.00941564579426914,0.951134454756856,0.009155717909469833,0.08430409688710128,0.005689833359993693,0.7732325424750646,0.07948000527136953,0.5807069970272,0.03021468019908091,0.019339947003669786,0.006414613644326119,0.9542579078288319,0.012548923398800715,0.6839044983935793,0.029560503318706497,0.39288658682877814,0.06855323980962075,0.8382565878888802,0.022188346456139946,0.06325431832442609,0.005747308594250243,0.8779752005363005,0.009106533416823671,0.8484485417640797,0.012537484238954498,0.21658081919110064,0.09506223146207841,0.8769288150549465,0.013734024384433854,0.10710631455587709,0.019232398893475677,0.7975871549731829,0.030116220340945663,0.825074870135341,0.018953623582679567,2.020608174800873,0.3862156775989776,3,5,57.90484690666199
chunk_mean_8192,0.8792748341466927,0.033062508554433614,0.917769516858602,0.03537083218453124,0.10043880281210193,0.017354089185337766,0.8411187450091044,0.03513098170410271,0.419358318467919,0.07788734440594484,0.020013756908795588,0.003813970504535804,0.9285147052935893,0.009511420418126316,0.5361918936771007,0.0886885148886727,0.5565827081600826,0.09643147575703757,0.7586676124490257,0.0742948979987123,0.06578698786630527,0.020562100108524974,0.8680191183915401,0.022993384935550126,0.7943464140232613,0.03978410544063148,0.3280562363564968,0.05813512186470062,0.8501009023075942,0.038571769121670076,0.12762788986107515,0.0157687925029278,0.7835063179817151,0.028579445815147146,0.8016696345265156,0.0323126859821315,2.314313371976217,0.29665351350856256,3,5,150.60772395133972
chunk_attention_8192,0.9281679981448759,0.009765662219499833,0.9563244022574673,0.010810985753468472,0.08300534353381701,0.006230093425466815,0.7230071142315865,0.0496735296734762,0.5634390555838164,0.0745357794919606,0.017357916107954046,0.0013374276085056282,0.9528847913413214,0.0020172295440902288,0.6900187126131829,0.07212141261014894,0.32467300159235796,0.11289858635036645,0.8474381282171519,0.014602910082104008,0.06369626062512022,0.010230253632955972,0.8867757021185748,0.01114827213801842,0.85267216493954,0.010070621578773935,0.15245640215774373,0.040893307483140705,0.8867060003099768,0.0017912133936647966,0.11033281127221047,0.011609904246645507,0.8049226831176393,0.02278082295740682,0.8305598972372713,0.016384567638333663,2.2535658796628315,0.3085799212864739,3,5,136.23879265785217
chunk_mean_16384,0.8898083184860949,0.03315242966317391,0.928912975482827,0.035013845372672596,0.09820850798906755,0.006578842963394388,0.8425397594769795,0.01754210846048851,0.4037297292150111,0.06822792489958067,0.02054577226424962,0.004264490582892076,0.9288831669869038,0.024979449415407258,0.5197513465871064,0.06211612261075213,0.5360148449738821,0.08699717568212978,0.7815915713427263,0.04782180817878129,0.06084276369913486,0.012879664973910434,0.873275279305437,0.021860444277058556,0.8117577895123307,0.028572210291667705,0.3148145844539006,0.011766289830137987,0.8611629992680653,0.024665170747275738,0.11059249830879292,0.014611386495810112,0.7939429848167175,0.02932989710958032,0.812946049441858,0.0179179860356766,2.692747624715169,0.13156416140477148,3,5,363.01991295814514
chunk_max_16384,0.9141908367311385,0.011462107962710836,0.9520364844420688,0.018204169350666266,0.073888143657486,0.01095643882371872,0.869624650478363,0.029395874158177918,0.4782179234234772,0.018177759464137137,0.020168324602839908,0.0021305126771797955,0.9306925985691562,0.014898442387362897,0.6008365984566363,0.027743921173829157,0.45974904124935473,0.051966978442127255,0.8072487121723441,0.04371114407776814,0.061033309021393256,0.01599832144814512,0.8861435195164065,0.030667941414231244,0.8341541855210872,0.04009344522311933,0.240322088326017,0.06979661450177883,0.9150585310240751,0.03956056640690477,0.11026771132096523,0.007996397821013362,0.8186248190070162,0.012300303241866995,0.8588149768122019,0.02025342363676093,1.7747430443763734,0.21520526185529706,3,5,242.39419221878052
