auprc,auroc,brier,threshold_1pct,recall_at_1pct,observed_fpr_at_1pct,precision_at_1pct,f1_at_1pct,threshold_5pct,recall_at_5pct,observed_fpr_at_5pct,precision_at_5pct,f1_at_5pct,threshold_10pct,recall_at_10pct,observed_fpr_at_10pct,precision_at_10pct,f1_at_10pct,model,seed,test_fold,val_fold,temperature,n_train,n_val,n_test,wall_seconds
0.7636058684885643,0.7872471356963838,0.1583621946885293,0.9264444708824158,0.29605263157894735,0.003401360544217687,0.9782608695652174,0.45454545454545453,0.7332766056060791,0.4934210526315789,0.03741496598639456,0.872093023255814,0.6302521008403361,0.39103761315345764,0.5657894736842105,0.04421768707482993,0.8686868686868687,0.6852589641434264,chunk_mean_2048,7702,0,1,2.3571689128875732,1298,446,446,3.5511295795440674
0.8739785594456627,0.9469178082191781,0.11223199895242089,0.9689430594444275,0.18493150684931506,0.006666666666666667,0.9310344827586207,0.3085714285714286,0.7857767939567566,0.8287671232876712,0.08666666666666667,0.8231292517006803,0.825938566552901,0.544799268245697,0.952054794520548,0.20333333333333334,0.695,0.8034682080924856,chunk_mean_2048,7702,1,2,1.5387415885925293,1317,427,446,3.5024874210357666
0.9703819272479841,0.980997798972854,0.059506115542571375,0.9076395630836487,0.9241379310344827,0.01773049645390071,0.9640287769784173,0.943661971830986,0.719661295413971,0.9655172413793104,0.07801418439716312,0.8641975308641975,0.9120521172638436,0.5556125044822693,0.9655172413793104,0.09219858156028368,0.8433734939759037,0.9003215434083602,chunk_mean_2048,7702,2,3,1.894463300704956,1316,447,427,3.212315082550049
0.8562136244978806,0.9413462122592795,0.06968153425031824,0.9444657564163208,0.0967741935483871,0.0,1.0,0.17647058823529413,0.6087266206741333,0.6451612903225806,0.011299435028248588,0.9375,0.7643312101910829,0.3085233271121979,0.9032258064516129,0.1694915254237288,0.5833333333333334,0.7088607594936709,chunk_mean_2048,7702,3,4,2.0955190658569336,1319,424,447,3.821075201034546
0.8971706761788973,0.9425656697301306,0.1551477401025165,0.586665153503418,0.33507853403141363,0.02145922746781116,0.927536231884058,0.49230769230769234,0.405599445104599,0.6544502617801047,0.055793991416309016,0.9057971014492754,0.7598784194528876,0.2949540913105011,0.7958115183246073,0.0944206008583691,0.8735632183908046,0.832876712328767,chunk_mean_2048,7702,4,0,4.072103500366211,1320,446,424,2.9436044692993164
0.8490671867781747,0.9078611707841031,0.14820422060327806,0.9342302083969116,0.14473684210526316,0.0,1.0,0.2528735632183908,0.5003635883331299,0.5526315789473685,0.034013605442176874,0.8936170212765957,0.6829268292682927,0.3605867624282837,0.5855263157894737,0.0782312925170068,0.7946428571428571,0.6742424242424243,chunk_mean_2048,7703,0,1,2.16595721244812,1298,446,446,3.4021122455596924
0.9159548627875296,0.9487442922374429,0.07429555331667996,0.8924326300621033,0.6917808219178082,0.016666666666666666,0.9528301886792453,0.8015873015873016,0.5167946815490723,0.8013698630136986,0.06333333333333334,0.8602941176470589,0.8297872340425533,0.09968432039022446,0.952054794520548,0.19333333333333333,0.7055837563451777,0.8104956268221575,chunk_mean_2048,7703,1,2,1.8956952095031738,1317,427,446,3.9352688789367676
0.9155912948287085,0.9624847150892638,0.10441339881730964,0.574320375919342,0.6620689655172414,0.014184397163120567,0.96,0.7836734693877551,0.1844932734966278,0.8068965517241379,0.10283687943262411,0.8013698630136986,0.8041237113402062,0.02223559096455574,0.993103448275862,0.17375886524822695,0.7461139896373057,0.8520710059171598,chunk_mean_2048,7703,2,3,1.231749415397644,1316,447,427,2.653140068054199
0.9641100199388737,0.9919202964582954,0.027812038715150273,0.9839432239532471,0.021505376344086023,0.0,1.0,0.04210526315789474,0.4011300504207611,0.9354838709677419,0.02824858757062147,0.8969072164948454,0.9157894736842105,0.2828506529331207,0.946236559139785,0.0423728813559322,0.8543689320388349,0.8979591836734693,chunk_mean_2048,7703,3,4,2.1176156997680664,1319,424,447,4.9985411167144775
0.9279218664747692,0.9600476372379391,0.14395675210794262,0.3786714971065521,0.7696335078534031,0.04721030042918455,0.930379746835443,0.8424068767908309,0.2713538408279419,0.8219895287958116,0.07725321888412018,0.8971428571428571,0.8579234972677596,0.18902412056922913,0.9633507853403142,0.16738197424892703,0.8251121076233184,0.8888888888888888,chunk_mean_2048,7703,4,0,5.646373271942139,1320,446,424,3.543017864227295
