0x9	0x198
0x93f5	0x943f
0x93f7	0x9442
0x93f9	0x9445
0x93fb	0x9433
0x93fd	0x9436
0x93ff	0x9439
0x9401	0x943c
0x9403	0x942a
0x9405	0x942d
0x9407	0x9430
0x9409	0x9418
0x940b	0x941b
0x940d	0x941e
0x940f	0x9421
0x9411	0x9424
0x9413	0x9427
0x30b0x334	0x2600x30b
0x3ab0x334	0x2600x3ab
0x1fe9V0x35f	0x1f9bB0x35f
0x1f59V0x35f	0x1f74B0x35f
0x1fa0V0x35f	0x1fedB0x35f
0x1f70V0x35f	0x1f54B0x35f
0x215fV0x967	0x2166B0x967
0x2176V0xa1c	0x217dB0xa1c
0x2185V0xa1c	0x935eB0xa1c
0x21c2V0xe51	0x21c9B0xe51
0x21dcV0xe51	0x21e3B0xe51
0x21f0V0xe51	0x9384B0xe51
0x21c2V0xf6f	0x21c9B0xf6f
0x21dcV0xf6f	0x21e3B0xf6f
0x21f0V0xf6f	0x9384B0xf6f
0x215fV0x17dc	0x2166B0x17dc
0x2176V0x18e1	0x217dB0x18e1
0x2185V0x18e1	0x935eB0x18e1
0x215fV0x1ac4	0x2166B0x1ac4
0x215fV0x1b31	0x2166B0x1b31
0x2176V0x1c5b	0x217dB0x1c5b
0x2185V0x1c5b	0x935eB0x1c5b
0x1e59V0x205c	0x1e60B0x205c
0x731V0x214	0x737B0x214
0x759V0x214	0x761B0x214
0x1e6eV0x29d	0x1e75B0x29d
0x1e76V0x29d	0x9312B0x29d
0x1e59V0x1e75V0x29d	0x1e60B0x1e75B0x29d
0x1e6eV0x2db	0x1e75B0x2db
0x1e76V0x2db	0x9312B0x2db
0x1e59V0x1e75V0x2db	0x1e60B0x1e75B0x2db
0x1e6eV0x316	0x1e75B0x316
0x1e76V0x316	0x9312B0x316
0x1e59V0x1e75V0x316	0x1e60B0x1e75B0x316
0x1e6eV0x397	0x1e75B0x397
0x1e76V0x397	0x9312B0x397
0x1e59V0x1e75V0x397	0x1e60B0x1e75B0x397
0x2006V0x3c8	0x200dB0x3c8
0x200eV0x3c8	0x2016B0x3c8
0x202aV0x3c8	0x2031B0x3c8
0x2032V0x3c8	0x203dB0x3c8
0x1e59V0x200dV0x3c8	0x1e60B0x200dB0x3c8
0x1ea5V0x2031V0x3c8	0x1eacB0x2031B0x3c8
0x1ebfV0x2031V0x3c8	0x9338B0x2031B0x3c8
0x1e8eV0x2031V0x3c8	0x1e95B0x2031B0x3c8
0x1e6eV0x537	0x1e75B0x537
0x1e76V0x537	0x9312B0x537
0x1e59V0x1e75V0x537	0x1e60B0x1e75B0x537
0x1e6eV0x556	0x1e75B0x556
0x1e76V0x556	0x9312B0x556
0x1e59V0x1e75V0x556	0x1e60B0x1e75B0x556
0x1e6eV0x60b	0x1e75B0x60b
0x1e76V0x60b	0x9312B0x60b
0x1e59V0x1e75V0x60b	0x1e60B0x1e75B0x60b
0x20d2V0x63d	0x20d9B0x63d
0x20daV0x63d	0x20e2B0x63d
0x20e5V0x63d	0x20f0B0x63d
0x1e59V0x20d9V0x63d	0x1e60B0x20d9B0x63d
0x1e59V0x20e2V0x63d	0x1e60B0x20e2B0x63d
0x2103V0x65c	0x210aB0x65c
0x2119V0x65c	0x2120B0x65c
0x2121V0x65c	0x212cB0x65c
0x1ea5V0x2120V0x65c	0x1eacB0x2120B0x65c
0x1ebfV0x2120V0x65c	0x9338B0x2120B0x65c
0x1e8eV0x2120V0x65c	0x1e95B0x2120B0x65c
0x1e6eV0x67b	0x1e75B0x67b
0x1e76V0x67b	0x9312B0x67b
0x1e59V0x1e75V0x67b	0x1e60B0x1e75B0x67b
0x731V0xb40	0x737B0xb40
0x759V0xb40	0x761B0xb40
0x1995V0xbd0	0x199dB0xbd0
0x198bV0xbd0	0x1a04B0xbd0
0x1a1aV0xbd0	0x1a22B0xbd0
0x19d8V0xbd0	0x18850x1985B0xbd0
0x1a73V0xbd0	0x7b20x1985B0xbd0
0x1e6eV0xe21	0x1e75B0xe21
0x1e76V0xe21	0x9312B0xe21
0x1e59V0x1e75V0xe21	0x1e60B0x1e75B0xe21
0x1e6eV0xf1e	0x1e75B0xf1e
0x1e76V0xf1e	0x9312B0xf1e
0x1e59V0x1e75V0xf1e	0x1e60B0x1e75B0xf1e
0x1e6eV0x10af	0x1e75B0x10af
0x1e76V0x10af	0x9312B0x10af
0x1e59V0x1e75V0x10af	0x1e60B0x1e75B0x10af
0x1995V0x12f9	0x199dB0x12f9
0x198bV0x12f9	0x1a04B0x12f9
0x1a1aV0x12f9	0x1a22B0x12f9
0x19d8V0x12f9	0x18850x1985B0x12f9
0x1a73V0x12f9	0x7b20x1985B0x12f9
0x1d9c0x1df0V0x1563	0x1df90x1d9cB0x1563
0x1db1V0x1563	0x1dbb0x1d9cB0x1563
0x1d9c0x1e00V0x1563	0x1e090x1d9cB0x1563
0x1d9c0x1e40V0x1563	0x1cfe0x1d9cB0x1563
0x1d9c0x1dd0V0x1563	0x1df40x1d9cB0x1563
0x1e6eV0x27f	0x1e75B0x27f
0x1e76V0x27f	0x9312B0x27f
0x1e59V0x1e75V0x27f	0x1e60B0x1e75B0x27f
0x1ed9V0x34c	0x1ee0B0x34c
0x1eefV0x34c	0x1ef6B0x34c
0x1ef7V0x34c	0x1f02B0x34c
0x1f1aV0x34c	0x1f21B0x34c
0x1f22V0x34c	0x1f2dB0x34c
0x1ea5V0x1ef6V0x34c	0x1eacB0x1ef6B0x34c
0x1ebfV0x1ef6V0x34c	0x9338B0x1ef6B0x34c
0x1e8eV0x1ef6V0x34c	0x1e95B0x1ef6B0x34c
0x1ea5V0x1f21V0x34c	0x1eacB0x1f21B0x34c
0x1ebfV0x1f21V0x34c	0x9338B0x1f21B0x34c
0x1e8eV0x1f21V0x34c	0x1e95B0x1f21B0x34c
0x1ed9V0x5ed	0x1ee0B0x5ed
0x1eefV0x5ed	0x1ef6B0x5ed
0x1ef7V0x5ed	0x1f02B0x5ed
0x1f1aV0x5ed	0x1f21B0x5ed
0x1f22V0x5ed	0x1f2dB0x5ed
0x1ea5V0x1ef6V0x5ed	0x1eacB0x1ef6B0x5ed
0x1ebfV0x1ef6V0x5ed	0x9338B0x1ef6B0x5ed
0x1e8eV0x1ef6V0x5ed	0x1e95B0x1ef6B0x5ed
0x1ea5V0x1f21V0x5ed	0x1eacB0x1f21B0x5ed
0x1ebfV0x1f21V0x5ed	0x9338B0x1f21B0x5ed
0x1e8eV0x1f21V0x5ed	0x1e95B0x1f21B0x5ed
0xc1dV0x325	0xc28B0x325
0xc43V0x325	0x929aB0x325
0x215fV0xc28V0x325	0x2166B0xc28B0x325
0xfd5V0x3a6	0x92bfB0x3a6
0x1699V0x66b	0x16c7B0x66b
0x16a2V0x66b	0x16adB0x66b
0x16a9V0x66b	0x471eB0x66b
0x1621V0x66b	0x163dB0x66b
0x164bV0x66b	0x1667B0x66b
0x167aV0x66b	0x168dB0x66b
0x16cbV0x66b	0x1690B0x66b
0x16b9V0x66b	0x16c2B0x66b
0x1695V0x66b	0x14460x1613B0x66b
0x1e6eV0x16adV0x66b	0x1e75B0x16adB0x66b
0x1e76V0x16adV0x66b	0x9312B0x16adB0x66b
0x1e59V0x1e75V0x16adV0x66b	0x1e60B0x1e75B0x16adB0x66b
0x13ceV0x5fb	0x13eaB0x5fb
0x13f8V0x5fb	0x1414B0x5fb
0x1427V0x5fb	0x143aB0x5fb
0x143bV0x5fb	0x14460x13c0B0x5fb
0x1d3aV0x143aV0x5fb	0x1d8cB0x143aB0x5fb
0x1d43V0x143aV0x5fb	0x1d4eB0x143aB0x5fb
0x1d4aV0x143aV0x5fb	0x4751B0x143aB0x5fb
0x1d71V0x143aV0x5fb	0x4784B0x143aB0x5fb
0x1d0e0x1df0V0x143aV0x5fb	0x1df90x1d0eB0x143aB0x5fb
0x1d12V0x143aV0x5fb	0x1d2eB0x143aB0x5fb
0x1d90V0x143aV0x5fb	0x1d31B0x143aB0x5fb
0x1d5aV0x143aV0x5fb	0x1d63B0x143aB0x5fb
0x1d6aV0x143aV0x5fb	0x1d75B0x143aB0x5fb
0x1d7eV0x143aV0x5fb	0x1d87B0x143aB0x5fb
0x1d88V0x143aV0x5fb	0x1d9c0x1d0eB0x143aB0x5fb
0x1d36V0x143aV0x5fb	0x1d94B0x143aB0x5fb
0x1d0e0x1e00V0x143aV0x5fb	0x1e090x1d0eB0x143aB0x5fb
0x1d0e0x1e40V0x143aV0x5fb	0x1cfe0x1d0eB0x143aB0x5fb
0x1d0e0x1dd0V0x143aV0x5fb	0x1df40x1d0eB0x143aB0x5fb
0x1d0e0x1db1V0x143aV0x5fb	0x1dbb0x1d0eB0x143aB0x5fb
0x21c2V0x1d75V0x143aV0x5fb	0x21c9B0x1d75B0x143aB0x5fb
0x21dcV0x1d75V0x143aV0x5fb	0x21e3B0x1d75B0x143aB0x5fb
0x21f0V0x1d75V0x143aV0x5fb	0x9384B0x1d75B0x143aB0x5fb
0x1e6eV0x1d4eV0x143aV0x5fb	0x1e75B0x1d4eB0x143aB0x5fb
0x1e76V0x1d4eV0x143aV0x5fb	0x9312B0x1d4eB0x143aB0x5fb
0x1e59V0x1e75V0x1d4eV0x143aV0x5fb	0x1e60B0x1e75B0x1d4eB0x143aB0x5fb
