0x260	10	0x24c	2
0x260	10	0x32a	2
0x68f	12	0x1f1	1
0x68f	12	0x808	1
0x68f	12	0x89c	1
0x68f	12	0xb1a	1
0x68f	12	0xbaa	1
0x68f	12	0xd2a	1
0x68f	12	0x1068	1
0x68f	12	0x12e5	1
0x68f	12	0x1414	1
0x68f	12	0x153d	1
0x68f	12	0x15d3	1
0x68f	12	0x1667	1
0x7b2	6	0x761	2
0x7b2	6	0x1921	2
0x7b2	6	0x1a22	2
0x1e65	14	0x27f	1
0x1e65	14	0x29d	1
0x1e65	14	0x2db	1
0x1e65	14	0x316	1
0x1e65	14	0x397	1
0x1e65	14	0x537	1
0x1e65	14	0x556	1
0x1e65	14	0x60b	1
0x1e65	14	0x67b	1
0x1e65	14	0xe21	1
0x1e65	14	0xf1e	1
0x1e65	14	0x10af	1
0x1e65	14	0x16ad	1
0x1e65	14	0x1d4e	1
0x1e85	6	0x1ef6	2
0x1e85	6	0x1f21	2
0x2138	14	0x737	2
0x2138	14	0x180a	2
0x2138	14	0x1905	2
0x2138	14	0x198f	2
0x2138	14	0x1a04	2
0x2138	14	0x1b71	2
0x2138	14	0x1c7f	2
0x2156	8	0x17dc	2
0x2156	8	0x1ac4	2
0x2156	8	0x1b31	2
0x216d	5	0x18e1	2
0x216d	5	0x1c5b	2
0x21b4	3	0xe51	1
0x21b4	3	0xf6f	1
0x21b4	3	0x1d75	1
