seed,fold,model,threshold_05
7703,0,authguard_seq,0.36986020674429654
7703,0,emulator_logreg,0.7103429007723083
7703,1,authguard_seq,0.2459188264428957
7703,1,emulator_logreg,0.7929441047964202
7703,2,authguard_seq,0.5718877825366904
7703,2,emulator_logreg,0.8212519634160353
7703,3,authguard_seq,0.3359135372696296
7703,3,emulator_logreg,0.8465080064698751
7703,4,authguard_seq,0.04640278686150733
7703,4,emulator_logreg,0.7877269281355248
