seed,fold,model,threshold_05
7703,0,authguard_seq,0.8799514332035534
7703,0,emulator_logreg,0.7969111779176588
7703,1,authguard_seq,0.49384502507824624
7703,1,emulator_logreg,0.7755189596978492
7703,2,authguard_seq,0.07597104929933679
7703,2,emulator_logreg,0.7583170159244678
7703,3,authguard_seq,0.6834113955897434
7703,3,emulator_logreg,0.808365970563104
7703,4,authguard_seq,0.7511302790338776
7703,4,emulator_logreg,0.8561029301589052
