seed,fold,model,threshold_05
7704,0,authguard_seq,0.023856438715690105
7704,0,emulator_logreg,0.7164355724314002
7704,1,authguard_seq,0.4775208076852707
7704,1,emulator_logreg,0.7965876603874322
7704,2,authguard_seq,0.052342437332486294
7704,2,emulator_logreg,0.8457469778019409
7704,3,authguard_seq,0.6546901371103515
7704,3,emulator_logreg,0.7853252727241355
7704,4,authguard_seq,0.07157866884455741
7704,4,emulator_logreg,0.574417126351936
