seed,fold,model,threshold_05
7702,0,authguard_seq,0.5895630694816107
7702,0,emulator_logreg,0.7969111779176588
7702,1,authguard_seq,0.6041332039697133
7702,1,emulator_logreg,0.7755189596978492
7702,2,authguard_seq,0.7842306464449611
7702,2,emulator_logreg,0.7583170159244678
7702,3,authguard_seq,0.020930564780222406
7702,3,emulator_logreg,0.808365970563104
7702,4,authguard_seq,0.2105616029279792
7702,4,emulator_logreg,0.8561029301589052
