seed,fold,model,threshold_05
7702,0,authguard_seq,0.7618428931085479
7702,0,emulator_logreg,0.8377327867835411
7702,1,authguard_seq,0.9076915208185892
7702,1,emulator_logreg,0.0839932650937046
7702,2,authguard_seq,0.01808988850257114
7702,2,emulator_logreg,0.6722747523170792
7702,3,authguard_seq,0.2465430346977775
7702,3,emulator_logreg,0.843137216562728
7702,4,authguard_seq,0.44131521626828263
7702,4,emulator_logreg,0.7873964211563192
