sid,method,sequence,preservation_oriented,calldata,comparable,behavior_equivalent,structural_valid,byte_overhead,same_failed,same_return,same_calls,same_call_count,same_sstore,same_logs,same_opcount
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M1,M1,True,414bf389,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,00000000,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,095ea7b3,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,1d073a7a,True,False,True,0.1984995311034698,True,False,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,2be11ae2,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,2e1a7d4d,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,32fe7b26,True,False,True,0.1984995311034698,True,False,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,3ccfd60b,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,3fc8cef3,True,False,True,0.1984995311034698,True,False,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M2,M2,False,414bf389,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,00000000,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,095ea7b3,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,1d073a7a,True,False,True,0.1984995311034698,True,False,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,2be11ae2,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,2e1a7d4d,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,32fe7b26,True,False,True,0.1984995311034698,True,False,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,3ccfd60b,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,3fc8cef3,True,False,True,0.1984995311034698,True,False,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,M3,M3,False,414bf389,True,False,True,0.1984995311034698,True,True,False,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,00000000,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,095ea7b3,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,1d073a7a,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,2be11ae2,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,2e1a7d4d,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,32fe7b26,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,3ccfd60b,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,3fc8cef3,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F200,F200,True,414bf389,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,00000000,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,095ea7b3,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,1d073a7a,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,2be11ae2,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,2e1a7d4d,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,32fe7b26,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,3ccfd60b,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,3fc8cef3,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_flood_best,selected:F100,True,414bf389,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,00000000,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,095ea7b3,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,1d073a7a,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,2be11ae2,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,2e1a7d4d,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,32fe7b26,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,3ccfd60b,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,3fc8cef3,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,fixed_oracle_best,selected:F100,True,414bf389,True,True,True,0.9918724601437948,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,00000000,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,095ea7b3,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,1d073a7a,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,2be11ae2,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,2e1a7d4d,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,32fe7b26,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,3ccfd60b,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,3fc8cef3,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,random_search,selector+flood200,False,414bf389,True,True,True,1.9835886214442011,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,00000000,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,095ea7b3,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,1d073a7a,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,2be11ae2,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,2e1a7d4d,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,32fe7b26,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,3ccfd60b,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,3fc8cef3,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,beam_search,flood200+metadata,True,414bf389,True,True,True,1.9890590809628008,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,00000000,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,095ea7b3,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,1d073a7a,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,2be11ae2,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,2e1a7d4d,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,32fe7b26,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,3ccfd60b,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,3fc8cef3,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M1,M1,True,414bf389,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,00000000,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,095ea7b3,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,1d073a7a,True,False,True,0.1975915458343573,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,2be11ae2,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,2e1a7d4d,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,32fe7b26,True,False,True,0.1975915458343573,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,3ccfd60b,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,3fc8cef3,True,False,True,0.1975915458343573,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M2,M2,False,414bf389,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,00000000,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,095ea7b3,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,1d073a7a,True,False,True,0.1975915458343573,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,2be11ae2,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,2e1a7d4d,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,32fe7b26,True,False,True,0.1975915458343573,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,3ccfd60b,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,3fc8cef3,True,False,True,0.1975915458343573,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,M3,M3,False,414bf389,True,False,True,0.1975915458343573,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,00000000,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,095ea7b3,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,1d073a7a,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,2be11ae2,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,2e1a7d4d,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,32fe7b26,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,3ccfd60b,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,3fc8cef3,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F200,F200,True,414bf389,True,True,True,1.974195133939543,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,00000000,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,095ea7b3,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,1d073a7a,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,2be11ae2,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,2e1a7d4d,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,32fe7b26,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,3ccfd60b,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,3fc8cef3,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_flood_best,selected:F100,True,414bf389,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,00000000,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,095ea7b3,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,1d073a7a,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,2be11ae2,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,2e1a7d4d,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,32fe7b26,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,3ccfd60b,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,3fc8cef3,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,fixed_oracle_best,selected:F100,True,414bf389,True,True,True,0.987220447284345,True,True,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,,True,False,True,1.500614401572868,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,00000000,True,False,True,1.500614401572868,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,095ea7b3,True,False,True,1.500614401572868,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,1d073a7a,True,False,True,1.500614401572868,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,2be11ae2,True,False,True,1.500614401572868,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,2e1a7d4d,True,False,True,1.500614401572868,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,32fe7b26,True,False,True,1.500614401572868,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,3ccfd60b,True,False,True,1.500614401572868,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,3fc8cef3,True,False,True,1.500614401572868,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,random_search,metadata+address+neutral25+flood100,False,414bf389,True,False,True,1.500614401572868,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,,True,False,True,1.9827967559596955,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,00000000,True,False,True,1.9827967559596955,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,095ea7b3,True,False,True,1.9827967559596955,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,1d073a7a,True,False,True,1.9827967559596955,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,2be11ae2,True,False,True,1.9827967559596955,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,2e1a7d4d,True,False,True,1.9827967559596955,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,32fe7b26,True,False,True,1.9827967559596955,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,3ccfd60b,True,False,True,1.9827967559596955,True,True,False,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,3fc8cef3,True,False,True,1.9827967559596955,True,False,True,True,True,True,True
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,beam_search,flood200+address+metadata,False,414bf389,True,False,True,1.9827967559596955,True,True,False,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,00000000,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,08c379a0,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,095ea7b3,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,13236d04,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,1698ee82,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,1d073a7a,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,2be11ae2,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,32fe7b26,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M1,M1,True,3ccfd60b,True,True,True,0.0,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,,True,False,True,0.1985718209283164,True,True,False,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,00000000,True,False,True,0.1985718209283164,True,True,False,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,08c379a0,True,False,True,0.1985718209283164,True,True,False,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,095ea7b3,True,False,True,0.1985718209283164,True,True,False,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,13236d04,True,True,True,0.1985718209283164,True,True,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,1698ee82,True,False,True,0.1985718209283164,True,True,False,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,1d073a7a,True,False,True,0.1985718209283164,True,False,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,2be11ae2,True,False,True,0.1985718209283164,True,True,False,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,32fe7b26,True,False,True,0.1985718209283164,True,False,True,True,True,True,True
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,M2,M2,False,3ccfd60b,True,False,True,0.1985718209283164,True,True,False,True,True,True,True
