unit_key,model,seed,fold,epoch,train_loss,val_AUPRC
chunk_attention_control_2048:7702:0,chunk_attention_control_2048,7702,0,14,0.05846834326980681,0.9256891414953542
chunk_attention_control_2048:7702:0,chunk_attention_control_2048,7702,0,15,0.05699364417346149,0.9323175923036794
chunk_attention_control_2048:7702:0,chunk_attention_control_2048,7702,0,16,0.054252814984221645,0.9385256805233605
chunk_attention_control_2048:7702:0,chunk_attention_control_2048,7702,0,17,0.041060926642541476,0.9251877714324498
chunk_attention_control_2048:7702:0,chunk_attention_control_2048,7702,0,18,0.04893695710158748,0.9351509340293573
chunk_attention_control_2048:7702:0,chunk_attention_control_2048,7702,0,19,0.04976045437407021,0.9330214260405063
chunk_attention_control_2048:7702:0,chunk_attention_control_2048,7702,0,20,0.04187437666937845,0.9323951003006886
chunk_attention_control_2048:7702:0,chunk_attention_control_2048,7702,0,21,0.06077501155640476,0.9359603901059803
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,1,0.8733730978029637,0.5669915235648259
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,2,0.7270998849642057,0.5875682743143357
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,3,0.5906289264651164,0.6536268855314632
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,4,0.4862763822718632,0.732444895771253
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,5,0.37311482191817164,0.7300073290745333
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,6,0.2992884660242525,0.8339243868395911
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,7,0.25945038649830626,0.8402182668595335
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,8,0.206366775945926,0.8613038161592778
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,9,0.17920566453352754,0.861976015600272
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,10,0.14553465219385966,0.8609946981656713
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,11,0.11551881833784025,0.8805822256270331
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,12,0.1067669974637155,0.8888271814951175
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,13,0.08490384351929929,0.8876242574342394
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,14,0.0906805536261384,0.8893895905533163
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,15,0.06163153334498796,0.8987798112973889
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,16,0.06526622601782624,0.8917190747649418
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,17,0.05332911936889411,0.8929786873896972
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,18,0.05966490380550975,0.8879693569182393
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,19,0.04004917440047142,0.8841814209962684
chunk_mean_control_16384:7702:0,chunk_mean_control_16384,7702,0,20,0.04965606546720441,0.8898534348017473
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,1,0.819712752030671,0.7968714177451857
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,2,0.2798233584049472,0.8905305082883012
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,3,0.15190940766818137,0.9055740165724541
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,4,0.11423215059352113,0.9057262788723804
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,5,0.08804274631944126,0.9146973532831804
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,6,0.08124214806094011,0.9244815169621163
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,7,0.08590245387299798,0.9339535467749249
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,8,0.06031553571589542,0.9212969124072083
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,9,0.0722156852887989,0.9238373219161425
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,10,0.06606362025150629,0.9107261216480911
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,11,0.05485636872050861,0.9154925954966678
chunk_attention_control_16384:7702:0,chunk_attention_control_16384,7702,0,12,0.05204493170882649,0.9111389429901884
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,1,0.8843427796396741,0.768592317641794
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,2,0.32541472631638035,0.9136430570040234
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,3,0.16028664805612133,0.8911640318984326
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,4,0.08991056502128214,0.9155415619962423
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,5,0.0786840409009026,0.91380895596616
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,6,0.05399372530215494,0.9403191102615063
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,7,0.04947642340364815,0.942556541077513
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,8,0.05820639784579262,0.9356979759879758
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,9,0.054069915349292424,0.9448281194476255
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,10,0.05742502399860236,0.9506790693358182
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,11,0.05954189314449811,0.9519519905996946
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,12,0.04142989290191112,0.9489425634978169
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,13,0.03617354225602281,0.9498296243549134
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,14,0.026080290545877984,0.9439276817774009
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,15,0.05050237357089342,0.9195217547852614
authguard_reference_16384:7702:0,authguard_reference_16384,7702,0,16,0.03198405088102616,0.8718138516620713
flat_control_2048:7703:0,flat_control_2048,7703,0,1,0.8739834762201076,0.5892717891107211
flat_control_2048:7703:0,flat_control_2048,7703,0,2,0.7486846824971641,0.7382772020217874
flat_control_2048:7703:0,flat_control_2048,7703,0,3,0.6047816196592842,0.8305481395831592
flat_control_2048:7703:0,flat_control_2048,7703,0,4,0.4618264075096061,0.8302517931172579
flat_control_2048:7703:0,flat_control_2048,7703,0,5,0.44183919687823553,0.8478667907805516
flat_control_2048:7703:0,flat_control_2048,7703,0,6,0.3228917238188953,0.8744863050112914
flat_control_2048:7703:0,flat_control_2048,7703,0,7,0.29703090230866175,0.8766917518463063
flat_control_2048:7703:0,flat_control_2048,7703,0,8,0.29323299774309486,0.8795900354277667
flat_control_2048:7703:0,flat_control_2048,7703,0,9,0.24237314729792317,0.8774401196305972
flat_control_2048:7703:0,flat_control_2048,7703,0,10,0.23090658073381679,0.8858851917888088
flat_control_2048:7703:0,flat_control_2048,7703,0,11,0.1802469575550498,0.8857367093530087
flat_control_2048:7703:0,flat_control_2048,7703,0,12,0.15697752057415684,0.8888561748862549
flat_control_2048:7703:0,flat_control_2048,7703,0,13,0.14893605809931348,0.8889404644314682
flat_control_2048:7703:0,flat_control_2048,7703,0,14,0.11317122550454081,0.8885357866276713
flat_control_2048:7703:0,flat_control_2048,7703,0,15,0.1218960714958063,0.8858575291003318
flat_control_2048:7703:0,flat_control_2048,7703,0,16,0.10256801872718625,0.8924607805320814
flat_control_2048:7703:0,flat_control_2048,7703,0,17,0.08635078756729277,0.8916942059499637
flat_control_2048:7703:0,flat_control_2048,7703,0,18,0.07397180986477107,0.8890612705214099
flat_control_2048:7703:0,flat_control_2048,7703,0,19,0.07565064710087893,0.8918228622385036
flat_control_2048:7703:0,flat_control_2048,7703,0,20,0.058948383007834594,0.8871671018026507
flat_control_2048:7703:0,flat_control_2048,7703,0,21,0.05824356212666849,0.8923235858033239
flat_control_16384:7703:0,flat_control_16384,7703,0,1,0.7734319323593853,0.743316335115453
flat_control_16384:7703:0,flat_control_16384,7703,0,2,0.4128060413330245,0.8513539699146714
flat_control_16384:7703:0,flat_control_16384,7703,0,3,0.25404831468830447,0.8843520938581928
flat_control_16384:7703:0,flat_control_16384,7703,0,4,0.18939193134750326,0.8879446171657235
flat_control_16384:7703:0,flat_control_16384,7703,0,5,0.1554552804467274,0.8943570691174807
flat_control_16384:7703:0,flat_control_16384,7703,0,6,0.115505120839118,0.9166202546367551
flat_control_16384:7703:0,flat_control_16384,7703,0,7,0.08471463585452411,0.9270154436884044
flat_control_16384:7703:0,flat_control_16384,7703,0,8,0.06499501539428541,0.9362026971287494
flat_control_16384:7703:0,flat_control_16384,7703,0,9,0.06296996205925165,0.9235858545729588
flat_control_16384:7703:0,flat_control_16384,7703,0,10,0.048196321229223286,0.9315551082576286
flat_control_16384:7703:0,flat_control_16384,7703,0,11,0.04376651293868085,0.9339084644727793
flat_control_16384:7703:0,flat_control_16384,7703,0,12,0.04239188784100808,0.9318984066980734
