seed,fold,model,epoch,train_loss,val_AUPRC
7702,1,fusion_source_balanced,6,0.0752721897348068,0.9069286396214368
7702,1,fusion_source_balanced,7,0.0594609062468936,0.9147756269450228
7702,1,fusion_source_balanced,8,0.0424706999017575,0.915999763939669
7702,1,fusion_source_balanced,9,0.0515875065006142,0.9169935170335852
7702,1,fusion_source_balanced,10,0.0290320790318642,0.9025425056889071
7702,1,fusion_source_balanced,11,0.0310114227332781,0.9078472509528602
7702,1,fusion_source_balanced,12,0.0273063044052917,0.9249401456548164
7702,1,fusion_source_balanced,13,0.0289537779375001,0.892372521164092
7702,1,fusion_source_balanced,14,0.0234041140593458,0.8431970474344743
7702,1,fusion_source_balanced,15,0.0186226855514051,0.8761290829049415
7702,1,fusion_source_balanced,16,0.0310688877023409,0.898881721582113
7702,1,fusion_source_balanced,17,0.0362872725114399,0.8805934281218963
7702,1,fusion_consistent,1,0.6494857994622962,0.8366702168320287
7702,1,fusion_consistent,2,0.3085340509234472,0.8804848823678244
7702,1,fusion_consistent,3,0.1958944444046464,0.9049962965206504
7702,1,fusion_consistent,4,0.1089199915701566,0.9092271981069644
7702,1,fusion_consistent,5,0.0932379539752768,0.9236806414883908
7702,1,fusion_consistent,6,0.0714504305749785,0.9028300691836576
7702,1,fusion_consistent,7,0.0584489509116771,0.9101298557770447
7702,1,fusion_consistent,8,0.0477889740817941,0.8787547596589561
7702,1,fusion_consistent,9,0.0429352946081307,0.9177950899782968
7702,1,fusion_consistent,10,0.030841544909446,0.9113000419973596
7702,2,sequence_only,1,0.7708238487734514,0.809138126534763
7702,2,sequence_only,2,0.2759732914759832,0.9776937446920732
7702,2,sequence_only,3,0.1392975260010537,0.9770354791307356
7702,2,sequence_only,4,0.1124432083438424,0.9690164001524112
7702,2,sequence_only,5,0.1040722076178473,0.9609229239546864
7702,2,sequence_only,6,0.0804866998730337,0.9622491789611788
7702,2,sequence_only,7,0.0628821665968965,0.9687730859253718
7702,2,ngram_only,1,0.5052036475609331,0.5892907734999194
7702,2,ngram_only,2,0.2295803631491521,0.7465963733973531
7702,2,ngram_only,3,0.1348783355534953,0.7530674167592507
7702,2,ngram_only,4,0.0993216934285181,0.7934512614415561
7702,2,ngram_only,5,0.1173005222507259,0.7790790487863886
7702,2,ngram_only,6,0.0882426174247966,0.7927303935889821
7702,2,ngram_only,7,0.0673135241575758,0.8419552571640292
7702,2,ngram_only,8,0.0803401349564356,0.8469493422830869
7702,2,ngram_only,9,0.0846674929345574,0.8045872681361464
7702,2,ngram_only,10,0.0648218386368278,0.8089580891843767
7702,2,ngram_only,11,0.0914859527913743,0.7897409852387384
7702,2,ngram_only,12,0.0462596369599101,0.8013568153659111
7702,2,ngram_only,13,0.0500725013450445,0.8306357454746508
7702,2,dense_only,1,0.5531080223181668,0.6930707423586294
7702,2,dense_only,2,0.2909056553069283,0.4591510361833358
7702,2,dense_only,3,0.1845811920788358,0.6338916635659547
7702,2,dense_only,4,0.1154763628673904,0.6801475466975261
7702,2,dense_only,5,0.0777050218654467,0.5046346840704168
7702,2,dense_only,6,0.0691364802064045,0.4407755319958197
7702,2,fusion_no_aux,1,0.5097824858830255,0.7209627352211103
7702,2,fusion_no_aux,2,0.1882746846579453,0.6843325804408683
7702,2,fusion_no_aux,3,0.0885284983279073,0.7900498744602942
7702,2,fusion_no_aux,4,0.0676948494442245,0.8529396352124035
7702,2,fusion_no_aux,5,0.0621131652336129,0.9212963901760124
7702,2,fusion_no_aux,6,0.0388280777616755,0.9413309204545331
7702,2,fusion_no_aux,7,0.0380699637017267,0.8929313979639012
7702,2,fusion_no_aux,8,0.0415314495892209,0.91744584327549
7702,2,fusion_no_aux,9,0.0435401814729523,0.8901291526820903
7702,2,fusion_no_aux,10,0.0343461268437642,0.8535050843751636
7702,2,fusion_no_aux,11,0.0223040036987239,0.9315786165601374
7702,2,fusion_multitask,1,0.6146155693951775,0.7048777465146342
7702,2,fusion_multitask,2,0.2787095184711849,0.6361414412136277
7702,2,fusion_multitask,3,0.1724210804876159,0.8583700654469365
7702,2,fusion_multitask,4,0.1149251967230263,0.8779023000969801
7702,2,fusion_multitask,5,0.1071986781323657,0.9278453930717692
7702,2,fusion_multitask,6,0.0849464665221817,0.9001234230625718
7702,2,fusion_multitask,7,0.0663813108030487,0.9145921432410482
7702,2,fusion_multitask,8,0.0571579320904086,0.9061015544096256
7702,2,fusion_multitask,9,0.0847855264759239,0.9729595856529958
7702,2,fusion_multitask,10,0.0474448819918667,0.9149577952459906
7702,2,fusion_multitask,11,0.0355741737684344,0.9296753357114728
7702,2,fusion_multitask,12,0.0338123618022483,0.9150374466323484
7702,2,fusion_multitask,13,0.0284269082414753,0.9188748388576876
7702,2,fusion_multitask,14,0.023652920351528,0.921654378706886
7702,2,fusion_source_balanced,1,0.6559447870535009,0.7812927994470958
7702,2,fusion_source_balanced,2,0.3222356889177771,0.6723675048038665
7702,2,fusion_source_balanced,3,0.2033626085695098,0.9502772657022264
7702,2,fusion_source_balanced,4,0.1263871400671846,0.9556640253022988
7702,2,fusion_source_balanced,5,0.0945684642914463,0.9633711496880624
7702,2,fusion_source_balanced,6,0.0773704183233134,0.9791972522891964
7702,2,fusion_source_balanced,7,0.0584805634530151,0.974481457587954
7702,2,fusion_source_balanced,8,0.0628577152157531,0.9840591998140816
7702,2,fusion_source_balanced,9,0.0498609185437945,0.9679588006308096
7702,2,fusion_source_balanced,10,0.0402947383001446,0.9690513396963906
7702,2,fusion_source_balanced,11,0.0408059635144822,0.970642944317977
7702,2,fusion_source_balanced,12,0.030371341038057,0.979632997582818
7702,2,fusion_source_balanced,13,0.0292344263453474,0.9836369450847624
7702,2,fusion_consistent,1,0.6635899138801238,0.7794398555096659
7702,2,fusion_consistent,2,0.340830268404063,0.6771774951038306
7702,2,fusion_consistent,3,0.1990066439789884,0.9529438698826804
7702,2,fusion_consistent,4,0.1301535274614306,0.9674286951859288
7702,2,fusion_consistent,5,0.101248443477294,0.9764442004466248
7702,2,fusion_consistent,6,0.0751678903970648,0.9729270674893272
7702,2,fusion_consistent,7,0.0616279760923455,0.9660912782702148
7702,2,fusion_consistent,8,0.051573347924825,0.98341243006777
7702,2,fusion_consistent,9,0.0646569364649408,0.9776058503170594
7702,2,fusion_consistent,10,0.0544579142047201,0.9585902715030794
7702,2,fusion_consistent,11,0.0540896398289238,0.9752304730413136
7702,2,fusion_consistent,12,0.0394618726609384,0.972306580891519
7702,2,fusion_consistent,13,0.0391182571320849,0.9820247082949396
7702,3,sequence_only,1,0.7989443028452753,0.7502941006577103
7702,3,sequence_only,2,0.3518273364966628,0.9459462801070544
7702,3,sequence_only,3,0.1342617758367767,0.9494869850996002
7702,3,sequence_only,4,0.0860045714994314,0.9787012608951164
7702,3,sequence_only,5,0.0710127226869179,0.9674071991011616
7702,3,sequence_only,6,0.0871569851183214,0.9726934279443415
7702,3,sequence_only,7,0.0597093243007387,0.9802803763634568
7702,3,sequence_only,8,0.0405569604126972,0.9786537295653626
7702,3,sequence_only,9,0.0480913111241534,0.9826930677048898
7702,3,sequence_only,10,0.0457792346748448,0.9813721364671184
7702,3,sequence_only,11,0.0399734725313924,0.9835257552327068
7702,3,sequence_only,12,0.0399270504472199,0.9744555952668408
7702,3,sequence_only,13,0.0372985420345821,0.9847206285410112
7702,3,sequence_only,14,0.0333209628153635,0.985300544272782
7702,3,sequence_only,15,0.0271074938355013,0.9865500531039676
7702,3,sequence_only,16,0.0261790898860025,0.9792487022848216
7702,3,sequence_only,17,0.0266949411363865,0.9831774629912842
7702,3,sequence_only,18,0.0236814659297594,0.985219437198481
7702,3,sequence_only,19,0.0303167733377188,0.9679293180029008
7702,3,sequence_only,20,0.0464346376675898,0.9705872632639538
7702,3,ngram_only,1,0.5347958798894937,0.7657599564187729
7702,3,ngram_only,2,0.2228111186032665,0.819401714254207
7702,3,ngram_only,3,0.181638642706662,0.8253023127479039
7702,3,ngram_only,4,0.1355411706053405,0.8209839248622568
7702,3,ngram_only,5,0.0874319050552045,0.8514672589069541
7702,3,ngram_only,6,0.0959454346207323,0.8399273983520266
7702,3,ngram_only,7,0.0552165648771514,0.8082082853376031
7702,3,ngram_only,8,0.0493677232237853,0.8407085261350454
7702,3,ngram_only,9,0.0539093218053337,0.8492993958441395
7702,3,ngram_only,10,0.0681775553103793,0.8449166320464073
7702,3,dense_only,1,0.5567151722551762,0.7559847262254088
7702,3,dense_only,2,0.3013755362266782,0.8216626176560755
7702,3,dense_only,3,0.2016190877505417,0.8593634026829917
7702,3,dense_only,4,0.1377705789449485,0.8361786290852413
7702,3,dense_only,5,0.1036266221172422,0.8301926092786664
7702,3,dense_only,6,0.0771616428887107,0.8383599678849485
7702,3,dense_only,7,0.0377429731099213,0.8258002029897624
7702,3,dense_only,8,0.0627757791448491,0.8557281410838682
7702,3,fusion_no_aux,1,0.5214248284183699,0.7954472280779731
7702,3,fusion_no_aux,2,0.205517781769921,0.8997823213126406
7702,3,fusion_no_aux,3,0.1333571231399459,0.8847316246636672
7702,3,fusion_no_aux,4,0.1325086513159518,0.8611531380850337
7702,3,fusion_no_aux,5,0.0629805868020516,0.9122759523225104
7702,3,fusion_no_aux,6,0.0388095193815513,0.9123583567202832
7702,3,fusion_no_aux,7,0.0541756318309397,0.8693076460453548
7702,3,fusion_no_aux,8,0.036158506908379,0.8985398699082714
7702,3,fusion_no_aux,9,0.0241192458786241,0.8982673463171318
7702,3,fusion_no_aux,10,0.0384895918387705,0.8474802003443886
7702,3,fusion_no_aux,11,0.03887227441963,0.8628464732398857
7702,3,fusion_multitask,1,0.6301969908092214,0.7866620983278021
7702,3,fusion_multitask,2,0.2886989727273755,0.898875120403047
7702,3,fusion_multitask,3,0.1895863579950113,0.8995004439968899
7702,3,fusion_multitask,4,0.134802957247386,0.8395340620206231
7702,3,fusion_multitask,5,0.1012379604166951,0.9053807430251252
7702,3,fusion_multitask,6,0.0793954994872041,0.8708991529354162
7702,3,fusion_multitask,7,0.0590559793529154,0.9160372142004554
7702,3,fusion_multitask,8,0.0468771959301726,0.938957104416852
7702,3,fusion_multitask,9,0.0404662672408867,0.8981308748547064
7702,3,fusion_multitask,10,0.0316748154435264,0.9275530451384164
7702,3,fusion_multitask,11,0.0237338561832305,0.9267122777924052
7702,3,fusion_multitask,12,0.0279921581112276,0.912850415627434
7702,3,fusion_multitask,13,0.0354526268810718,0.9052011023010548
7702,3,fusion_source_balanced,1,0.6531052173211657,0.80671901217425
7702,3,fusion_source_balanced,2,0.3126240701510988,0.8602865433205386
7702,3,fusion_source_balanced,3,0.193896375767801,0.9028799577276528
7702,3,fusion_source_balanced,4,0.1436257242043128,0.9036243098317548
7702,3,fusion_source_balanced,5,0.1217928173384447,0.8653560828957352
7702,3,fusion_source_balanced,6,0.0831276572512826,0.8715130916952686
7702,3,fusion_source_balanced,7,0.0489124443232156,0.8887062691851295
7702,3,fusion_source_balanced,8,0.0485687660395927,0.8850368467211411
7702,3,fusion_source_balanced,9,0.0442206255620581,0.90171022362932
7702,3,fusion_consistent,1,0.6601284605333175,0.8058221694550572
7702,3,fusion_consistent,2,0.328286435669181,0.8562004239477635
7702,3,fusion_consistent,3,0.2207197752492181,0.8895528744074278
7702,3,fusion_consistent,4,0.1640144951812837,0.885961090975089
7702,3,fusion_consistent,5,0.1109917898202079,0.8788912284079823
7702,3,fusion_consistent,6,0.0933034360708519,0.8827482226941464
7702,3,fusion_consistent,7,0.0637715989937898,0.8619055826292499
7702,3,fusion_consistent,8,0.0464366085763121,0.8936570480483502
7702,3,fusion_consistent,9,0.0401179088686389,0.8780564030616834
7702,3,fusion_consistent,10,0.0301261120582877,0.8988213064320736
7702,3,fusion_consistent,11,0.0301132150925695,0.8895202383836989
7702,3,fusion_consistent,12,0.026642623823136,0.8752231743431462
7702,3,fusion_consistent,13,0.0199635870374696,0.9122945481496952
7702,3,fusion_consistent,14,0.0561063911112817,0.8811810160121928
7702,3,fusion_consistent,15,0.0525292582627942,0.9084450389485336
7702,3,fusion_consistent,16,0.0320978196680374,0.9170867352024588
7702,3,fusion_consistent,17,0.0312128377136314,0.9161479511311806
7702,3,fusion_consistent,18,0.016043447070466,0.92952380252026
7702,3,fusion_consistent,19,0.0126480412664127,0.9241368088503727
7702,3,fusion_consistent,20,0.0130128880103664,0.9251400605840094
7702,3,fusion_consistent,21,0.009613759193473,0.9243642553943188
7702,3,fusion_consistent,22,0.0080913569558754,0.9217394916045142
7702,3,fusion_consistent,23,0.0122883025832452,0.9276397426433924
7702,4,sequence_only,1,0.8998284884567919,0.5491516736176794
7702,4,sequence_only,2,0.390209944897342,0.7769471119191484
7702,4,sequence_only,3,0.1507742354624915,0.7865642238977619
7702,4,sequence_only,4,0.1437983404063544,0.8508195645209926
7702,4,sequence_only,5,0.0763011445885459,0.7934716715649852
7702,4,sequence_only,6,0.0498884297992991,0.8029826356150389
7702,4,sequence_only,7,0.0464917469325464,0.7984108170463065
7702,4,sequence_only,8,0.045058272243745,0.884246006060681
7702,4,sequence_only,9,0.02831050763094,0.873963132097951
7702,4,sequence_only,10,0.0255689477071637,0.8493569622796958
7702,4,sequence_only,11,0.0233008531042663,0.844176228466115
7702,4,sequence_only,12,0.0226643274554276,0.8343828560667806
7702,4,sequence_only,13,0.0216890186942503,0.8267124584578855
7702,4,ngram_only,1,0.6198802091523834,0.5695022899153774
7702,4,ngram_only,2,0.3229333511928374,0.6224025774290857
7702,4,ngram_only,3,0.1559975235134192,0.6152980449875661
7702,4,ngram_only,4,0.124339367712623,0.6376188397208977
7702,4,ngram_only,5,0.1022698285389991,0.6511530812088799
7702,4,ngram_only,6,0.0923022380815925,0.6271289133618089
7702,4,ngram_only,7,0.089604175933262,0.6385865495856657
7702,4,ngram_only,8,0.0768684422832795,0.5863954006173153
7702,4,ngram_only,9,0.0731082770935977,0.6632199636595407
7702,4,ngram_only,10,0.0777496345362615,0.679495963677957
7702,4,ngram_only,11,0.0393239375586546,0.6535673811745004
7702,4,ngram_only,12,0.0541250968710572,0.7208080860493444
7702,4,ngram_only,13,0.041027857153944,0.6768116126433279
7702,4,ngram_only,14,0.0270486876513038,0.7062520640102482
7702,4,ngram_only,15,0.0280140774436937,0.7346923917876378
7702,4,ngram_only,16,0.0317737581917545,0.7394033270065372
7702,4,ngram_only,17,0.0160682895822964,0.7529141106446362
7702,4,ngram_only,18,0.0201820281057233,0.7754663675216725
7702,4,ngram_only,19,0.0133314458328839,0.727323622145034
7702,4,ngram_only,20,0.0778844069077997,0.7160259522170136
7702,4,ngram_only,21,0.0730254915783759,0.7538816707333887
7702,4,ngram_only,22,0.0512050830601211,0.6418268155085046
7702,4,ngram_only,23,0.0240236796704977,0.668698462541818
7702,4,dense_only,1,0.6131977529703886,0.4416378709405024
7702,4,dense_only,2,0.298296633593995,0.49164948680674
7702,4,dense_only,3,0.1906966665631224,0.4806008624316685
7702,4,dense_only,4,0.1253197624497972,0.4891691187011974
7702,4,dense_only,5,0.0555013709824703,0.4820210087743735
7702,4,dense_only,6,0.057506374741808,0.4808843861061944
7702,4,dense_only,7,0.0490015666054069,0.5288442383482532
7702,4,dense_only,8,0.0470674972694859,0.4907463824012054
7702,4,dense_only,9,0.0526255106101155,0.4570152817213719
7702,4,dense_only,10,0.0363468549772294,0.5287706499887463
7702,4,dense_only,11,0.0444956552993302,0.4871564619498016
7702,4,dense_only,12,0.0335114635339798,0.4697201424352147
7702,4,fusion_no_aux,1,0.6132370703693094,0.562346767503203
7702,4,fusion_no_aux,2,0.2483237648447012,0.6488806603668223
7702,4,fusion_no_aux,3,0.1196470497465082,0.6369611384872134
7702,4,fusion_no_aux,4,0.078133027898897,0.5582486955568184
7702,4,fusion_no_aux,5,0.0230922909552531,0.6515818712215025
7702,4,fusion_no_aux,6,0.0299576195612571,0.5974576606921829
7702,4,fusion_no_aux,7,0.061554888679496,0.6236038215370883
7702,4,fusion_no_aux,8,0.0288450688066164,0.663079514452063
7702,4,fusion_no_aux,9,0.0162609705176932,0.7343946075561856
7702,4,fusion_no_aux,10,0.0158949322100653,0.707330875638729
7702,4,fusion_no_aux,11,0.0057918308510166,0.6959723387996919
7702,4,fusion_no_aux,12,0.0205428481420459,0.7517613906376867
7702,4,fusion_no_aux,13,0.0086252878750567,0.6982301315073346
7702,4,fusion_no_aux,14,0.0125885839867084,0.7370699951652324
7702,4,fusion_no_aux,15,0.0042255147217756,0.7093569930457453
7702,4,fusion_no_aux,16,0.003613707732915,0.7439698928872298
7702,4,fusion_no_aux,17,0.0063625491938778,0.7287444919314676
7702,4,fusion_multitask,1,0.7185428700912958,0.5485977870156039
7702,4,fusion_multitask,2,0.3340571068826763,0.6328324592457348
7702,4,fusion_multitask,3,0.1935806595559777,0.650187991738528
7702,4,fusion_multitask,4,0.1346367006671839,0.5935186176074225
7702,4,fusion_multitask,5,0.078168981119819,0.6200222610638271
7702,4,fusion_multitask,6,0.0542491669284886,0.6226340331748608
7702,4,fusion_multitask,7,0.0532040334381591,0.563474950590518
7702,4,fusion_multitask,8,0.0744591653561112,0.7131183135115498
7702,4,fusion_multitask,9,0.0319316748893637,0.6825307705973136
7702,4,fusion_multitask,10,0.0204798358856518,0.6628184818332779
7702,4,fusion_multitask,11,0.0248342257999311,0.6847019224560974
7702,4,fusion_multitask,12,0.0176068501728961,0.6215911729287624
7702,4,fusion_multitask,13,0.0118244731338459,0.6073900538792595
7702,4,fusion_source_balanced,1,0.7561850667684927,0.5983725974110595
7702,4,fusion_source_balanced,2,0.3780373454779044,0.6390507707288275
7702,4,fusion_source_balanced,3,0.2143679108770414,0.5985988622177129
7702,4,fusion_source_balanced,4,0.1436830612177821,0.6572929967547267
7702,4,fusion_source_balanced,5,0.090190864200222,0.6693948535444325
7702,4,fusion_source_balanced,6,0.0685745301046248,0.6725736411424743
7702,4,fusion_source_balanced,7,0.0556317224520547,0.6698576198961106
7702,4,fusion_source_balanced,8,0.0316986996980234,0.7183417768786042
7702,4,fusion_source_balanced,9,0.0248978482880469,0.6947015921382091
