seed,fold,model,condition,AUPRC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10,fpr_01,fpr_05,fpr_10,temperature,best_val_AUPRC,aux_macro_AUPRC
7702,0,fusion_source_balanced,F200,0.6964203822389001,0.1849350449837578,0.0855263157894736,0.0,0.3026315789473684,0.0156739811912225,0.4671052631578947,0.0595611285266457,0.8973560426857503,0.4928575305799795,0.221181018033525,3.3337998390197754,0.8852869517370423,
7702,0,fusion_source_balanced,M3F200,0.6799937993664814,0.1894697519667786,0.0723684210526315,0.006269592476489,0.2828947368421052,0.0156739811912225,0.4407894736842105,0.0721003134796238,0.8973560426857503,0.4928575305799795,0.221181018033525,3.3337998390197754,0.8852869517370423,
7702,0,fusion_source_balanced,benign_general,,0.0142565898357187,,0.0,,0.0163043478260869,,0.0326086956521739,0.8973560426857503,0.4928575305799795,0.221181018033525,3.3337998390197754,0.8852869517370423,
7702,0,fusion_consistent,cleanM0,0.6569624806523529,0.1679500516624364,0.2565789473684211,0.0094043887147335,0.4802631578947368,0.0282131661442006,0.5197368421052632,0.0626959247648902,0.9172622406182926,0.3737621237649489,0.2460258758053772,2.802933931350708,0.8949024751230342,0.92900570113977
7702,0,fusion_consistent,F200,0.6800715789624641,0.1829876273479636,0.131578947368421,0.0031347962382445,0.4078947368421052,0.0470219435736677,0.4605263157894737,0.0846394984326018,0.9172622406182926,0.3737621237649489,0.2460258758053772,2.802933931350708,0.8949024751230342,
7702,0,fusion_consistent,M3F200,0.6631718968836678,0.1850226776603586,0.0986842105263157,0.006269592476489,0.4276315789473684,0.0470219435736677,0.4671052631578947,0.0752351097178683,0.9172622406182926,0.3737621237649489,0.2460258758053772,2.802933931350708,0.8949024751230342,
7702,0,fusion_consistent,benign_general,,0.0122266601690076,,0.0,,0.0163043478260869,,0.0434782608695652,0.9172622406182926,0.3737621237649489,0.2460258758053772,2.802933931350708,0.8949024751230342,
7702,1,hist_ngram_xgb,cleanM0,0.8373684932346571,0.1309322053365284,0.5,0.0319488817891373,0.7397260273972602,0.1022364217252396,0.8424657534246576,0.242811501597444,0.8548814356327057,0.1534297689795494,0.0535089243203401,,,
7702,1,hist_ngram_xgb,F200,0.5051488469535291,0.2647332452651942,0.0410958904109589,0.0095846645367412,0.2328767123287671,0.0926517571884984,0.4178082191780822,0.1629392971246006,0.8548814356327057,0.1534297689795494,0.0535089243203401,,,
7702,1,hist_ngram_xgb,M3F200,0.5284286905262293,0.2585337755347586,0.0136986301369863,0.0,0.3082191780821918,0.0926517571884984,0.410958904109589,0.1661341853035143,0.8548814356327057,0.1534297689795494,0.0535089243203401,,,
