0x134	0x199
0x1c5	0x387
0x38f	0x38f
0x399	0x399
0x3bc	0x3c6
0x3f7	0x401
0x408	0x41b
0x41e	0x42c
0x43e	0x48c
0x493	0x4e4
0x4f0	0x4f9
0x4ff	0x512
0x518	0x566
0x56d	0x5bb
0x5c2	0x632
0x640	0x640
0x672	0x67e
0x6e4	0x6fb
0x72f	0x751
0x766	0x7c0
0x7c8	0x7e3
0x7ef	0x849
0x89d	0x8c3
0x8d8	0x8eb
0x8ee	0x8fc
0x902	0x924
