model,condition,seed,AUPRC,AUROC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10
authguard_msp_16384,F200,7702,0.844931211301894,0.9198927653352936,0.0933820522189933,0.22727304964906778,0.014131205673758866,0.7628617391625542,0.09839254031956424,0.8237459549475112,0.14947794541375115
authguard_msp_16384,F200,7703,0.8068059549963782,0.8870297010566338,0.1398322527922971,0.24773240584826123,0.0150177304964539,0.6126119517115489,0.05196751760667834,0.7118252252516741,0.11470909836162835
authguard_msp_16384,F200,7704,0.8628487744464843,0.9343711930336385,0.13277941891923256,0.14306941291322997,0.008165159954950842,0.6400814039181879,0.06983886748727124,0.8728384436704012,0.14128209275318354
authguard_msp_16384,M0,7702,0.9358204063895066,0.9752495251416192,0.04996112141796859,0.4685331740641907,0.017816676443138852,0.9262959724707867,0.083639135708268,0.9392581171165371,0.10912105516767812
authguard_msp_16384,M0,7703,0.9578619580969483,0.9805314030884411,0.0634985100934624,0.5623980564601292,0.013384052329663675,0.9446746108972568,0.07556848122117682,0.9833266033797066,0.128855821282993
authguard_msp_16384,M0,7704,0.952872484493194,0.981051553718649,0.04628174940213445,0.5016214215401225,0.015417465680455364,0.9474564824032887,0.07051209367666034,0.9832329039166854,0.1268690976806287
