0x49	0x103
0x12b	0x135
0x13c	0x14f
0x152	0x160
0x166	0x166
0x16f	0x182
0x185	0x193
0x199	0x1df
0x207	0x227
0x239	0x24c
0x24f	0x25d
0x263	0x285
0x2e8	0x2ff
