0x0	0x80
0xf	0xe0
0x3f	0xa8b0574e
0x2	0x40
0x5	0x4
0x9	0x73
0xd	0x0
0x13	0x42cbb15c
0x19	0x4d
0x1e	0x42cbb15c
0x29	0x4d2301cc
0x34	0x8961ec50
0x49	0x82
0x4f	0x921e7ef
0x5a	0xf28c97d
0x65	0x174dea71
0x6f	0x82
0x75	0x82
0x79	0x21d4
0x7c	0x151
0x83	0x21f5
0x86	0x151
0x8e	0x95
0x92	0x0
0x93	0x0
0x97	0x2216
0x9a	0xa4
0x9e	0x4
0xa0	0x59e
0xa5	0x1fb
0xad	0xb4
0xb1	0x0
0xb2	0x0
0xcb	0xdd
0xce	0xd8
0xd2	0x4
0xd4	0x5cf
0xd9	0x330
0xde	0x40
0xe1	0xc1
0xe6	0x640
0xee	0xf5
0xf2	0x0
0xf3	0x0
0xf8	0xb7
0x100	0x107
0x104	0x0
0x105	0x0
0x109	0xb7
0x10c	0x116
0x110	0x4
0x112	0x6db
0x117	0x1
0x119	0x1
0x11b	0xa0
0x11d	0x10000000000000000000000000000000000000000
0x11e	0xffffffffffffffffffffffffffffffffffffffff
0x127	0x12e
0x12b	0x0
0x12c	0x0
0x130	0x2237
0x133	0x579
0x13b	0x142
0x13f	0x0
0x140	0x0
0x144	0x40
0x14a	0x20
0x14d	0xc1
0x152	0x40
0x155	0x72785d42874e965086829ea789a703fe1a5238df
0x16b	0x0
0x17f	0x0
0x182	0x1a6
0x186	0x40
0x18b	0x1f
0x18d	0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0
0x18e	0x3f
0x195	0x40
0x19c	0x0
0x19d	0x20
0x1a2	0x1ab
0x1a7	0x60
0x1b1	0x1f7
0x1b5	0x40
0x1b8	0x461bcd
0x1bc	0xe5
0x1be	0x8c379a000000000000000000000000000000000000000000000000000000000
0x1c1	0x20
0x1c3	0x4
0x1c8	0x13
0x1ca	0x24
0x1cf	0x115512081d1c985b9cd9995c8819985a5b1959
0x1e3	0x6a
0x1e5	0x455448207472616e73666572206661696c656400000000000000000000000000
0x1e6	0x44
0x1eb	0x64
0x1ef	0x40
0x1f4	0x64
0x5d0	0x0
0x5d1	0x0
0x5d2	0x20
0x5d9	0x5e0
0x5dd	0x0
0x5de	0x0
0x5e3	0xffffffffffffffff
0x5ef	0x5f6
0x5f3	0x0
0x5f4	0x0
0x5f9	0x1f
0x5ff	0x606
0x603	0x0
0x604	0x0
0x609	0xffffffffffffffff
0x615	0x61c
0x619	0x0
0x61a	0x0
0x61e	0x20
0x621	0x5
0x629	0x630
0x62d	0x0
0x62e	0x0
0x631	0x20
0x2285	0x229f
0x2287	0x22a2
0x2289	0x22a5
0x228b	0x22a8
0x228d	0x2296
0x228f	0x2299
0x2291	0x229c
0x2293	0x2295
0x2297	0x8a
0x229a	0xa9
0x229d	0xca
0x22a0	0xea
0x22a3	0xfc
0x22a6	0x123
0x22a9	0x137
0xa90xc7	0x20
0xea0xc7	0x20
0xfc0xc7	0x20
0x1370xc7	0x20
0xa90xc2	0x40
0xca0xc2	0x40
0xea0xc2	0x40
0xfc0xc2	0x40
0x1370xc2	0x40
0xa90xbe	0x20
0xea0xbe	0x20
0xfc0xbe	0x20
0xa90xb8	0x40
0xea0xb8	0x40
