0x2293	0x2295
0x82	0x151
0x229f	0xea
0x22a2	0xfc
0x22a5	0x123
0x22a8	0x137
0x2296	0x8a
0x2299	0xa9
0x229c	0xca
0x2295	0x151
0x579B0x12e	0x151
