model,condition,seed,fold,n_test,n_positive,temperature,best_val_AUPRC,threshold_01,threshold_05,threshold_10,AUPRC,AUROC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10
authguard_seq,M0,7702,0,12,6,11.503899574279785,0.6990740740740741,0.49408466543471324,0.49408466543471324,0.49408466543471324,0.8571428571428571,0.8333333333333334,0.2495636832151622,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333
authguard_seq,F200,7702,0,12,6,11.503899574279785,0.6990740740740741,0.49408466543471324,0.49408466543471324,0.49408466543471324,0.6814814814814815,0.638888888888889,0.24967406527288194,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333
authguard_seq,M3+F200,7702,0,12,6,11.503899574279785,0.6990740740740741,0.49408466543471324,0.49408466543471324,0.49408466543471324,0.773611111111111,0.7222222222222222,0.2496694509951439,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
flat_cnn,M0,7702,0,12,6,0.981292188167572,0.6402777777777778,0.5597643289301004,0.5597643289301004,0.5597643289301004,0.5,0.0,0.26609117115932773,0.0,0.0,0.0,0.0,0.0,0.0
flat_cnn,F200,7702,0,12,6,0.981292188167572,0.6402777777777778,0.5597643289301004,0.5597643289301004,0.5597643289301004,0.7345238095238095,0.8333333333333334,0.23657669627480757,0.0,0.0,0.0,0.0,0.0,0.0
flat_cnn,M3+F200,7702,0,12,6,0.981292188167572,0.6402777777777778,0.5597643289301004,0.5597643289301004,0.5597643289301004,0.7345238095238095,0.8333333333333334,0.240265341339896,0.0,0.0,0.0,0.0,0.0,0.0
hist_ngram_xgb,M0,7702,0,12,6,20.0,,0.5160377259475629,0.5160377259475629,0.5160377259475629,0.8571428571428571,0.8333333333333334,0.24169561498954648,0.0,0.0,0.0,0.0,0.0,0.0
hist_ngram_xgb,F200,7702,0,12,6,20.0,,0.5160377259475629,0.5160377259475629,0.5160377259475629,0.5684223184223184,0.5277777777777777,0.24910976884259153,0.0,0.0,0.0,0.0,0.0,0.0
hist_ngram_xgb,M3+F200,7702,0,12,6,20.0,,0.5160377259475629,0.5160377259475629,0.5160377259475629,0.5047619047619047,0.3888888888888889,0.24744524144810823,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
