0x215a	23	0x2169	10
0x2169	10	0xe22	2
0x2169	10	0x1897	2
0x2219	4	0x22b0	1
0x2219	4	0x23b6	1
0x2219	4	0x23c7	1
0x2219	4	0x23d8	1
0x2260	5	0x226e	2
0x2260	5	0x3513	2
0x22fc	28	0x387a	6
0x2345	4	0x2376	1
0x2345	4	0x2383	1
0x2345	4	0x2394	1
0x2345	4	0x23a5	1
0x247e	5	0x1db9	2
0x24bd	7	0x18ec	2
0x24bd	7	0x19de	2
0x24e8	3	0x2524	1
0x24e8	3	0x2539	1
0x24e8	3	0x255f	1
0x2506	3	0x2572	1
0x2506	3	0x2585	1
0x2506	3	0x2598	1
0x26df	110	0x2ca8	24
0x2a38	47	0xc16	2
0x2a38	47	0xcd8	2
0x2a38	47	0xdd4	2
0x2a38	47	0xf56	2
0x2a38	47	0xfa4	2
0x2a38	47	0x1066	2
0x2a38	47	0x10b4	2
0x2a38	47	0x1145	2
0x2a38	47	0x12bb	2
0x2a38	47	0x1309	2
0x2a38	47	0x13cb	2
0x2a38	47	0x1419	2
0x2a38	47	0x14aa	2
0x2a38	47	0x1620	2
0x2a38	47	0x166e	2
0x2a38	47	0x1730	2
0x2a38	47	0x177e	2
0x2a38	47	0x180f	2
0x2a38	47	0x1aad	2
0x2a38	47	0x1bc1	2
0x2a38	47	0x1e86	2
0x2a38	47	0x1f98	2
0x2a38	47	0x20b4	2
0x2b06	12	0xbc1	2
0x2b06	12	0xf01	2
0x2b06	12	0x1266	2
0x2b06	12	0x15cb	2
0x2b06	12	0x1a06	2
0x2b06	12	0x1de1	2
0x2b93	12	0xbd4	2
0x2b93	12	0xf14	2
0x2b93	12	0x1279	2
0x2b93	12	0x15de	2
0x2b93	12	0x1a19	2
0x2b93	12	0x1df4	2
0x2c4a	8	0x2cd6	2
0x2c4a	8	0x2d73	2
0x2c4a	8	0x2e0c	2
0x2c4a	8	0x2e82	2
0x2d09	12	0xc64	2
0x2d09	12	0xff2	2
0x2d09	12	0x1357	2
0x2d09	12	0x16bc	2
0x2d09	12	0x1afb	2
0x2d09	12	0x1ed4	2
0x2d51	12	0x2d8a	2
0x2d51	12	0x2fbd	2
0x2d51	12	0x3175	2
0x2d51	12	0x3353	2
0x2d51	12	0x362e	2
0x2d51	12	0x38b8	2
0x2f51	6	0x2f73	2
0x2f51	6	0x2fa6	2
0x2f51	6	0x303f	2
0x3109	6	0x312b	2
0x3109	6	0x315e	2
0x3109	6	0x321d	2
0x32e7	6	0x3309	2
0x32e7	6	0x333c	2
0x32e7	6	0x33fb	2
0x358d	6	0x35af	2
0x358d	6	0x3617	2
0x358d	6	0x36e5	2
0x3825	6	0x3847	2
0x3825	6	0x38a1	2
0x3825	6	0x3960	2
0x387a	6	0x1e36	2
0x387a	6	0x1f48	2
0x387a	6	0x2029	2
