0x7e2	0x7f4	-32
0x273eV0x80f	0x2747S0x80f	-64
0x273eV0x80f	0x26e3S0x2717S0x80f	-32
0x273eV0x80f	0x2714S0x80f	0
0x29fdV0xa41	0xae9	-96
0x29fdV0xa41	0x2a06S0xa41	-96
0x29fdV0xa41	0x2a34S0x2a38S0xa6d	-96
0x29fdV0xa41	0x2a19S0xa41	-64
0x29fdV0xa41	0x26e3S0x298cS0xa41	-32
0x29fdV0xa41	0x2989S0xa41	0
0x29fdV0xa41	0x26e3S0x29d6S0xa41	32
0x29fdV0xa41	0x29d3S0xa41	64
0x29a7V0xa41	0xae9	-160
0x29a7V0xa41	0x2a34S0x2a38S0xa6d	-160
0x29a7V0xa41	0x2a19S0xa41	-128
0x29a7V0xa41	0x26e3S0x29d6S0xa41	-32
0x29a7V0xa41	0x29d3S0xa41	0
0x2df3V0xd26	0x2dfcS0xd26	-64
0x2df3V0xd26	0x26e3S0x2dccS0xd26	-32
0x2df3V0xd26	0x2dc9S0xd26	0
0x3026V0x1102	0x302fS0x1102	-64
0x3026V0x1102	0x26e3S0x2fffS0x1102	-32
0x3026V0x1102	0x2ffcS0x1102	0
0x3204V0x1467	0x320dS0x1467	-64
0x3204V0x1467	0x26e3S0x31ddS0x1467	-32
0x3204V0x1467	0x31b4S0x1467	0
0x3204V0x1467	0x31daS0x1467	32
0x33e2V0x17cc	0x33ebS0x17cc	-64
0x33e2V0x17cc	0x26e3S0x33bbS0x17cc	-32
0x33e2V0x17cc	0x3392S0x17cc	0
0x33e2V0x17cc	0x33b8S0x17cc	32
0x3697V0x1c0f	0x36a0S0x1c0f	-64
0x3697V0x1c0f	0x26e3S0x3670S0x1c0f	-32
0x3697V0x1c0f	0x366dS0x1c0f	0
0x3947V0x1fe6	0x3950S0x1fe6	-64
0x3947V0x1fe6	0x26e3S0x3920S0x1fe6	-32
0x3947V0x1fe6	0x38f7S0x1fe6	0
0x3947V0x1fe6	0x391dS0x1fe6	32
0x2e87V0xda8	0xe51	-96
0x2e87V0xda8	0x2e90S0xda8	-96
