0x0	30
0x3f	22
0xd	34
0x55	6
0x85	6
0xa6	6
0xc6	6
0x104	6
0x137	6
0x157	6
0x177	6
0x197	6
0x1b7	6
0x247	76
0x277	78
0x33d	6
0x34c	16
0x3a8	89
0x3f6	89
0x464	76
0x495	89
0x4df	41
0x511	14
0x52a	14
0x56d	6
0x57c	16
0x6bf	6
0x6ce	16
0x784	76
0x7d9	89
0x9ab	6
0xb98	6
0xc3a	47
0x36dd	0
0x89	16
0x59	23
0x99	7
0x3546	1
0x1fb	799
0xaa	25
0x3567	1
0xb9	12
0xca	25
0xd9	12
0x2d0	862
0x108	25
0x3588	1
0x117	12
0x99d	35
0x12a	12
0x377	40
0x13b	25
0x14a	12
0x4d2	7
0x15b	25
0x35ca	1
0x16a	12
0x17b	25
0x18a	12
0x65d	85
0x19b	25
0x35eb	1
0x1aa	12
0xb89	38
0x1bb	20
0x1e3	54
0x268	9
0x26d	26
0x360c	13
0x64	22
0x341	727
0x355	44
0x3e7	35
0x1980	19
0x42a	66
0x19a8	19
0x448	766
0xbb3	47
0x485	9
0x48a	29
0x4ca	16
0x19d0	19
0x594	44
0x518	51
0x19f8	31
0x531	82
0x1a2d	31
0x557	753
0x571	727
0x585	34
0x4d6	26
0x6a9	753
0x6c3	727
0x6d7	46
0x768	764
0xc2a	13
0x7a5	9
0x7aa	35
0x7d4	14
0x818	17
0x1a8a	19
0x9af	22
0xb9c	18
0xba5	39
0xc4b	39
0xc31	26
0x36ec	0
0x36ef	0
0x36f2	0
0x36f5	0
0x36f8	0
0x36e0	0
0x36e3	0
0x36e6	0
0x36e9	0
0x36df	16
0x9e	22
0xbe	22
0xfc	22
0x11c	23
0x12f	22
0x14f	22
0x16f	22
0x18f	22
0x1af	22
0x6ee	204
0x1e	22
0x29	22
0x34	22
0x4a	22
0x6f	22
0x7a	22
0x2af	19
0x7b7	27
0x7c0	49
0xf30xbe	19
0xf30x12f	19
0xf30x16f	19
0xf30x1af	19
0xde0xbe	46
0xde0x12f	46
0xde0x16f	46
0x2bcB0xb9	20
0x36bB0x117	18
0xbd9B0x65d	141
0x653B0x1aa	21
0xbd9B0x531	141
0x831B0xb9c	6
0x81eB0xb9c	47
0xc67B0x7c0	6
0xc77B0x7c0	6
0xc59B0x7c0	35
0xc6bB0x7c0	35
0x89bB0xaa	6
0x8e4B0xaa	6
0x909B0xaa	6
0x883B0xaa	56
0x89fB0xaa	18
0x8a8B0xaa	29
0x8b6B0xaa	29
0x8c4B0xaa	63
0x8e8B0xaa	27
0x8f4B0xaa	56
0x90d0x883B0xaa	29
0x831B0x89fB0xaa	6
0x81eB0x89fB0xaa	47
0x831B0x8a8B0xaa	6
0x81eB0x8a8B0xaa	47
0x831B0x8b6B0xaa	6
0x81eB0x8b6B0xaa	47
0x848B0x8e8B0xaa	6
0x860B0x8e8B0xaa	6
0x878B0x8e8B0xaa	6
0x84cB0x8e8B0xaa	34
0x864B0x8e8B0xaa	52
0x83aB0x8e8B0xaa	35
0x848B0x90d0x883B0xaa	6
0x860B0x90d0x883B0xaa	6
0x878B0x90d0x883B0xaa	6
0x84cB0x90d0x883B0xaa	34
