seed,test_fold,model,n_features,auprc,auroc,brier,threshold_1pct,recall_at_1pct,observed_fpr_at_1pct,precision_at_1pct,f1_at_1pct,threshold_5pct,recall_at_5pct,observed_fpr_at_5pct,precision_at_5pct,f1_at_5pct,threshold_10pct,recall_at_10pct,observed_fpr_at_10pct,precision_at_10pct,f1_at_10pct
7702,0,aggregate_dcrg,27,0.9377379057999486,0.9771191371285356,0.04017537481511211,0.988477334501107,0.23026315789473684,0.01020408163265306,0.9210526315789473,0.368421052631579,0.387910740180125,0.9736842105263158,0.05782312925170068,0.896969696969697,0.9337539432176656,0.005639762006899421,0.9868421052631579,0.19387755102040816,0.7246376811594203,0.8356545961002786
7702,0,typed_motifs_only,208,0.6571768603870128,0.8215964017185822,0.16780127578910958,0.6752381643060239,0.013157894736842105,0.0,1.0,0.025974025974025976,0.6100532813878125,0.07236842105263158,0.05442176870748299,0.4074074074074074,0.12290502793296089,0.537586463829024,0.27631578947368424,0.11564625850340136,0.5526315789473685,0.36842105263157904
7702,0,aggregate_plus_untyped_motifs,44,0.9375977275300275,0.9766939670605084,0.03380185631073539,0.9882506544580141,0.28289473684210525,0.01020408163265306,0.9347826086956522,0.4343434343434343,0.42617624830302303,0.9736842105263158,0.047619047619047616,0.9135802469135802,0.9426751592356688,0.004135226192658533,0.9868421052631579,0.19387755102040816,0.7246376811594203,0.8356545961002786
7702,0,aggregate_plus_typed_motifs,235,0.9429596792210398,0.9795247046186897,0.03399487801596847,0.9910102058648331,0.17763157894736842,0.006802721088435374,0.9310344827586207,0.29834254143646405,0.4068904545513172,0.9736842105263158,0.05782312925170068,0.896969696969697,0.9337539432176656,0.006229291640246119,0.9868421052631579,0.1870748299319728,0.7317073170731707,0.8403361344537815
7702,1,aggregate_dcrg,27,0.9605641929955241,0.9905479452054793,0.020115000038049093,0.8487324785271161,0.910958904109589,0.013333333333333334,0.9708029197080292,0.9399293286219081,0.2887988236726712,0.9863013698630136,0.05333333333333334,0.9,0.9411764705882354,0.026205328855953426,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,1,typed_motifs_only,208,0.49457530486979606,0.6991095890410959,0.21112248179284612,0.8668269050684719,0.04794520547945205,0.01,0.7,0.08974358974358973,0.6323271817591073,0.1232876712328767,0.07666666666666666,0.43902439024390244,0.1925133689839572,0.5008018699498806,0.3904109589041096,0.25,0.4318181818181818,0.41007194244604317
7702,1,aggregate_plus_untyped_motifs,44,0.9590965889836197,0.9905251141552512,0.019201410124025983,0.8443687086348262,0.958904109589041,0.013333333333333334,0.9722222222222222,0.9655172413793104,0.3234969726281744,1.0,0.05333333333333334,0.9012345679012346,0.948051948051948,0.026682100672148372,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,1,aggregate_plus_typed_motifs,235,0.9582296352742936,0.9904794520547945,0.01939570902817271,0.8300616203203751,0.9452054794520548,0.013333333333333334,0.971830985915493,0.9583333333333334,0.35810256352709324,1.0,0.05333333333333334,0.9012345679012346,0.948051948051948,0.03621782005771974,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756
7702,2,aggregate_dcrg,27,0.9754719886925244,0.9875397407679138,0.030855346697948968,0.9453385971907812,0.20689655172413793,0.0,1.0,0.34285714285714286,0.13074768764640884,0.9724137931034482,0.0425531914893617,0.9215686274509803,0.9463087248322147,0.02158867175672431,0.993103448275862,0.08156028368794327,0.8622754491017964,0.9230769230769231
7702,2,typed_motifs_only,208,0.7972389878533547,0.8671191000244559,0.17149963074715796,0.5483532717611036,0.08275862068965517,0.0070921985815602835,0.8571428571428571,0.15094339622641506,0.5080803511431096,0.25517241379310346,0.0070921985815602835,0.9487179487179487,0.40217391304347827,0.49203086285160164,0.2620689655172414,0.0070921985815602835,0.95,0.41081081081081083
7702,2,aggregate_plus_untyped_motifs,44,0.9738384296191481,0.9867326974810467,0.03006884242506701,0.941626047752331,0.2827586206896552,0.0,1.0,0.4408602150537635,0.12527249896214643,0.9793103448275862,0.06028368794326241,0.8930817610062893,0.9342105263157895,0.023043509300526333,0.993103448275862,0.07446808510638298,0.8727272727272727,0.9290322580645161
7702,2,aggregate_plus_typed_motifs,235,0.9767562291024955,0.9863291758376131,0.0297931282064805,0.9374377043319535,0.3103448275862069,0.0,1.0,0.4736842105263158,0.1066276233238649,0.9724137931034482,0.0425531914893617,0.9215686274509803,0.9463087248322147,0.02711719157877656,0.993103448275862,0.08156028368794327,0.8622754491017964,0.9230769230769231
7702,3,aggregate_dcrg,27,0.9131184315633936,0.9845088390741754,0.025072840149364166,0.9730178262003409,0.3010752688172043,0.01977401129943503,0.8,0.4375,0.25507379728396784,1.0,0.062146892655367235,0.808695652173913,0.8942307692307693,0.013985403754071545,1.0,0.17796610169491525,0.5961538461538461,0.7469879518072289
