seed,test_fold,val_fold,model,n_train,n_val,n_test,auprc,auroc,brier,threshold_1pct,recall_at_1pct,observed_fpr_at_1pct,precision_at_1pct,f1_at_1pct,threshold_5pct,recall_at_5pct,observed_fpr_at_5pct,precision_at_5pct,f1_at_5pct,threshold_10pct,recall_at_10pct,observed_fpr_at_10pct,precision_at_10pct,f1_at_10pct,n,n_warn,n_low_observed_risk,n_defer,defer_rate,actionable_coverage,warn_recall_on_positives,warn_fpr_on_negatives,positive_rate_within_low_observed_risk,positive_miss_fraction_assigned_low_observed_risk
7703,3,4,sequence,1319,424,447,0.9662697725642884,0.9887309397970961,0.03442039853200834,0.9821181297302246,0.40860215053763443,0.0,1.0,0.5801526717557252,0.669983983039856,0.8602150537634409,0.00847457627118644,0.963855421686747,0.909090909090909,0.16610893607139587,0.967741935483871,0.1384180790960452,0.6474820143884892,0.7758620689655172,,,,,,,,,,
7703,3,4,dcrg,1319,424,447,0.9104973400763928,0.9842050908207278,0.02490105321641125,0.9747082451683003,0.3010752688172043,0.01977401129943503,0.8,0.4375,0.264742481106348,1.0,0.062146892655367235,0.808695652173913,0.8942307692307693,0.012534768427775846,1.0,0.1807909604519774,0.5923566878980892,0.7439999999999999,,,,,,,,,,
7703,3,4,dcrg_sequence_noisy_or,1319,424,447,0.9932674452804546,0.99814713565397,0.04352857100151845,0.999508361881307,0.3118279569892473,0.0,1.0,0.4754098360655738,0.6706191041652282,1.0,0.03672316384180791,0.8773584905660378,0.9346733668341709,0.26861916792810936,1.0,0.192090395480226,0.577639751552795,0.732283464566929,,,,,,,,,,
7703,3,4,coverage_aware_selective_policy,1319,424,447,,,,,,,,,0.6706191041652282,,,,,,,,,,447.0,106.0,274.0,67.0,0.14988814317673377,0.8501118568232662,1.0,0.03672316384180791,0.0,0.0
7703,4,0,sequence,1320,446,424,0.9725979158810472,0.9822034469586319,0.054698055705845315,0.8441370725631714,0.12041884816753927,0.0,1.0,0.2149532710280374,0.2266640067100525,0.9842931937172775,0.0944206008583691,0.8952380952380953,0.9376558603491272,0.18013405799865723,0.9842931937172775,0.0944206008583691,0.8952380952380953,0.9376558603491272,,,,,,,,,,
7703,4,0,dcrg,1320,446,424,0.9752521964553799,0.9863604700806687,0.029142353643081098,0.9913539061360065,0.5549738219895288,0.017167381974248927,0.9636363636363636,0.7043189368770764,0.6779489187048301,0.9947643979057592,0.055793991416309016,0.9359605911330049,0.9644670050761421,0.04760787986695495,1.0,0.08583690987124463,0.9052132701421801,0.9502487562189056,,,,,,,,,,
7703,4,0,dcrg_sequence_noisy_or,1320,446,424,0.9837972943670642,0.9894164438352471,0.0477709239963404,0.998171408329381,0.5759162303664922,0.012875536480686695,0.9734513274336283,0.7236842105263158,0.7405767634474334,1.0,0.03862660944206009,0.955,0.9769820971867007,0.5068675668954938,1.0,0.10300429184549356,0.8883720930232558,0.9408866995073892,,,,,,,,,,
7703,4,0,coverage_aware_selective_policy,1320,446,424,,,,,,,,,0.7405767634474334,,,,,,,,,,424.0,200.0,124.0,100.0,0.2358490566037736,0.7641509433962265,1.0,0.03862660944206009,0.0,0.0
7704,0,1,sequence,1298,446,446,0.785448992797373,0.8375067132116003,0.16486384559399225,0.826508641242981,0.4934210526315789,0.017006802721088437,0.9375,0.646551724137931,0.1940031349658966,0.5657894736842105,0.06462585034013606,0.819047619047619,0.6692607003891051,0.07988838106393814,0.5723684210526315,0.09523809523809523,0.7565217391304347,0.651685393258427,,,,,,,,,,
7704,0,1,dcrg,1298,446,446,0.9381344869241715,0.9777457035445758,0.03596016173423074,0.9892323416292996,0.21710526315789475,0.01020408163265306,0.9166666666666666,0.35106382978723405,0.40849036438710257,0.9736842105263158,0.05782312925170068,0.896969696969697,0.9337539432176656,0.006257688818096352,0.9868421052631579,0.1836734693877551,0.7352941176470589,0.8426966292134831,,,,,,,,,,
