0x11d5	22	0x1555	2
0x11d5	22	0x1562	2
0x11d5	22	0x15a5	2
0x11f5	7	0x15d3	2
0x1269	7	0x1573	2
0x1516	12	0x185c	5
0x1525	3	0x172	1
0x1525	3	0x59c	1
0x1525	3	0xf49	1
0x1719	21	0x1751	10
0x1773	10	0x2c0	1
0x1773	10	0x562	1
0x1773	10	0x72e	1
0x1773	10	0x86b	1
0x1773	10	0x975	1
0x1773	10	0xabb	1
0x1773	10	0xbed	1
0x1773	10	0xd33	1
0x1773	10	0xe65	1
0x1773	10	0x10d4	1
0x17cd	6	0x2fa	1
0x17cd	6	0x462	1
0x17cd	6	0x768	1
0x17cd	6	0xaf5	1
0x17cd	6	0xd6d	1
0x17cd	6	0xe9f	1
0x185c	5	0x3a4	1
0x185c	5	0x620	1
0x185c	5	0x9af	1
0x185c	5	0xc27	1
0x185c	5	0xfc2	1
0x18b8	5	0x3fc	1
0x18b8	5	0x677	1
0x18b8	5	0xa07	1
0x18b8	5	0xc7f	1
0x18b8	5	0x101c	1
