0x1675
0x167f
0x179f
0x17af
0x17c6
0x15e0V0x1649
0x16aeV0xc9
0x16aeV0x134
0x1767V0x172
0x1777V0x172
0x16aeV0x1b4
0x15d0V0x162f
0x15d0V0x163b
0x15d0V0x165a
0x15d0V0x166b
0x16d4V0xdd
0x16dbV0xdd
0x16faV0xdd
0x173dV0xdd
