seed,model,auprc_macro,auroc_macro,auprc_pooled,auroc_pooled,recall_at_5fpr_curve,fpr_at_that_point,recall_oof_thr,fpr_oof_thr,precision_oof_thr
7702,decision_tree_d4,0.8613709188404306,0.9556745720677957,0.8253865039891447,0.9477050134401904,0.45529573590096284,0.04921394395078606,0.29298486932599727,0.039644565960355434,0.7859778597785978
7702,logreg_l2,0.9106356177689106,0.96607636217028,0.9051203163334034,0.9642135537668732,0.7730398899587345,0.04989747095010253,0.7716643741403026,0.04989747095010253,0.8848580441640379
7702,fallback_reaches_external_call_over,0.7518985865174522,0.9205898406166855,0.7579410903404205,0.919672884850616,0.0,0.0,0.9958734525447043,0.15652768284347232,0.7597061909758657
7703,decision_tree_d4,0.8613709188404306,0.9556745720677957,0.8253865039891447,0.9477050134401904,0.45529573590096284,0.04921394395078606,0.29298486932599727,0.039644565960355434,0.7859778597785978
7703,logreg_l2,0.9106356177689106,0.96607636217028,0.9051203163334034,0.9642135537668732,0.7730398899587345,0.04989747095010253,0.7771664374140302,0.05126452494873548,0.8828125
7703,fallback_reaches_external_call_over,0.7518985865174522,0.9205898406166855,0.7579410903404205,0.919672884850616,0.0,0.0,0.9958734525447043,0.15652768284347232,0.7597061909758657
7704,decision_tree_d4,0.8613709188404306,0.9556745720677957,0.8253865039891447,0.9477050134401904,0.45529573590096284,0.04921394395078606,0.29298486932599727,0.039644565960355434,0.7859778597785978
7704,logreg_l2,0.9106356177689106,0.96607636217028,0.9051203163334034,0.9642135537668732,0.7730398899587345,0.04989747095010253,0.7730398899587345,0.04989747095010253,0.8850393700787401
7704,fallback_reaches_external_call_over,0.7518985865174522,0.9205898406166855,0.7579410903404205,0.919672884850616,0.0,0.0,0.9958734525447043,0.15652768284347232,0.7597061909758657
