stage,sample_file,sample_id,chain,family_id,fold_id,label,label_semantics,length_stratum,opcode_count,code_bytes,status,meta,output_relations,disassemble_time,decomp_time,inline_time,client_time,total_internal_seconds,decompiler_config,analytics_bytecode_size,analytics_json
cold,sample_021.hex,bnb:0x8cede098d1d1f04c6bcea7e493c5114a4c3975e9,bnb,F01263,0,0,source_unflagged_delegate,2049_4096,2917,4712,SUCCESS,,71,0.016402244567871094,1.7701261043548584,1.0537359714508057,0.0009491443634033203,2.8412134647369385,default,4711.0,"{""Analytics_ArrayCopy"":2,""Analytics_ArrayDeleteOp"":0,""Analytics_ArrayHasTwoElementLengths"":0,""Analytics_ArrayVarHasNoElementSize"":4,""Analytics_BlockHasNoTACBlock"":0,""Analytics_BlockInMultipleFunctions"":0,""Analytics_BlockInNoFunctions"":0,""Analytics_BlockIsEmpty"":2,""Analytics_Block_NumberOfContexts"":173,""Analytics_Block_NumberOfContextsJump"":15,""Analytics_Block_TimesInContexts"":173,""Analytics_Blocks"":184,""Analytics_BlocksLocalOrNot"":0,""Analytics_Contexts"":48,""Analytics_DeadBlocks"":0,""Analytics_DoubleDef"":0,""Analytics_FunctionCall"":32,""Analytics_FunctionCallWithReturn"":29,""Analytics_FunctionWithMultipleReturns"":2,""Analytics_Functions"":15,""Analytics_InexactFunctionArguments"":0,""Analytics_InexactFunctionCallArguments"":0,""Analytics_InexactFunctionReturnArguments"":0,""Analytics_InitiallyMissedCycleEntry"":0,""Analytics_JUMPDESTNeverPushed"":30,""Analytics_JumpToMany"":0,""Analytics_JumpToManyNonPopBlock"":0,""Analytics_JumpToManyWithoutGlobalImprecision"":0,""Analytics_Jumps"":126,""Analytics_LenVarHasManyVars"":0,""Analytics_LocalBlockEdge"":176,""Analytics_MemConsStmtUsesFromDistinctPaths"":2,""Analytics_MissingEdgeInTAC"":0,""Analytics_MissingImplementation"":0,""Analytics_MissingJumpTargetAnyCtx"":0,""Analytics_MissingJumpTargetSomeCtx"":0,""Analytics_NeedToAddCtxAtEdge"":0,""Analytics_NextRoundCloningCandidate"":0,""Analytics_NonModeledCALLDATALOAD"":0,""Analytics_NonModeledMLOAD"":2,""Analytics_NonModeledMSTORE"":28,""Analytics_NonModeledSLOAD"":0,""Analytics_NonModeledSSTORE"":0,""Analytics_PolymorphicArrayVar"":0,""Analytics_PolymorphicArrayVarAlt"":0,""Analytics_PolymorphicArrayVarSameCtx"":0,""Analytics_PolymorphicStruct"":0,""Analytics_PolymorphicStructAlt"":0,""Analytics_PolymorphicStructSameCtx"":0,""Analytics_PolymorphicTarget"":0,""Analytics_PolymorphicTargetSameCtx"":0,""Analytics_PrivateFunctionMatchesMetadata"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectArgs"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectReturnArgs"":0,""Analytics_PublicFunction"":3,""Analytics_PublicFunctionArg"":3,""Analytics_PublicFunctionArrayArg"":0,""Analytics_PublicFunctionNameResolved"":2,""Analytics_PublicFunctionStructArg"":0,""Analytics_PublicFunction_Contexts"":4,""Analytics_ReachableBlocks"":163,""Analytics_ReachableBlocksInTAC"":163,""Analytics_ReachableUnderContext"":269,""Analytics_StmtMissingOperand"":0,""Analytics_StructHasTwoWidths"":0,""Analytics_UnknownOperand"":0,""Analytics_UnreachableBlock"":0,""Verbatim_AllVsModeledMLOADs"":""153\t70\t36\t6\t0\t2\t0\n"",""Verbatim_AllVsModeledMSTOREs"":""202\t23\t4\t9\t8\t156\t0\n"",""Verbatim_BlocksReachabilityMetric"":""173\t269\t1.55491328\n"",""Verbatim_CDLAllVSStaticVSArr"":""4\t4\t0\n"",""Verbatim_KnownAndAllLoads"":""0\t0\n"",""Verbatim_KnownAndAllStores"":""0\t0\n"",""Verbatim_MemConsStmtsLengths"":""88\t64\t64\n"",""Verbatim_NewModelKnownAndAllLoads"":""0\t0\n"",""Verbatim_NewModelKnownAndAllStores"":""0\t0\n"",""Verbatim_compiler_info"":""solidity\t0.8.18"",""bytecode_size"":4711,""client_time"":0.0009491443634033203,""client_timeouts"":0,""decomp_time"":1.7701261043548584,""decompiler_config"":""default"",""disassemble_time"":0.016402244567871094,""errors"":0,""inline_time"":1.0537359714508057}"
warm,sample_008.hex,optimism:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,optimism,F00662,4,0,source_unflagged_delegate,gt_4096,4671,6792,SUCCESS,,83,0.02206587791442871,2.3215184211730957,0.901714563369751,0.0009086132049560547,3.2462074756622314,default,6791.0,"{""Analytics_ArrayCopy"":2,""Analytics_ArrayDeleteOp"":0,""Analytics_ArrayHasTwoElementLengths"":0,""Analytics_ArrayVarHasNoElementSize"":6,""Analytics_BlockHasNoTACBlock"":0,""Analytics_BlockInMultipleFunctions"":0,""Analytics_BlockInNoFunctions"":0,""Analytics_BlockIsEmpty"":1,""Analytics_Block_NumberOfContexts"":345,""Analytics_Block_NumberOfContextsJump"":10,""Analytics_Block_TimesInContexts"":345,""Analytics_Blocks"":358,""Analytics_BlocksLocalOrNot"":0,""Analytics_Contexts"":96,""Analytics_DeadBlocks"":0,""Analytics_DoubleDef"":0,""Analytics_FunctionCall"":67,""Analytics_FunctionCallWithReturn"":50,""Analytics_FunctionWithMultipleReturns"":1,""Analytics_Functions"":43,""Analytics_InexactFunctionArguments"":0,""Analytics_InexactFunctionCallArguments"":0,""Analytics_InexactFunctionReturnArguments"":0,""Analytics_InitiallyMissedCycleEntry"":0,""Analytics_JUMPDESTNeverPushed"":78,""Analytics_JumpToMany"":0,""Analytics_JumpToManyNonPopBlock"":0,""Analytics_JumpToManyWithoutGlobalImprecision"":0,""Analytics_Jumps"":344,""Analytics_LenVarHasManyVars"":0,""Analytics_LocalBlockEdge"":330,""Analytics_MemConsStmtUsesFromDistinctPaths"":1,""Analytics_MissingEdgeInTAC"":5,""Analytics_MissingImplementation"":0,""Analytics_MissingJumpTargetAnyCtx"":5,""Analytics_MissingJumpTargetSomeCtx"":5,""Analytics_NeedToAddCtxAtEdge"":0,""Analytics_NextRoundCloningCandidate"":0,""Analytics_NonModeledCALLDATALOAD"":29,""Analytics_NonModeledMLOAD"":10,""Analytics_NonModeledMSTORE"":18,""Analytics_NonModeledSLOAD"":5,""Analytics_NonModeledSSTORE"":2,""Analytics_PolymorphicArrayVar"":0,""Analytics_PolymorphicArrayVarAlt"":0,""Analytics_PolymorphicArrayVarSameCtx"":0,""Analytics_PolymorphicStruct"":0,""Analytics_PolymorphicStructAlt"":0,""Analytics_PolymorphicStructSameCtx"":0,""Analytics_PolymorphicTarget"":0,""Analytics_PolymorphicTargetSameCtx"":0,""Analytics_PrivateFunctionMatchesMetadata"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectArgs"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectReturnArgs"":0,""Analytics_PublicFunction"":17,""Analytics_PublicFunctionArg"":30,""Analytics_PublicFunctionArrayArg"":5,""Analytics_PublicFunctionNameResolved"":11,""Analytics_PublicFunctionStructArg"":2,""Analytics_PublicFunction_Contexts"":17,""Analytics_ReachableBlocks"":309,""Analytics_ReachableBlocksInTAC"":309,""Analytics_ReachableUnderContext"":533,""Analytics_StmtMissingOperand"":0,""Analytics_StructHasTwoWidths"":0,""Analytics_UnknownOperand"":0,""Analytics_UnreachableBlock"":106,""Verbatim_AllVsModeledMLOADs"":""88\t68\t0\t2\t0\t0\t0\n"",""Verbatim_AllVsModeledMSTOREs"":""90\t8\t4\t3\t8\t56\t0\n"",""Verbatim_BlocksReachabilityMetric"":""345\t533\t1.54492748\n"",""Verbatim_CDLAllVSStaticVSArr"":""73\t31\t5\n"",""Verbatim_KnownAndAllLoads"":""3\t8\n"",""Verbatim_KnownAndAllStores"":""2\t4\n"",""Verbatim_MemConsStmtsLengths"":""149\t139\t139\n"",""Verbatim_NewModelKnownAndAllLoads"":""3\t8\n"",""Verbatim_NewModelKnownAndAllStores"":""2\t4\n"",""Verbatim_compiler_info"":""unknown\tunknown"",""bytecode_size"":6791,""client_time"":0.0009086132049560547,""client_timeouts"":0,""decomp_time"":2.3215184211730957,""decompiler_config"":""default"",""disassemble_time"":0.02206587791442871,""errors"":0,""inline_time"":0.901714563369751}"
warm,sample_043.hex,base:0xe86697313f359a4ad7fd988f3cde37cc04558479,base,F00843,1,0,source_unflagged_delegate,le_2048,1749,3399,SUCCESS,,74,0.010090351104736328,1.519857406616211,0.6508948802947998,0.0008955001831054688,2.1817381381988525,default,3398.0,"{""Analytics_ArrayCopy"":0,""Analytics_ArrayDeleteOp"":0,""Analytics_ArrayHasTwoElementLengths"":0,""Analytics_ArrayVarHasNoElementSize"":7,""Analytics_BlockHasNoTACBlock"":0,""Analytics_BlockInMultipleFunctions"":0,""Analytics_BlockInNoFunctions"":0,""Analytics_BlockIsEmpty"":2,""Analytics_Block_NumberOfContexts"":209,""Analytics_Block_NumberOfContextsJump"":6,""Analytics_Block_TimesInContexts"":209,""Analytics_Blocks"":211,""Analytics_BlocksLocalOrNot"":0,""Analytics_Contexts"":40,""Analytics_DeadBlocks"":0,""Analytics_DoubleDef"":0,""Analytics_FunctionCall"":33,""Analytics_FunctionCallWithReturn"":27,""Analytics_FunctionWithMultipleReturns"":0,""Analytics_Functions"":22,""Analytics_InexactFunctionArguments"":0,""Analytics_InexactFunctionCallArguments"":0,""Analytics_InexactFunctionReturnArguments"":0,""Analytics_InitiallyMissedCycleEntry"":0,""Analytics_JUMPDESTNeverPushed"":21,""Analytics_JumpToMany"":0,""Analytics_JumpToManyNonPopBlock"":0,""Analytics_JumpToManyWithoutGlobalImprecision"":0,""Analytics_Jumps"":147,""Analytics_LenVarHasManyVars"":0,""Analytics_LocalBlockEdge"":204,""Analytics_MemConsStmtUsesFromDistinctPaths"":2,""Analytics_MissingEdgeInTAC"":0,""Analytics_MissingImplementation"":0,""Analytics_MissingJumpTargetAnyCtx"":0,""Analytics_MissingJumpTargetSomeCtx"":0,""Analytics_NeedToAddCtxAtEdge"":0,""Analytics_NextRoundCloningCandidate"":0,""Analytics_NonModeledCALLDATALOAD"":2,""Analytics_NonModeledMLOAD"":6,""Analytics_NonModeledMSTORE"":8,""Analytics_NonModeledSLOAD"":0,""Analytics_NonModeledSSTORE"":0,""Analytics_PolymorphicArrayVar"":0,""Analytics_PolymorphicArrayVarAlt"":0,""Analytics_PolymorphicArrayVarSameCtx"":0,""Analytics_PolymorphicStruct"":0,""Analytics_PolymorphicStructAlt"":0,""Analytics_PolymorphicStructSameCtx"":0,""Analytics_PolymorphicTarget"":0,""Analytics_PolymorphicTargetSameCtx"":0,""Analytics_PrivateFunctionMatchesMetadata"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectArgs"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectReturnArgs"":0,""Analytics_PublicFunction"":6,""Analytics_PublicFunctionArg"":9,""Analytics_PublicFunctionArrayArg"":3,""Analytics_PublicFunctionNameResolved"":4,""Analytics_PublicFunctionStructArg"":0,""Analytics_PublicFunction_Contexts"":7,""Analytics_ReachableBlocks"":182,""Analytics_ReachableBlocksInTAC"":182,""Analytics_ReachableUnderContext"":299,""Analytics_StmtMissingOperand"":0,""Analytics_StructHasTwoWidths"":0,""Analytics_UnknownOperand"":0,""Analytics_UnreachableBlock"":0,""Verbatim_AllVsModeledMLOADs"":""45\t32\t1\t4\t0\t2\t0\n"",""Verbatim_AllVsModeledMSTOREs"":""84\t6\t2\t11\t13\t48\t0\n"",""Verbatim_BlocksReachabilityMetric"":""209\t299\t1.43062198\n"",""Verbatim_CDLAllVSStaticVSArr"":""28\t13\t13\n"",""Verbatim_KnownAndAllLoads"":""7\t7\n"",""Verbatim_KnownAndAllStores"":""3\t3\n"",""Verbatim_MemConsStmtsLengths"":""82\t74\t74\n"",""Verbatim_NewModelKnownAndAllLoads"":""7\t7\n"",""Verbatim_NewModelKnownAndAllStores"":""3\t3\n"",""Verbatim_compiler_info"":""solidity\t0.8.28"",""bytecode_size"":3398,""client_time"":0.0008955001831054688,""client_timeouts"":0,""decomp_time"":1.519857406616211,""decompiler_config"":""default"",""disassemble_time"":0.010090351104736328,""errors"":0,""inline_time"":0.6508948802947998}"
warm,sample_042.hex,bnb:0xdb21ed194d8778b8b5cc2410ad2a3a78a2abad8e,bnb,F01248,1,0,source_unflagged_delegate,le_2048,544,979,SUCCESS,,68,0.004135847091674805,1.2682881355285645,0.2053508758544922,0.0009026527404785156,1.47867751121521,default,978.0,"{""Analytics_ArrayCopy"":1,""Analytics_ArrayDeleteOp"":0,""Analytics_ArrayHasTwoElementLengths"":0,""Analytics_ArrayVarHasNoElementSize"":2,""Analytics_BlockHasNoTACBlock"":0,""Analytics_BlockInMultipleFunctions"":0,""Analytics_BlockInNoFunctions"":0,""Analytics_BlockIsEmpty"":1,""Analytics_Block_NumberOfContexts"":52,""Analytics_Block_NumberOfContextsJump"":0,""Analytics_Block_TimesInContexts"":52,""Analytics_Blocks"":52,""Analytics_BlocksLocalOrNot"":0,""Analytics_Contexts"":9,""Analytics_DeadBlocks"":0,""Analytics_DoubleDef"":0,""Analytics_FunctionCall"":5,""Analytics_FunctionCallWithReturn"":3,""Analytics_FunctionWithMultipleReturns"":0,""Analytics_Functions"":6,""Analytics_InexactFunctionArguments"":0,""Analytics_InexactFunctionCallArguments"":0,""Analytics_InexactFunctionReturnArguments"":0,""Analytics_InitiallyMissedCycleEntry"":0,""Analytics_JUMPDESTNeverPushed"":7,""Analytics_JumpToMany"":0,""Analytics_JumpToManyNonPopBlock"":0,""Analytics_JumpToManyWithoutGlobalImprecision"":0,""Analytics_Jumps"":37,""Analytics_LenVarHasManyVars"":0,""Analytics_LocalBlockEdge"":49,""Analytics_MemConsStmtUsesFromDistinctPaths"":0,""Analytics_MissingEdgeInTAC"":0,""Analytics_MissingImplementation"":0,""Analytics_MissingJumpTargetAnyCtx"":0,""Analytics_MissingJumpTargetSomeCtx"":0,""Analytics_NeedToAddCtxAtEdge"":0,""Analytics_NextRoundCloningCandidate"":0,""Analytics_NonModeledCALLDATALOAD"":0,""Analytics_NonModeledMLOAD"":4,""Analytics_NonModeledMSTORE"":2,""Analytics_NonModeledSLOAD"":0,""Analytics_NonModeledSSTORE"":0,""Analytics_PolymorphicArrayVar"":0,""Analytics_PolymorphicArrayVarAlt"":0,""Analytics_PolymorphicArrayVarSameCtx"":0,""Analytics_PolymorphicStruct"":0,""Analytics_PolymorphicStructAlt"":0,""Analytics_PolymorphicStructSameCtx"":0,""Analytics_PolymorphicTarget"":0,""Analytics_PolymorphicTargetSameCtx"":0,""Analytics_PrivateFunctionMatchesMetadata"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectArgs"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectReturnArgs"":0,""Analytics_PublicFunction"":2,""Analytics_PublicFunctionArg"":2,""Analytics_PublicFunctionArrayArg"":1,""Analytics_PublicFunctionNameResolved"":1,""Analytics_PublicFunctionStructArg"":0,""Analytics_PublicFunction_Contexts"":3,""Analytics_ReachableBlocks"":47,""Analytics_ReachableBlocksInTAC"":47,""Analytics_ReachableUnderContext"":52,""Analytics_StmtMissingOperand"":0,""Analytics_StructHasTwoWidths"":0,""Analytics_UnknownOperand"":0,""Analytics_UnreachableBlock"":1,""Verbatim_AllVsModeledMLOADs"":""19\t14\t0\t1\t0\t0\t0\n"",""Verbatim_AllVsModeledMSTOREs"":""20\t3\t1\t1\t4\t9\t0\n"",""Verbatim_BlocksReachabilityMetric"":""52\t52\t1\n"",""Verbatim_CDLAllVSStaticVSArr"":""4\t3\t1\n"",""Verbatim_KnownAndAllLoads"":""0\t0\n"",""Verbatim_KnownAndAllStores"":""0\t0\n"",""Verbatim_MemConsStmtsLengths"":""13\t10\t10\n"",""Verbatim_NewModelKnownAndAllLoads"":""0\t0\n"",""Verbatim_NewModelKnownAndAllStores"":""0\t0\n"",""Verbatim_compiler_info"":""solidity\t0.8.28"",""bytecode_size"":978,""client_time"":0.0009026527404785156,""client_timeouts"":0,""decomp_time"":1.2682881355285645,""decompiler_config"":""default"",""disassemble_time"":0.004135847091674805,""errors"":0,""inline_time"":0.2053508758544922}"
warm,sample_035.hex,optimism:0xa213798e20fd04a31e468a93ddf2703364803a21,optimism,F00015,2,1,source_flagged_delegate,2049_4096,3482,6430,SUCCESS,,75,0.01608896255493164,2.0208449363708496,0.6994521617889404,0.0010349750518798828,2.7374210357666016,default,6429.0,"{""Analytics_ArrayCopy"":1,""Analytics_ArrayDeleteOp"":0,""Analytics_ArrayHasTwoElementLengths"":0,""Analytics_ArrayVarHasNoElementSize"":13,""Analytics_BlockHasNoTACBlock"":0,""Analytics_BlockInMultipleFunctions"":0,""Analytics_BlockInNoFunctions"":0,""Analytics_BlockIsEmpty"":3,""Analytics_Block_NumberOfContexts"":408,""Analytics_Block_NumberOfContextsJump"":8,""Analytics_Block_TimesInContexts"":408,""Analytics_Blocks"":408,""Analytics_BlocksLocalOrNot"":0,""Analytics_Contexts"":136,""Analytics_DeadBlocks"":0,""Analytics_DoubleDef"":0,""Analytics_FunctionCall"":74,""Analytics_FunctionCallWithReturn"":68,""Analytics_FunctionWithMultipleReturns"":1,""Analytics_Functions"":52,""Analytics_InexactFunctionArguments"":0,""Analytics_InexactFunctionCallArguments"":0,""Analytics_InexactFunctionReturnArguments"":0,""Analytics_InitiallyMissedCycleEntry"":0,""Analytics_JUMPDESTNeverPushed"":122,""Analytics_JumpToMany"":0,""Analytics_JumpToManyNonPopBlock"":0,""Analytics_JumpToManyWithoutGlobalImprecision"":0,""Analytics_Jumps"":322,""Analytics_LenVarHasManyVars"":0,""Analytics_LocalBlockEdge"":380,""Analytics_MemConsStmtUsesFromDistinctPaths"":2,""Analytics_MissingEdgeInTAC"":0,""Analytics_MissingImplementation"":0,""Analytics_MissingJumpTargetAnyCtx"":0,""Analytics_MissingJumpTargetSomeCtx"":0,""Analytics_NeedToAddCtxAtEdge"":0,""Analytics_NextRoundCloningCandidate"":0,""Analytics_NonModeledCALLDATALOAD"":5,""Analytics_NonModeledMLOAD"":3,""Analytics_NonModeledMSTORE"":7,""Analytics_NonModeledSLOAD"":0,""Analytics_NonModeledSSTORE"":0,""Analytics_PolymorphicArrayVar"":0,""Analytics_PolymorphicArrayVarAlt"":0,""Analytics_PolymorphicArrayVarSameCtx"":0,""Analytics_PolymorphicStruct"":0,""Analytics_PolymorphicStructAlt"":0,""Analytics_PolymorphicStructSameCtx"":0,""Analytics_PolymorphicTarget"":0,""Analytics_PolymorphicTargetSameCtx"":0,""Analytics_PrivateFunctionMatchesMetadata"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectArgs"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectReturnArgs"":0,""Analytics_PublicFunction"":6,""Analytics_PublicFunctionArg"":9,""Analytics_PublicFunctionArrayArg"":3,""Analytics_PublicFunctionNameResolved"":4,""Analytics_PublicFunctionStructArg"":0,""Analytics_PublicFunction_Contexts"":7,""Analytics_ReachableBlocks"":387,""Analytics_ReachableBlocksInTAC"":387,""Analytics_ReachableUnderContext"":500,""Analytics_StmtMissingOperand"":0,""Analytics_StructHasTwoWidths"":0,""Analytics_UnknownOperand"":0,""Analytics_UnreachableBlock"":24,""Verbatim_AllVsModeledMLOADs"":""60\t51\t3\t2\t0\t1\t0\n"",""Verbatim_AllVsModeledMSTOREs"":""99\t9\t1\t18\t20\t48\t0\n"",""Verbatim_BlocksReachabilityMetric"":""408\t500\t1.22549021\n"",""Verbatim_CDLAllVSStaticVSArr"":""21\t11\t5\n"",""Verbatim_KnownAndAllLoads"":""0\t0\n"",""Verbatim_KnownAndAllStores"":""0\t0\n"",""Verbatim_MemConsStmtsLengths"":""83\t75\t75\n"",""Verbatim_NewModelKnownAndAllLoads"":""0\t0\n"",""Verbatim_NewModelKnownAndAllStores"":""0\t0\n"",""Verbatim_compiler_info"":""solidity\t0.8.30"",""bytecode_size"":6429,""client_time"":0.0010349750518798828,""client_timeouts"":0,""decomp_time"":2.0208449363708496,""decompiler_config"":""default"",""disassemble_time"":0.01608896255493164,""errors"":0,""inline_time"":0.6994521617889404}"
warm,sample_057.hex,arbitrum:0xc57a8d27297d19322ff8f3b9991039bed5ec70f1,arbitrum,F00051,3,1,source_flagged_delegate,le_2048,1606,2403,SUCCESS,,67,0.008235692977905273,1.6182160377502441,0.44921112060546875,0.0012824535369873047,2.0769453048706055,default,2402.0,"{""Analytics_ArrayCopy"":1,""Analytics_ArrayDeleteOp"":0,""Analytics_ArrayHasTwoElementLengths"":0,""Analytics_ArrayVarHasNoElementSize"":2,""Analytics_BlockHasNoTACBlock"":0,""Analytics_BlockInMultipleFunctions"":0,""Analytics_BlockInNoFunctions"":0,""Analytics_BlockIsEmpty"":0,""Analytics_Block_NumberOfContexts"":205,""Analytics_Block_NumberOfContextsJump"":0,""Analytics_Block_TimesInContexts"":205,""Analytics_Blocks"":205,""Analytics_BlocksLocalOrNot"":0,""Analytics_Contexts"":59,""Analytics_DeadBlocks"":0,""Analytics_DoubleDef"":0,""Analytics_FunctionCall"":37,""Analytics_FunctionCallWithReturn"":33,""Analytics_FunctionWithMultipleReturns"":0,""Analytics_Functions"":31,""Analytics_InexactFunctionArguments"":0,""Analytics_InexactFunctionCallArguments"":0,""Analytics_InexactFunctionReturnArguments"":0,""Analytics_InitiallyMissedCycleEntry"":0,""Analytics_JUMPDESTNeverPushed"":71,""Analytics_JumpToMany"":0,""Analytics_JumpToManyNonPopBlock"":0,""Analytics_JumpToManyWithoutGlobalImprecision"":0,""Analytics_Jumps"":161,""Analytics_LenVarHasManyVars"":0,""Analytics_LocalBlockEdge"":180,""Analytics_MemConsStmtUsesFromDistinctPaths"":0,""Analytics_MissingEdgeInTAC"":0,""Analytics_MissingImplementation"":0,""Analytics_MissingJumpTargetAnyCtx"":0,""Analytics_MissingJumpTargetSomeCtx"":0,""Analytics_NeedToAddCtxAtEdge"":0,""Analytics_NextRoundCloningCandidate"":0,""Analytics_NonModeledCALLDATALOAD"":8,""Analytics_NonModeledMLOAD"":0,""Analytics_NonModeledMSTORE"":0,""Analytics_NonModeledSLOAD"":0,""Analytics_NonModeledSSTORE"":0,""Analytics_PolymorphicArrayVar"":0,""Analytics_PolymorphicArrayVarAlt"":0,""Analytics_PolymorphicArrayVarSameCtx"":0,""Analytics_PolymorphicStruct"":0,""Analytics_PolymorphicStructAlt"":0,""Analytics_PolymorphicStructSameCtx"":0,""Analytics_PolymorphicTarget"":0,""Analytics_PolymorphicTargetSameCtx"":0,""Analytics_PrivateFunctionMatchesMetadata"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectArgs"":0,""Analytics_PrivateFunctionMatchesMetadataIncorrectReturnArgs"":0,""Analytics_PublicFunction"":4,""Analytics_PublicFunctionArg"":4,""Analytics_PublicFunctionArrayArg"":3,""Analytics_PublicFunctionNameResolved"":1,""Analytics_PublicFunctionStructArg"":0,""Analytics_PublicFunction_Contexts"":5,""Analytics_ReachableBlocks"":182,""Analytics_ReachableBlocksInTAC"":182,""Analytics_ReachableUnderContext"":242,""Analytics_StmtMissingOperand"":0,""Analytics_StructHasTwoWidths"":0,""Analytics_UnknownOperand"":0,""Analytics_UnreachableBlock"":27,""Verbatim_AllVsModeledMLOADs"":""14\t13\t1\t0\t0\t0\t0\n"",""Verbatim_AllVsModeledMSTOREs"":""25\t4\t0\t3\t4\t16\t0\n"",""Verbatim_BlocksReachabilityMetric"":""205\t242\t1.18048775\n"",""Verbatim_CDLAllVSStaticVSArr"":""16\t5\t3\n"",""Verbatim_KnownAndAllLoads"":""1\t1\n"",""Verbatim_KnownAndAllStores"":""0\t0\n"",""Verbatim_MemConsStmtsLengths"":""43\t41\t41\n"",""Verbatim_NewModelKnownAndAllLoads"":""1\t1\n"",""Verbatim_NewModelKnownAndAllStores"":""0\t0\n"",""Verbatim_compiler_info"":""solidity\t0.8.30"",""bytecode_size"":2402,""client_time"":0.0012824535369873047,""client_timeouts"":0,""decomp_time"":1.6182160377502441,""decompiler_config"":""default"",""disassemble_time"":0.008235692977905273,""errors"":0,""inline_time"":0.44921112060546875}"
