0x4	0x0	1
0x4	0x2	0
0x8	0x5	1
0x8	0x7	0
0xe	0xd	0
0x11	0xf	0
0x11	0xe	1
0x18	0x11	1
0x18	0x13	0
0x23	0x11	1
0x23	0x1e	0
0x2e	0x11	1
0x2e	0x29	0
0x39	0x11	1
0x39	0x34	0
0x44	0x3f	0
0x44	0x11	1
0x54	0x11	1
0x54	0x4f	0
0x5f	0x11	1
0x5f	0x5a	0
0x6a	0x11	1
0x6a	0x65	0
0x85	0x83	0
0x9b	0x99	0
0xac	0xa8	1
0xac	0xab	0
0xae	0xa8	0
0xae	0xac	1
0xc1	0xbf	0
0xce	0xcc	0
0xd1	0xce	1
0xd1	0x1074V0xbe	0
0xd7	0xd5	0
0xeb	0xe9	0
0xf8	0xf6	0
0xfb	0xf8	1
0xfb	0x109cV0xe8	0
0x101	0xff	0
0x112	0x10e	1
0x112	0x111	0
0x114	0x10e	0
0x114	0x112	1
0x133	0x131	0
0x147	0x145	0
0x154	0x152	0
0x157	0x154	1
0x157	0x1175V0x144	0
0x15d	0x15b	0
0x171	0x16f	0
0x17e	0x17c	0
0x181	0x17e	1
0x181	0x1175V0x16e	0
0x1c5	0x18f	1
0x1c5	0x1b0	0
0x1dc	0x1c6	1
0x1dc	0x1c7	0
0x1dd	0x1c5	1
0x1dd	0x1dc	0
0x21a	0x1e4	1
0x21a	0x205	0
0x231	0x21b	1
0x231	0x21c	0
0x232	0x21a	1
0x232	0x231	0
0x26e	0x244	1
0x26e	0x259	0
0x285	0x26f	1
0x285	0x270	0
0x286	0x26e	1
0x286	0x285	0
0x28d	0x28b	0
0x2b3	0x28d	1
0x2b3	0x2b1	0
0x2bf	0x2bd	0
0x2c2	0x2bf	1
0x2c2	0x11dcV0x28b	0
0x2dc	0x2c6	1
0x2dc	0x2c7	0
0x2f3	0x2de	0
0x2f3	0xf1aV0x1008V0xa3	1
0x2f4	0x2dc	1
0x2f4	0x2f3	0
0x2fb	0x2f9	0
0x321	0x2fb	1
0x321	0x31f	0
0x32d	0x32b	0
0x330	0x32d	1
0x330	0x1244V0x2f9	0
0x338	0xf81V0x103aV0xa3	1
0x338	0xfa0V0x103aV0xa3	0
0x34c	0x342_0x0	0
0x34e	0x34c	1
0x34e	0x34a_0x0	0
0x34f	0x34e	0
0x35d	0x342_0x0	0
0x35f	0x35d	1
0x35f	0x354_0x0	0
0x36f	0x36d	0
0x36f	0x36c_0x0	1
0x372	0x36f	1
0x372	0x370	0
0x373	0x372	0
0x373	0x342_0x0	1
0x374	0x373	0
0x377	0x374	1
0x377	0x375	0
0x378	0x377	0
0x379	0x378	0
0x381	0x342_0x0	0
0x383	0x381	1
0x383	0x37e_0x2	0
0x393	0x391	0
0x393	0x390_0x0	1
0x396	0x393	1
0x396	0x394	0
0x397	0x396	0
0x397	0x342_0x0	1
0x398	0x397	0
0x39a	0x398	1
0x39a	0x399	0
0x39b	0x39a	0
0x3b1	0x39b	1
0x3b1	0x39c	0
0x3b5	0x342_0x0	0
0x3b7	0x3b5	1
0x3b7	0x390_0x4	0
0x3c7	0x3c5	0
0x3c7	0x3c4_0x0	1
0x3ca	0x3c7	1
0x3ca	0x3c8	0
0x3cb	0x3ca	0
0x3cb	0x342_0x0	1
0x3cc	0x3cb	0
0x3cf	0x3cc	1
0x3cf	0x3cd	0
0x3d0	0x3cf	0
0x3d3	0x3d1	0
0x3e1	0x3df	0
0x3e4	0x3e1	1
0x3e4	0x1613V0x3c4	0
0x3e8	0x3b1	1
0x3e8	0x3de	5
0x3e8	0x3e1	2
0x3e8	0x3e1	4
0x3e8	0x3e4	3
0x3e8	0x3e7	0
0x3f0	0x3ec	0
0x3f0	0x3ee	1
0x3f7	0x3f5	0
0x3fc	0x3fa	0
0x400	0x3fd	1
0x400	0x3ff	0
0x401	0x3fc	1
0x401	0x400	0
0x403	0x3f7	0
0x403	0x401	1
0x40f	0x3f7	0
0x40f	0x40c	1
0x42c	0x342_0x0	0
0x42e	0x42c	1
0x42e	0x428_0x2	0
0x43e	0x43c	0
0x43e	0x43b_0x0	1
0x441	0x43e	1
0x441	0x43f	0
0x442	0x441	0
0x442	0x342_0x0	1
0x443	0x442	0
0x445	0x443	1
0x445	0x444	0
0x446	0x445	0
0x45c	0x446	1
0x45c	0x447	0
0x460	0x342_0x0	0
0x462	0x460	1
0x462	0x43b_0x4	0
0x472	0x470	0
0x472	0x46f_0x0	1
0x475	0x472	1
0x475	0x473	0
0x476	0x475	0
0x476	0x342_0x0	1
0x477	0x476	0
0x47a	0x477	1
0x47a	0x478	0
0x47b	0x47a	0
0x47f	0x342_0x0	0
0x481	0x47f	1
0x481	0x46f_0x5	0
0x491	0x48f	0
0x491	0x48e_0x0	1
0x494	0x491	1
0x494	0x492	0
0x495	0x494	0
0x495	0x342_0x0	1
0x496	0x495	0
0x499	0x496	1
0x499	0x497	0
0x49a	0x499	0
0x49d	0x49b	0
0x4ab	0x4a9	0
0x4ae	0x4ab	1
0x4ae	0x1613V0x48e	0
0x4b3	0x45c	1
0x4b3	0x47b	2
0x4b3	0x4a8	6
0x4b3	0x4ab	3
0x4b3	0x4ab	5
0x4b3	0x4ae	4
0x4b3	0x4b2	0
0x4bc	0x4b8	0
0x4bc	0x4ba	1
0x4c3	0x4c1	0
0x4c8	0x4c6	0
0x4cc	0x4c9	1
0x4cc	0x4cb	0
0x4cd	0x4c8	1
0x4cd	0x4cc	0
0x4cf	0x4c3	0
0x4cf	0x4cd	1
0x4db	0x4c3	0
0x4db	0x4d8	1
0x4f2	0x4f0_0x1	0
0x4f4	0x4f2	0
0x4fd	0x342_0x0	0
0x4ff	0x4fd	1
0x4ff	0x4f9_0x3	0
0x50f	0x50d	0
0x50f	0x50c_0x0	1
0x512	0x50f	1
0x512	0x510	0
0x513	0x512	0
0x513	0x342_0x0	1
0x514	0x513	0
0x517	0x514	1
0x517	0x515	0
0x518	0x517	0
0x519	0x518	0
0x51b	0x51a_0x0	0
0x521	0x520_0x0	0
0x526	0x524	0
0x526	0x520_0x0	1
0x52e	0x52c	0
0x52e	0x528_0x2	1
0x942	0x914	1
