family_threshold,n_families,authguard_AUPRC,lr_AUPRC,authguard_tierb_ASR,lr_tierb_ASR,paired_delta_ASR_beam,ci_low,ci_high,excludes_zero
0.8,701,0.9408341438381603,0.9127818352808523,0.21571629249290603,0.5709624796084829,0.3554948391013965,0.25019070502413576,0.4596779997028618,True
0.85,790,0.9430194218142479,0.9226370310330282,0.2240573351803198,0.6336996336996337,0.3032581453634085,0.08577294459965869,0.4949212088746036,True
0.9,928,0.9548784656820707,0.9141292799831753,0.26019689123137396,0.5035460992907801,0.2578490313961256,0.15735085614570837,0.3562902483358283,True
