theta,tag,model,architecture,n_seeds,per_seed_AUPRC,AUPRC_mean,AUPRC_sd,AUROC_mean,AUROC_sd,Brier_mean,Brier_sd,recall_at_5pct_nominal_fpr_mean,recall_at_5pct_nominal_fpr_sd,realized_fpr_at_threshold_mean,realized_fpr_at_threshold_sd
0.8,theta080,authguard_seq,AuthGuard-Seq,3,"[0.953531, 0.922013, 0.946958]",0.9408341438381603,0.013576241756665228,0.9634208747126288,0.020407273436259393,0.06273103835434451,0.011587595978912377,0.8878182754583612,0.013865948660868493,0.06689799408644763,0.009268632217797966
0.8,theta080,emulator_logreg,15-feature LR,3,"[0.912782, 0.912782, 0.912782]",0.9127818352808523,0.0,0.9672602415469168,1.1102230246251565e-16,0.05931744653920481,6.938893903907228e-18,0.8536641630894749,0.0,0.06200720217249713,6.938893903907228e-18
0.85,theta085,authguard_seq,AuthGuard-Seq,3,"[0.933522, 0.950471, 0.945065]",0.9430194218142479,0.0070690871700317725,0.9740633011842074,0.007143326111515205,0.059714139962696644,0.008086843605940067,0.9119194540703056,0.030642640601631164,0.056494885874664745,0.006031969611919381
0.85,theta085,emulator_logreg,15-feature LR,3,"[0.922637, 0.922637, 0.922637]",0.9226370310330282,1.1102230246251565e-16,0.9699772167488435,1.1102230246251565e-16,0.0582182400586844,0.0,0.746472705720881,1.1102230246251565e-16,0.0436666769933581,0.0
0.9,theta090,authguard_seq,AuthGuard-Seq,3,"[0.950374, 0.965978, 0.948283]",0.9548784656820707,0.007894780744345313,0.9829044355284825,0.0006441389692642001,0.055652412144602724,0.006722278468425024,0.8831940747611481,0.0074618053789156065,0.05762710599487631,0.005411217200172373
0.9,theta090,emulator_logreg,15-feature LR,3,"[0.914129, 0.914129, 0.914129]",0.9141292799831753,0.0,0.9674870115240353,0.0,0.056573222416297565,0.0,0.7822059871338011,1.1102230246251565e-16,0.048844803218452325,6.938893903907228e-18
