chain,address,count,runtime_bytecode,label,label_source,label_semantics
optimism,0x5af42746a8af42d8a4708df238c53f1f71abf0e0,2,0x6080604052600436106100e9575f3560e01c806384b0196e11610083578063bc197c8111610055578063bc197c81146102f5578063d03c791414610323578063e9ae5c5314610342578063f23a6e611461035557005b806384b0196e146102625780638dd7712f14610289578063b0d691fe146102a8578063b70e36f0146102d657005b80633e1b0812116100bc5780633e1b0812146101af57806340a141ff146101ce5780634d238c8e146101ed57806375f251671461020c57005b806301ffc9a7146100eb578063150b7a021461011f5780631626ba7e1461016357806319822f7c14610182575b005b3480156100f6575f5ffd5b5061010a610105366004611354565b610381565b60405190151581526020015b60405180910390f35b34801561012a575f5ffd5b5061014a6101393660046113c7565b630a85bd0160e11b95945050505050565b6040516001600160e01b03199091168152602001610116565b34801561016e575f5ffd5b5061014a61017d366004611434565b6103d2565b34801561018d575f5ffd5b506101a161019c366004611492565b6104e8565b604051908152602001610116565b3480156101ba575f5ffd5b506101a16101c93660046114db565b6106f0565b3480156101d9575f5ffd5b506100e96101e8366004611501565b610735565b3480156101f8575f5ffd5b506100e9610207366004611501565b6107bc565b348015610217575f5ffd5b5061010a610226366004611501565b6001600160a01b03165f9081527f1581abf533ae210f1ff5d25f322511179a9a65d8d8e43c998eab264f924af901602052604090205460ff1690565b34801561026d575f5ffd5b50610276610846565b604051610116979695949392919061154a565b348015610294575f5ffd5b506100e96102a33660046115e0565b6108ad565b3480156102b3575f5ffd5b50604051734337084d9e255ff0702461cf8895ce9e3b5ff1088152602001610116565b3480156102e1575f5ffd5b506100e96102f0366004611621565b610968565b348015610300575f5ffd5b5061014a61030f366004611678565b63bc197c8160e01b98975050505050505050565b34801561032e575f5ffd5b5061010a61033d366004611621565b610a4d565b6100e9610350366004611434565b610ad2565b348015610360575f5ffd5b5061014a61036f366004611738565b63f23a6e6160e01b9695505050505050565b5f6001600160e01b031982166301ffc9a760e01b14806103b157506001600160e01b03198216630a85bd0160e11b145b806103cc57506001600160e01b03198216630271189760e51b145b92915050565b5f6041829003610409576103e7848484610ae3565b6103f9576001600160e01b0319610402565b630b135d3f60e11b5b90506104e1565b5f365f6104168686610bcf565b9250925092506104305f516020611a685f395f51905f5290565b6001600160a01b0384165f908152600191909101602052604090205460ff1661046c57604051631a0a9b9f60e21b815260040160405180910390fd5b604051630b135d3f60e11b81526001600160a01b03841690631626ba7e9061049c908a90869086906004016117d6565b602060405180830381865afa1580156104b7573d5f5f3e3d5ffd5b505050506040513d601f19601f820116820180604052508101906104db91906117f8565b93505050505b9392505050565b5f33734337084d9e255ff0702461cf8895ce9e3b5ff1081461051d576040516348f5c3ed60e01b815260040160405180910390fd5b811561056c576040515f90339084908381818185875af1925050503d805f8114610562576040519150601f19603f3d011682016040523d82523d5f602084013e610567565b606091505b505050505b61057a610100850185611813565b90506041036105b15761059a83610595610100870187611813565b610ae3565b6105a55760016105a7565b5f5b60ff1690506104e1565b5f36816105ca6105c5610100890189611813565b610bcf565b9250925092506105e45f516020611a685f395f51905f5290565b6001600160a01b0384165f908152600191909101602052604090205460ff1661062057604051631a0a9b9f60e21b815260040160405180910390fd5b61062a8684610be4565b365f61065861063c60608b018b611813565b61064a916004908290611855565b508035016020810191903590565b6040516302cd6e3760e21b815291935091506001600160a01b03861690630b35b8dc90610693908590859033908e908b908b9060040161187c565b6020604051808303815f875af11580156106af573d5f5f3e3d5ffd5b505050506040513d601f19601f820116820180604052508101906106d39190611988565b6106de5760016106e0565b5f5b60ff169998505050505050505050565b6001600160c01b0381165f9081525f516020611a685f395f51905f5260208190526040808320546001600160401b03169084901b67ffffffffffffffff1916176104e1565b333014610755576040516348f5c3ed60e01b815260040160405180910390fd5b6001600160a01b0381165f8181527f1581abf533ae210f1ff5d25f322511179a9a65d8d8e43c998eab264f924af9016020526040808220805460ff19169055517fe1434e25d6611e0db941968fdc97811c982ac1602e951637d206f5fdda9dd8f19190a250565b3330146107dc576040516348f5c3ed60e01b815260040160405180910390fd5b6001600160a01b0381165f8181527f1581abf533ae210f1ff5d25f322511179a9a65d8d8e43c998eab264f924af9016020526040808220805460ff19166001179055517fe366c1c0452ed8eec96861e9e54141ebff23c9ec89fe27b996b45f5ec38849879190a250565b600f60f81b6060805f80808361089b604080518082018252601081526f23b2b630ba37a232b632b3b0ba34b7b760811b60208083019190915282518084019093526005835264302e302e3160d81b9083015291565b97989097965046955030945091925090565b33734337084d9e255ff0702461cf8895ce9e3b5ff108146108e1576040516348f5c3ed60e01b815260040160405180910390fd5b365f6108f361063c6060860186611813565b915091506109018282610beb565b825c6001600160a01b0381161561096157806001600160a01b031663e2778fd96040518163ffffffff1660e01b81526004015f604051808303815f87803b15801561094a575f5ffd5b505af115801561095c573d5f5f3e3d5ffd5b505050505b5050505050565b333014610988576040516348f5c3ed60e01b815260040160405180910390fd5b604081811c5f8181525f516020611a685f395f51905f52602052919091205482906001600160401b0390811690821681106109d657604051633ab3447f60e11b815260040160405180910390fd5b80820361ffff6001600160401b0382161115610a0557604051631269ad1360e11b815260040160405180910390fd5b50506001600160c01b03919091165f9081525f516020611a685f395f51905f5260205260409020805467ffffffffffffffff19166001600160401b0390921691909117905550565b5f81600881901b603082901b600160f81b6001600160f81b03198416141580610a7f57506001600160f81b0319821615155b15610a8e57505f949350505050565b6001600160e01b0319811615801590610ab857506001600160e01b03198116637821000160e01b14155b15610ac757505f949350505050565b506001949350505050565b610ade8383835f610cdc565b505050565b5f823560208401356040850135831a7f7fffffffffffffffffffffffffffffff5d576e7357a4501ddfe92f46681b20a0821115610b33576040516317e97eb760e31b815260040160405180910390fd5b604080515f808252602082018084528a905260ff841692820192909252606081018590526080810184905260019060a0016020604051602081039080840390855afa158015610b84573d5f5f3e3d5ffd5b5050604051601f1901519150506001600160a01b038116610bb857604051638baa579f60e01b815260040160405180910390fd5b6001600160a01b0316301493505050509392505050565b813560601c9260149092019160131990910190565b80825d5050565b5f5b81811015610ade5736838383818110610c0857610c086119a7565b9050602002810190610c1a91906119bb565b90505f80610c2b6020840184611501565b6001600160a01b031614610c4b57610c466020830183611501565b610c4d565b305b90505f806001600160a01b0383166020850135610c6d6040870187611813565b604051610c7b9291906119d9565b5f6040518083038185875af1925050503d805f8114610cb5576040519150601f19603f3d011682016040523d82523d5f602084013e610cba565b606091505b509150915081610ccc57805160208201fd5b505060019092019150610bed9050565b83600881901b603082901b600160f81b6001600160f81b03198416141580610d0d57506001600160f81b0319821615155b15610d2b57604051637f18127560e01b815260040160405180910390fd5b853586016020810190356001600160e01b03198316610d7257333014610d63576040516282b42960e81b815260040160405180910390fd5b610d6d8282610beb565b61095c565b6387deffff60e01b6001600160e01b0319841601610f735760208881013589019081019080359060380160171982015f610daf853560401c610f8c565b90505f610dbe8f89898561100f565b90506041839003610e0b57610dd4818585610ae3565b158015610ddf57508b155b15610dfc576040516282b42960e81b815260040160405180910390fd5b610e068888610beb565b610f68565b5f365f610e188787610bcf565b925092509250610e325f516020611a685f395f51905f5290565b6001600160a01b0384165f908152600191909101602052604090205460ff16610e6e57604051631a0a9b9f60e21b815260040160405180910390fd5b6040516302cd6e3760e21b81526001600160a01b03841690630b35b8dc90610ea4908e908e9033908a908990899060040161187c565b6020604051808303815f875af1158015610ec0573d5f5f3e3d5ffd5b505050506040513d601f19601f82011682018060405250810190610ee49190611988565b158015610eef57508e155b15610f0c576040516282b42960e81b815260040160405180910390fd5b610f168b8b610beb565b826001600160a01b031663e2778fd96040518163ffffffff1660e01b81526004015f604051808303815f87803b158015610f4e575f5ffd5b505af1158015610f60573d5f5f3e3d5ffd5b505050505050505b50505050505061095c565b604051637f18127560e01b815260040160405180910390fd5b6001600160c01b0381165f9081525f516020611a685f395f51905f526020526040812080546001600160401b031690819083610fc7836119e8565b91906101000a8154816001600160401b0302191690836001600160401b03160217905550506104e183826001600160401b031660409190911b67ffffffffffffffff19161790565b5f80836001600160401b0381111561102957611029611a1e565b604051908082528060200260200182016040528015611052578160200160208202803683370190505b5090505f5b8481101561118c577f9085b19ea56248c94d86174b3784cfaaa8673d1041d6441f61ff52752dac8483868683818110611092576110926119a7565b90506020028101906110a491906119bb565b6110b2906020810190611501565b8787848181106110c4576110c46119a7565b90506020028101906110d691906119bb565b602001358888858181106110ec576110ec6119a7565b90506020028101906110fe91906119bb565b61110c906040810190611813565b60405161111a9291906119d9565b604051908190038120611151949392916020019384526001600160a01b039290921660208401526040830152606082015260800190565b60405160208183030381529060405280519060200120828281518110611179576111796119a7565b6020908102919091010152600101611057565b505f7fdf21343e200fb58137ad2784f9ea58605ec77f388015dc495486275b8eec47da5f1b87836040516020016111c39190611a32565b60408051601f1981840301815282825280516020918201209083019490945281019190915260608101919091526080810185905260a00160405160208183030381529060405280519060200120905061121b81611226565b979650505050505050565b7fa2074a0a64ac5fd600e8cbd76bba8c63a4d5841393a69a596e688eebbfafc7aa7f0000000000000000000000005af42746a8af42d8a4708df238c53f1f71abf0e030147f000000000000000000000000000000000000000000000000000000000000000a4614166113195750604080517f8b73c3c69bb8fe3d512ecc4cf759cc79239f7b179b0ffacaa9a75d522b39400f81527f0dd0975d3a70b1828d7d12e93fca049d238211d1c1cee1bb3ad8621a05a03d5560208201527fae209a0b48f21c054280f2455d32cf309387644879d9acbd8ffc1991638118859181019190915246606082015230608082015260a090205b6719010000000000005f5280601a5281603a52604260182090505f603a52919050565b6001600160e01b031981168114611351575f5ffd5b50565b5f60208284031215611364575f5ffd5b81356104e18161133c565b6001600160a01b0381168114611351575f5ffd5b5f5f83601f840112611393575f5ffd5b5081356001600160401b038111156113a9575f5ffd5b6020830191508360208285010111156113c0575f5ffd5b9250929050565b5f5f5f5f5f608086880312156113db575f5ffd5b85356113e68161136f565b945060208601356113f68161136f565b93506040860135925060608601356001600160401b03811115611417575f5ffd5b61142388828901611383565b969995985093965092949392505050565b5f5f5f60408486031215611446575f5ffd5b8335925060208401356001600160401b03811115611462575f5ffd5b61146e86828701611383565b9497909650939450505050565b5f610120828403121561148c575f5ffd5b50919050565b5f5f5f606084860312156114a4575f5ffd5b83356001600160401b038111156114b9575f5ffd5b6114c58682870161147b565b9660208601359650604090950135949350505050565b5f602082840312156114eb575f5ffd5b81356001600160c01b03811681146104e1575f5ffd5b5f60208284031215611511575f5ffd5b81356104e18161136f565b5f81518084528060208401602086015e5f602082860101526020601f19601f83011685010191505092915050565b60ff60f81b8816815260e060208201525f61156860e083018961151c565b828103604084015261157a818961151c565b606084018890526001600160a01b038716608085015260a0840186905283810360c0850152845180825260208087019350909101905f5b818110156115cf5783518352602093840193909201916001016115b1565b50909b9a5050505050505050505050565b5f5f604083850312156115f1575f5ffd5b82356001600160401b03811115611606575f5ffd5b6116128582860161147b565b95602094909401359450505050565b5f60208284031215611631575f5ffd5b5035919050565b5f5f83601f840112611648575f5ffd5b5081356001600160401b0381111561165e575f5ffd5b6020830191508360208260051b85010111156113c0575f5ffd5b5f5f5f5f5f5f5f5f60a0898b03121561168f575f5ffd5b883561169a8161136f565b975060208901356116aa8161136f565b965060408901356001600160401b038111156116c4575f5ffd5b6116d08b828c01611638565b90975095505060608901356001600160401b038111156116ee575f5ffd5b6116fa8b828c01611638565b90955093505060808901356001600160401b03811115611718575f5ffd5b6117248b828c01611383565b999c989b5096995094979396929594505050565b5f5f5f5f5f5f60a0878903121561174d575f5ffd5b86356117588161136f565b955060208701356117688161136f565b9450604087013593506060870135925060808701356001600160401b03811115611790575f5ffd5b61179c89828a01611383565b979a9699509497509295939492505050565b81835281816020850137505f828201602090810191909152601f909101601f19169091010190565b838152604060208201525f6117ef6040830184866117ae565b95945050505050565b5f60208284031215611808575f5ffd5b81516104e18161133c565b5f5f8335601e19843603018112611828575f5ffd5b8301803591506001600160401b03821115611841575f5ffd5b6020019150368190038213156113c0575f5ffd5b5f5f85851115611863575f5ffd5b8386111561186f575f5ffd5b5050820193919092039150565b608080825281018690525f60a0600588901b830181019083018983605e1936839003015b8b82101561194f57868503609f1901845282358181126118be575f5ffd5b8d0180356118cb8161136f565b6001600160a01b0316865260208181013590870152604081013536829003601e190181126118f7575f5ffd5b016020810190356001600160401b03811115611911575f5ffd5b80360382131561191f575f5ffd5b606060408801526119346060880182846117ae565b965050506020830192506020840193506001820191506118a0565b5050506001600160a01b038816602085015250856040840152828103606084015261197b8185876117ae565b9998505050505050505050565b5f60208284031215611998575f5ffd5b815180151581146104e1575f5ffd5b634e487b7160e01b5f52603260045260245ffd5b5f8235605e198336030181126119cf575f5ffd5b9190910192915050565b818382375f9101908152919050565b5f6001600160401b0382166001600160401b038103611a1557634e487b7160e01b5f52601160045260245ffd5b60010192915050565b634e487b7160e01b5f52604160045260245ffd5b81515f90829060208501835b82811015611a5c578151845260209384019390910190600101611a3e565b50919594505050505056fe1581abf533ae210f1ff5d25f322511179a9a65d8d8e43c998eab264f924af900,0,HUANG_USENIX_RULE,"Flagged by the USENIX EIP-7702 study's Gigahorse/Soufflé rule (analyze.dl: external call reachable from fallback()/receive()). Rule-based, not independently human-verified."
optimism,0x260f016cddae026c5cb6d9efbf074bf78e3b5e3c,3,0x608060405234801561000f575f5ffd5b5060043610610034575f3560e01c806363fb0b9614610038578063a2ce10b41461004d575b5f5ffd5b61004b610046366004610289565b610090565b005b6100747f0000000000000000000000006c26d5ae5ea55735efbbc0ca9a4caf3c6753811d81565b6040516001600160a01b03909116815260200160405180910390f35b336001600160a01b037f0000000000000000000000006c26d5ae5ea55735efbbc0ca9a4caf3c6753811d16146100fe5760405162461bcd60e51b815260206004820152600e60248201526d139bdd08185d5d1a1bdc9a5e995960921b60448201526064015b60405180910390fd5b82811461013f5760405162461bcd60e51b815260206004820152600f60248201526e098cadccee8d040dad2e6dac2e8c6d608b1b60448201526064016100f5565b5f5b8381101561023a575f5f86868481811061015d5761015d6102f5565b90506020020160208101906101729190610309565b6001600160a01b031685858581811061018d5761018d6102f5565b905060200281019061019f9190610336565b6040516101ad929190610379565b5f604051808303815f865af19150503d805f81146101e6576040519150601f19603f3d011682016040523d82523d5f602084013e6101eb565b606091505b5091509150816102305760405162461bcd60e51b815260206004820152601060248201526f135d5b1d1a58d85b1b0819985a5b195960821b60448201526064016100f5565b5050600101610141565b5050505050565b5f5f83601f840112610251575f5ffd5b50813567ffffffffffffffff811115610268575f5ffd5b6020830191508360208260051b8501011115610282575f5ffd5b9250929050565b5f5f5f5f6040858703121561029c575f5ffd5b843567ffffffffffffffff8111156102b2575f5ffd5b6102be87828801610241565b909550935050602085013567ffffffffffffffff8111156102dd575f5ffd5b6102e987828801610241565b95989497509550505050565b634e487b7160e01b5f52603260045260245ffd5b5f60208284031215610319575f5ffd5b81356001600160a01b038116811461032f575f5ffd5b9392505050565b5f5f8335601e1984360301811261034b575f5ffd5b83018035915067ffffffffffffffff821115610365575f5ffd5b602001915036819003821315610282575f5ffd5b818382375f910190815291905056fea264697066735822122054a0dfec77ecd77c75770f6fbf749b4061cb15b8b6d8f04962f6d7756b97f16864736f6c634300081e0033,0,HUANG_USENIX_RULE,"Flagged by the USENIX EIP-7702 study's Gigahorse/Soufflé rule (analyze.dl: external call reachable from fallback()/receive()). Rule-based, not independently human-verified."
optimism,0x705260323b8632741fa9a72a81e4eba9d4983668,7,0x60806040526004361061001d575f3560e01c806334fcd5be14610021575b5f80fd5b61003b60048036038101906100369190610301565b610051565b6040516100489190610491565b60405180910390f35b60605f8383905090508067ffffffffffffffff811115610074576100736104b1565b5b6040519080825280602002602001820160405280156100a757816020015b60608152602001906001900390816100925790505b5091505f5b8181101561023e57368585838181106100c8576100c76104de565b5b90506020028101906100da9190610517565b90505f80825f0160208101906100f09190610598565b73ffffffffffffffffffffffffffffffffffffffff16836020013584806040019061011b91906105c3565b604051610129929190610661565b5f6040518083038185875af1925050503d805f8114610163576040519150601f19603f3d011682016040523d82523d5f602084013e610168565b606091505b5091509150816101ad576040517f08c379a00000000000000000000000000000000000000000000000000000000081526004016101a4906106d3565b60405180910390fd5b5f8151111561020f575f818060200190518101906101cb9190610726565b90508061020d576040517f08c379a0000000000000000000000000000000000000000000000000000000008152600401610204906107c1565b60405180910390fd5b505b80868581518110610223576102226104de565b5b602002602001018190525050505080806001019150506100ac565b503373ffffffffffffffffffffffffffffffffffffffff167f446928f7fd842bfa1ad8f7d2aadcfdda1bf5b4c1fef6fcec88d2484bc4478e4885858560405161028993929190610a2e565b60405180910390a25092915050565b5f80fd5b5f80fd5b5f80fd5b5f80fd5b5f80fd5b5f8083601f8401126102c1576102c06102a0565b5b8235905067ffffffffffffffff8111156102de576102dd6102a4565b5b6020830191508360208202830111156102fa576102f96102a8565b5b9250929050565b5f806020838503121561031757610316610298565b5b5f83013567ffffffffffffffff8111156103345761033361029c565b5b610340858286016102ac565b92509250509250929050565b5f81519050919050565b5f82825260208201905092915050565b5f819050602082019050919050565b5f81519050919050565b5f82825260208201905092915050565b5f5b838110156103ac578082015181840152602081019050610391565b5f8484015250505050565b5f601f19601f8301169050919050565b5f6103d182610375565b6103db818561037f565b93506103eb81856020860161038f565b6103f4816103b7565b840191505092915050565b5f61040a83836103c7565b905092915050565b5f602082019050919050565b5f6104288261034c565b6104328185610356565b93508360208202850161044485610366565b805f5b8581101561047f578484038952815161046085826103ff565b945061046b83610412565b925060208a01995050600181019050610447565b50829750879550505050505092915050565b5f6020820190508181035f8301526104a9818461041e565b905092915050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52604160045260245ffd5b7f4e487b71000000000000000000000000000000000000000000000000000000005f52603260045260245ffd5b5f80fd5b5f80fd5b5f80fd5b5f823560016060038336030381126105325761053161050b565b5b80830191505092915050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6105678261053e565b9050919050565b6105778161055d565b8114610581575f80fd5b50565b5f813590506105928161056e565b92915050565b5f602082840312156105ad576105ac610298565b5b5f6105ba84828501610584565b91505092915050565b5f80833560016020038436030381126105df576105de61050b565b5b80840192508235915067ffffffffffffffff8211156106015761060061050f565b5b60208301925060018202360383131561061d5761061c610513565b5b509250929050565b5f81905092915050565b828183375f83830152505050565b5f6106488385610625565b935061065583858461062f565b82840190509392505050565b5f61066d82848661063d565b91508190509392505050565b5f82825260208201905092915050565b7f426174636844656c656761746f723a2063616c6c206661696c656400000000005f82015250565b5f6106bd601b83610679565b91506106c882610689565b602082019050919050565b5f6020820190508181035f8301526106ea816106b1565b9050919050565b5f8115159050919050565b610705816106f1565b811461070f575f80fd5b50565b5f81519050610720816106fc565b92915050565b5f6020828403121561073b5761073a610298565b5b5f61074884828501610712565b91505092915050565b7f426174636844656c656761746f723a2063616c6c2072657475726e65642066615f8201527f6c73650000000000000000000000000000000000000000000000000000000000602082015250565b5f6107ab602383610679565b91506107b682610751565b604082019050919050565b5f6020820190508181035f8301526107d88161079f565b9050919050565b5f82825260208201905092915050565b5f819050919050565b5f6108066020840184610584565b905092915050565b6108178161055d565b82525050565b5f819050919050565b61082f8161081d565b8114610839575f80fd5b50565b5f8135905061084a81610826565b92915050565b5f61085e602084018461083c565b905092915050565b61086f8161081d565b82525050565b5f80fd5b5f80fd5b5f80fd5b5f808335600160200384360303811261089d5761089c61087d565b5b83810192508235915060208301925067ffffffffffffffff8211156108c5576108c4610875565b5b6001820236038313156108db576108da610879565b5b509250929050565b5f6108ee838561037f565b93506108fb83858461062f565b610904836103b7565b840190509392505050565b5f606083016109205f8401846107f8565b61092c5f86018261080e565b5061093a6020840184610850565b6109476020860182610866565b506109556040840184610881565b85830360408701526109688382846108e3565b925050508091505092915050565b5f610981838361090f565b905092915050565b5f823560016060038336030381126109a4576109a361087d565b5b82810191505092915050565b5f602082019050919050565b5f6109c783856107df565b9350836020840285016109d9846107ef565b805f5b87811015610a1c5784840389526109f38284610989565b6109fd8582610976565b9450610a08836109b0565b925060208a019950506001810190506109dc565b50829750879450505050509392505050565b5f6040820190508181035f830152610a478185876109bc565b90508181036020830152610a5b818461041e565b905094935050505056fea26469706673582212209795cecb8b9dd5b245fd2d0bd44d394e55d0805429abb55c0219c293c9992fc064736f6c63430008180033,0,HUANG_USENIX_RULE,"Flagged by the USENIX EIP-7702 study's Gigahorse/Soufflé rule (analyze.dl: external call reachable from fallback()/receive()). Rule-based, not independently human-verified."
