0x7aa	0x7b6_0x0	0
0x1bf1	0x1c10_0x0	0
0x1e40	0x1e4e_0x0	0
0x1e80	0x1e94_0x0	0
0x84	0x88_0x0	0
0x124	0x128_0x0	0
0x314	0x31d_0x0	0
0x31e	0x32d_0x0	0
0x32e	0x33b_0x0	0
0x33c	0x345_0x0	0
0x346	0x354_0x0	0
0x355	0x35e_0x0	0
0x35f	0x368_0x0	0
0x8de	0x8eb_0x0	0
0x770	0x785_0x0	0
0x842	0x84f_0x0	0
0x7b7	0x7c4_0x0	0
0x7c5	0x7de_0x0	0
0x7df	0x7fd_0x0	0
0x7fe	0x807_0x0	0
0x808	0x811_0x0	0
0x812	0x81f_0x0	0
0x850	0x85d_0x0	0
0x85e	0x877_0x0	0
0x878	0x896_0x0	0
0x897	0x8a0_0x0	0
0x8a1	0x8aa_0x0	0
0x8ab	0x8b8_0x0	0
0x8fd	0x912_0x0	0
0xe88	0xea0_0x0	0
0x1153	0x115f_0x0	0
0x39b0	0x39c8_0x0	0
0x1006	0x104c_0x0	0
0x20e7	0x20f4_0x0	0
0x20e7	0x20f4_0x1	1
0x20e7	0x20f4_0x2	2
0x1116	0x1124_0x0	0
0x11cf	0x11f2_0x0	0
0x137a	0x1388_0x0	0
0x152b	0x153c_0x0	0
0x153d	0x1546_0x0	0
0x1547	0x1559_0x0	0
0x1f7a	0x1f92_0x0	0
0x17c0	0x17d8_0x0	0
0x185b	0x1865_0x0	0
0x190e	0x191c_0x0	0
0x1901	0x190a_0x0	0
0x1930	0x193f_0x0	0
0x19af	0x19bc_0x0	0
0x1a17	0x1a25_0x0	0
0x1c16	0x1c27_0x0	0
0x1d5a	0x1d63_0x0	0
0x1d64	0x1d79_0x0	0
0x1d7a	0x1d83_0x0	0
0x1d84	0x1d91_0x0	0
0x1ea6	0x1ebc_0x0	0
0x1ebd	0x1ec7_0x0	0
0x1fa4	0x1fb5_0x0	0
0x1fb6	0x1fbf_0x0	0
0x21e6	0x220d_0x0	0
0x220e	0x2218_0x0	0
0x1485	0x1492_0x0	0
0x1850	0x185a_0x0	0
0x1da6	0x1dd0_0x0	0
0x1fcf	0x1fdd_0x0	0
0x22b0	0x22d6_0x0	0
