0xfe3	['VAR', '0x27a6V0x27adV0x30afV0x3b00V0xfaf', nil]	0
0xfe3	['VAR', '0xfb4', nil]	1
0xfe3	['VAR', '0xfaf_0x2', nil]	2
0xfe3	['VAR', '0xfba', nil]	3
0x110d	['VAR', '0x10e4', nil]	0
0x110d	['VAR', '0x10fe', nil]	1
0x113b	['VAR', '0x112c', nil]	0
0x113b	['VAR', '0x112a', nil]	1
0x20e0	['VAR', '0x20b6', nil]	0
0x20e0	['VAR', '0xfe3', nil]	1
0x58aS0xe8	['VAR', '0x2990V0x29b6V0xd2', nil]	0
0x58aS0xe8	['VAR', '0x57bV0xe8', nil]	1
0x58aS0xf3e	['VAR', '0xf43', nil]	0
0x58aS0xf3e	['VAR', '0x57bV0xf3e', nil]	1
0x1ce	['RETURNDATA', '0x1c0', ['0x1c9', '0x1c8']]	0
0x2ef	['RETURNDATA', '0x2e1', ['0x2ea', '0x2e9']]	0
0x4b8	['RETURNDATA', '0x4aa', ['0x4b3', '0x4b2']]	0
0x538	['RETURNDATA', '0x52a', ['0x533', '0x532']]	0
0x6cc	['RETURNDATA', '0x6be', ['0x6c7', '0x6c6']]	0
0xc4e	['RETURNDATA', '0xc40', ['0xc49', '0xc48']]	0
0xcce	['RETURNDATA', '0xcc0', ['0xcc9', '0xcc8']]	0
0x15b4	['RETURNDATA', '0x15a6', ['0x15af', '0x15ae']]	0
0x16eb	['RETURNDATA', '0x16dd', ['0x16e6', '0x16e5']]	0
0x2049	['RETURNDATA', '0x203b', ['0x2044', '0x2043']]	0
0x2253	['RETURNDATA', '0x2245', ['0x224e', '0x224d']]	0
0x231b	['RETURNDATA', '0x230d', ['0x2316', '0x2315']]	0
0x2714S0x2451	['RETURNDATA', '0x2706S0x2451', ['0x270fV0x2451', '0x270eV0x2451']]	0
0x2619S0x2144	['RETURNDATA', '0x260aS0x2144', ['0x2614V0x2144', '0x2613V0x2144']]	0
