item_id,dependence_cluster_id,dependence_cluster_size,linkage_evidence,authority_address,creator_address,creator_kind,public_name_signals,canonical_similarity_holds,development_control_similarity_holds,public_evidence_references
ethereum:0x821f26a3c70464bacdaca7736d9cb308078bf309,D0034,3,SHARED_DEPLOYER_EOA,0xa1d879b946c5dae61f0e9d18471a192be3b1e4eb,0x284013665193b6f99f7d317f1ea1068e585e8057,EOA,,F00663:0.550699,,"https://eth.blockscout.com/api/v2/addresses/0x821f26a3c70464bacdaca7736d9cb308078bf309;https://eth.blockscout.com/api/v2/smart-contracts/0x821f26a3c70464bacdaca7736d9cb308078bf309;https://etherscan.io/address/0x821f26a3c70464bacdaca7736d9cb308078bf309;https://etherscan.io/tx/0xfbfac15ce12a83693cace69da651cb0030459c3db68637b162ef745cf0cfc6c6;https://sourcify.dev/server/v2/contract/1/0x821f26a3c70464bacdaca7736d9cb308078bf309?fields=compilation,proxyResolution"
ethereum:0x830c3ca901fba71a1454a5c8ae3b7a8b04f496a7,D0082,2,SHARED_AUTHORITY_EOA,0x8c76a394d736422cd0590d57f165b05e4e117835,0xc9979381750d5325378cbe36177e7ab037d87ce1,EOA,,F00663:0.489583,,"https://eth.blockscout.com/api/v2/addresses/0x830c3ca901fba71a1454a5c8ae3b7a8b04f496a7;https://eth.blockscout.com/api/v2/smart-contracts/0x830c3ca901fba71a1454a5c8ae3b7a8b04f496a7;https://etherscan.io/address/0x830c3ca901fba71a1454a5c8ae3b7a8b04f496a7;https://etherscan.io/tx/0x949da9d6851d90eb3c836fe31940a0b1cc88b795195df002429a10cf2836999d;https://sourcify.dev/server/v2/contract/1/0x830c3ca901fba71a1454a5c8ae3b7a8b04f496a7?fields=compilation,proxyResolution"
ethereum:0x854249aa14f6f357aeee5b7e0faffa90692de85e,D0083,1,SINGLETON_NO_MUST_LINK,0x139367b4f5fe4d22bc30ea89dcc547812f720c6d,0x8a0fef8e3b2162161a994491e167f435613b40d2,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0x854249aa14f6f357aeee5b7e0faffa90692de85e;https://eth.blockscout.com/api/v2/smart-contracts/0x854249aa14f6f357aeee5b7e0faffa90692de85e;https://etherscan.io/address/0x854249aa14f6f357aeee5b7e0faffa90692de85e;https://etherscan.io/tx/0x9a906509baa301b1de4f1b3cc04fa0f8a93f3f5f285e8c3f74fc368b5a9d2117;https://sourcify.dev/server/v2/contract/1/0x854249aa14f6f357aeee5b7e0faffa90692de85e?fields=compilation,proxyResolution"
ethereum:0x85865a99f0db671c38f10188ca390b506ec133d4,D0084,1,SINGLETON_NO_MUST_LINK,0x880e14298dd46418806f7b5e12b92aa9873bb5d4,0xe975e88b2227594ae23757da0d26a28140a2c7b6,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x85865a99f0db671c38f10188ca390b506ec133d4;https://eth.blockscout.com/api/v2/smart-contracts/0x85865a99f0db671c38f10188ca390b506ec133d4;https://etherscan.io/address/0x85865a99f0db671c38f10188ca390b506ec133d4;https://etherscan.io/tx/0xa5a784c507893b40811387ad7df915e11bfa09bbed0c57119d680c7895a0bae8;https://sourcify.dev/server/v2/contract/1/0x85865a99f0db671c38f10188ca390b506ec133d4?fields=compilation,proxyResolution"
ethereum:0x87c322a93a6cd7b1beb3dbe1f3f296cf2b8eefae,D0085,1,SINGLETON_NO_MUST_LINK,0x679ac05bfd3d26e8fcd1ed4fd2feace6c35f64b9,0x01c9b18318f04aea5311afde07daa19e1c247d00,CONTRACT,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0x87c322a93a6cd7b1beb3dbe1f3f296cf2b8eefae;https://eth.blockscout.com/api/v2/smart-contracts/0x87c322a93a6cd7b1beb3dbe1f3f296cf2b8eefae;https://etherscan.io/address/0x87c322a93a6cd7b1beb3dbe1f3f296cf2b8eefae;https://etherscan.io/tx/0x6193ec4db839fd5676a646097b80b2aa574af01ae6170d3b956bd7c3cd18309b;https://sourcify.dev/server/v2/contract/1/0x87c322a93a6cd7b1beb3dbe1f3f296cf2b8eefae?fields=compilation,proxyResolution"
ethereum:0x8b44320c6a7d9ef11385b923d9b875b652e86c24,D0086,1,SINGLETON_NO_MUST_LINK,0x5da67d4f02f4939018239c190d4c3087ab710690,0xaf9cddb6920f7e19fb94e6b9a5caf2ef7a40df21,CONTRACT,,F01074:0.419948,,"https://eth.blockscout.com/api/v2/addresses/0x8b44320c6a7d9ef11385b923d9b875b652e86c24;https://eth.blockscout.com/api/v2/smart-contracts/0x8b44320c6a7d9ef11385b923d9b875b652e86c24;https://etherscan.io/address/0x8b44320c6a7d9ef11385b923d9b875b652e86c24;https://etherscan.io/tx/0x84c366479394e54f7007443064c119124cfb16678eec9c89e35571571d133080;https://sourcify.dev/server/v2/contract/1/0x8b44320c6a7d9ef11385b923d9b875b652e86c24?fields=compilation,proxyResolution"
ethereum:0x8bf1ceea142840af0007317097c7f8bd80fa6b66,D0087,1,SINGLETON_NO_MUST_LINK,0xc2ac5eeb4b4f855534c2554095bcd03b59901234,0x0e1730aab680245971603f9edeaa0c85ebeaaaaa,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0x8bf1ceea142840af0007317097c7f8bd80fa6b66;https://eth.blockscout.com/api/v2/smart-contracts/0x8bf1ceea142840af0007317097c7f8bd80fa6b66;https://etherscan.io/address/0x8bf1ceea142840af0007317097c7f8bd80fa6b66;https://etherscan.io/tx/0x43e28001b8604f73e638ed726720d2822938caf908b9f6b90e47b7839d7d3afa;https://sourcify.dev/server/v2/contract/1/0x8bf1ceea142840af0007317097c7f8bd80fa6b66?fields=compilation,proxyResolution"
ethereum:0x9176de7b26bb894b3d90e8980c7fc1322ca934d4,D0025,3,SHARED_DEPLOYER_EOA,0xaabc86594bc0b8f7229828bde4a6698c6ee9e7ae,0x976c924d816d31c476c7912c81322dc2adc7240b,EOA,,F00968:0.458779,,"https://eth.blockscout.com/api/v2/addresses/0x9176de7b26bb894b3d90e8980c7fc1322ca934d4;https://eth.blockscout.com/api/v2/smart-contracts/0x9176de7b26bb894b3d90e8980c7fc1322ca934d4;https://etherscan.io/address/0x9176de7b26bb894b3d90e8980c7fc1322ca934d4;https://etherscan.io/tx/0x70ff962234e5c97901bf64ed9f7f69cc1709e2e06ad6a6f8f14ef1570de206d8;https://sourcify.dev/server/v2/contract/1/0x9176de7b26bb894b3d90e8980c7fc1322ca934d4?fields=compilation,proxyResolution"
ethereum:0x93a81b920a9668762e463d243c12ce73003e240a,D0088,1,SINGLETON_NO_MUST_LINK,0x3bd0063aad446f32c17bd81caed6b615946a5fc5,0xb89ac1b146ecdf63825833fa455b36adadc7973c,EOA,,F01137:0.423031,,"https://eth.blockscout.com/api/v2/addresses/0x93a81b920a9668762e463d243c12ce73003e240a;https://eth.blockscout.com/api/v2/smart-contracts/0x93a81b920a9668762e463d243c12ce73003e240a;https://etherscan.io/address/0x93a81b920a9668762e463d243c12ce73003e240a;https://etherscan.io/tx/0xda5f9c1b155d40fc3f63de2fa1db889da626e55f42b6609004f40a25b8fcc9e2;https://sourcify.dev/server/v2/contract/1/0x93a81b920a9668762e463d243c12ce73003e240a?fields=compilation,proxyResolution"
ethereum:0x948a948d54e316a73e224a67ebbd5c9785d9766d,D0089,2,SHARED_DEPLOYER_EOA,0x9b2ee368b9d94351cfeb607190deb3b29b11481f,0x0036c5199a8a87dcb7ef5d09bb6199f850fedfd8,EOA,EIP7702Executor;scripts/EIP7702Executor.sol;scripts/EIP7702Executor.sol:EIP7702Executor,F00152:0.675227;F00132:0.658993;F00101:0.599466;F00701:0.593195;F00815:0.586457,,"https://eth.blockscout.com/api/v2/addresses/0x948a948d54e316a73e224a67ebbd5c9785d9766d;https://eth.blockscout.com/api/v2/smart-contracts/0x948a948d54e316a73e224a67ebbd5c9785d9766d;https://etherscan.io/address/0x948a948d54e316a73e224a67ebbd5c9785d9766d;https://etherscan.io/tx/0xa498e549241f77de5cfabcd1eeb920b8357dac77e87ae21ade93406004732c6c;https://sourcify.dev/server/v2/contract/1/0x948a948d54e316a73e224a67ebbd5c9785d9766d?fields=compilation,proxyResolution"
