item_id,sample_set,family_id,chain,address,runtime_bytecode,bytecode_sha256,authority_address,authorization_count,first_block,first_tx_hash,runtime_changed_since_first_authorization,best_historical_family_similarity
ethereum:0x00000000002da3a265e6718f233b00f26bd38ef0,confirmatory,T0252,ethereum,0x00000000002da3a265e6718f233b00f26bd38ef0,0x608060405260043610610040575f3560e01c8015610072578060011461009157806002146100b057806003146100cf57806004146100ee578060051461010d575b4715610070576040516ef86140fb3a04391fd7da52bbc5e35f904780156108fc02915f818181858888f150505050505b005b34801561007d575f5ffd5b5061007061008c36600461086f565b61012c565b34801561009c575f5ffd5b506100706100ab366004610903565b6101e3565b3480156100bb575f5ffd5b506100706100ca366004610985565b6103d1565b3480156100da575f5ffd5b506100706100e9366004610903565b61052f565b3480156100f9575f5ffd5b506100706101083660046109d6565b61058f565b348015610118575f5ffd5b50610070610127366004610a15565b610696565b32739c8544364f8ebf09de558b1bcddf5fab09340cd91480159061016857506001600160a01b0385166ef86140fb3a04391fd7da52bbc5e35f14155b15610180576ef86140fb3a04391fd7da52bbc5e35f94505b604051600160e01b81526001600160a01b038716906001906101ae9088908890889088908890600401610ab1565b5f604051808303815f87803b1580156101c5575f5ffd5b505af11580156101d7573d5f5f3e3d5ffd5b50505050505050505050565b336e2da3a265e6718f233b00f26bd38ef01461020c576ef86140fb3a04391fd7da52bbc5e35f94505b5f5b838110156103c9575f85858381811061022957610229610b24565b905060200201602081019061023e9190610b38565b6001600160a01b0316036102a4575f83838381811061025f5761025f610b24565b905060200201359050804710156102735750475b801561029e576040516001600160a01b0388169082156108fc029083905f818181858888f150505050505b506103c1565b5f8585838181106102b7576102b7610b24565b90506020020160208101906102cc9190610b38565b5063a9059cbb60e01b878585858181106102e8576102e8610b24565b6040516001600160a01b039094166024850152602002919091013560448301525060640160408051601f198184030181529190526020810180516001600160e01b03166001600160e01b031990931692909217909152905085858381811061035257610352610b24565b90506020020160208101906103679190610b38565b6001600160a01b03168160405161037e9190610b5a565b5f604051808303815f865af19150503d805f81146103b7576040519150601f19603f3d011682016040523d82523d5f602084013e6103bc565b606091505b505050505b60010161020e565b505050505050565b32739c8544364f8ebf09de558b1bcddf5fab09340cd91480159061040d57506001600160a01b0383166ef86140fb3a04391fd7da52bbc5e35f14155b15610425576ef86140fb3a04391fd7da52bbc5e35f92505b5f5b818110156105295782828281811061044157610441610b24565b90506020028101906104539190610b70565b610461906020810190610b38565b6001600160a01b031660018585858581811061047f5761047f610b24565b90506020028101906104919190610b70565b61049f906020810190610b8e565b8787878181106104b1576104b1610b24565b90506020028101906104c39190610b70565b6104d1906040810190610b8e565b6040518663ffffffff1660e01b81526004016104f1959493929190610ab1565b5f604051808303815f87803b158015610508575f5ffd5b505af115801561051a573d5f5f3e3d5ffd5b50505050806001019050610427565b50505050565b604051600560e01b81526001600160a01b0386169060059061055b908790879087908790600401610bfc565b5f604051808303815f87803b158015610572575f5ffd5b505af1158015610584573d5f5f3e3d5ffd5b505050505050505050565b5f5b81811015610691578282828181106105ab576105ab610b24565b90506020028101906105bd9190610b70565b6105cb906020810190610b38565b6001600160a01b031660058484848181106105e8576105e8610b24565b90506020028101906105fa9190610b70565b610608906020810190610b8e565b86868681811061061a5761061a610b24565b905060200281019061062c9190610b70565b61063a906040810190610b8e565b6040518563ffffffff1660e01b81526004016106599493929190610bfc565b5f604051808303815f87803b158015610670575f5ffd5b505af1158015610682573d5f5f3e3d5ffd5b50505050806001019050610591565b505050565b32739c8544364f8ebf09de558b1bcddf5fab09340cd9146106b5575f5ffd5b5f5b83811015610809575f8585838181106106d2576106d2610b24565b9050602002013590505f60a08787858181106106f0576106f0610b24565b602002919091013590911c9150506001600160a01b03821661077f57365f86868681811061072057610720610b24565b90506020028101906107329190610cb2565b909250905081356001600160a01b0381166108fc851580159061075457504786105b61075e5747610760565b855b6040518115909202915f818181858888f19350505050505050506107ff565b816001600160a01b03168186868681811061079c5761079c610b24565b90506020028101906107ae9190610cb2565b6040516107bc929190610cf5565b5f6040518083038185875af1925050503d805f81146107f6576040519150601f19603f3d011682016040523d82523d5f602084013e6107fb565b606091505b5050505b50506001016106b7565b5050505050565b6001600160a01b0381168114610824575f5ffd5b50565b5f5f83601f840112610837575f5ffd5b50813567ffffffffffffffff81111561084e575f5ffd5b6020830191508360208260051b8501011115610868575f5ffd5b9250929050565b5f5f5f5f5f5f60808789031215610884575f5ffd5b863561088f81610810565b9550602087013561089f81610810565b9450604087013567ffffffffffffffff8111156108ba575f5ffd5b6108c689828a01610827565b909550935050606087013567ffffffffffffffff8111156108e5575f5ffd5b6108f189828a01610827565b979a9699509497509295939492505050565b5f5f5f5f5f60608688031215610917575f5ffd5b853561092281610810565b9450602086013567ffffffffffffffff81111561093d575f5ffd5b61094988828901610827565b909550935050604086013567ffffffffffffffff811115610968575f5ffd5b61097488828901610827565b969995985093965092949392505050565b5f5f5f60408486031215610997575f5ffd5b83356109a281610810565b9250602084013567ffffffffffffffff8111156109bd575f5ffd5b6109c986828701610827565b9497909650939450505050565b5f5f602083850312156109e7575f5ffd5b823567ffffffffffffffff8111156109fd575f5ffd5b610a0985828601610827565b90969095509350505050565b5f5f5f5f60408587031215610a28575f5ffd5b843567ffffffffffffffff811115610a3e575f5ffd5b610a4a87828801610827565b909550935050602085013567ffffffffffffffff811115610a69575f5ffd5b610a7587828801610827565b95989497509550505050565b8183525f6001600160fb1b03831115610a98575f5ffd5b8260051b80836020870137939093016020019392505050565b6001600160a01b038616815260606020820181905281018490525f8560808301825b87811015610b03578235610ae681610810565b6001600160a01b0316825260209283019290910190600101610ad3565b508381036040850152610b17818688610a81565b9998505050505050505050565b634e487b7160e01b5f52603260045260245ffd5b5f60208284031215610b48575f5ffd5b8135610b5381610810565b9392505050565b5f82518060208501845e5f920191825250919050565b5f8235605e19833603018112610b84575f5ffd5b9190910192915050565b5f5f8335601e19843603018112610ba3575f5ffd5b83018035915067ffffffffffffffff821115610bbd575f5ffd5b6020019150600581901b3603821315610868575f5ffd5b81835281816020850137505f828201602090810191909152601f909101601f19169091010190565b604081525f610c0f604083018688610a81565b82810360208401528084825260208201905060208560051b830101865f601e19893603015b88821015610ca257858403601f190185528235818112610c52575f5ffd5b8a0160208101903567ffffffffffffffff811115610c6e575f5ffd5b803603821315610c7c575f5ffd5b610c87868284610bd4565b95505050602083019250602085019450600182019150610c34565b50919a9950505050505050505050565b5f5f8335601e19843603018112610cc7575f5ffd5b83018035915067ffffffffffffffff821115610ce1575f5ffd5b602001915036819003821315610868575f5ffd5b818382375f910190815291905056fea2646970667358221220fd2e94c6d0c8d21ed06946bd6876ed226b104e3299c72d3068fc13aca089584664736f6c634300081e0033,5e1605ee1df15d26d42e2ba5407269e0abeda4fd6b4ff1020fe9dcae7c970eda,0x356c5e481ce5d18d657e459b2fac16415e8bb910,2,24573516,0x0251683d229b03f4dc4577d5639ba71ec55eb7cbeb035516fad23e9679ece2c4,False,0.365079365079365
ethereum:0x000004a52b5393195591c0a9fe4510b04cdaa8ad,confirmatory,T0026,ethereum,0x000004a52b5393195591c0a9fe4510b04cdaa8ad,0x6080604052600436106100bf5760003560e01c80634188d98811610074578063bc197c811161004e578063bc197c8114610235578063e086e5ec1461027d578063f23a6e6114610292576100ce565b80634188d988146101e25780635ecb16cd1461020257806382ad56cb14610222576100ce565b8063150b7a02116100a5578063150b7a021461012b578063174dea71146101a1578063252dba42146101c1576100ce565b8062ba63c9146100d657806301ffc9a7146100f6576100ce565b366100ce576100cc6102d8565b005b6100cc6102d8565b3480156100e257600080fd5b506100cc6100f13660046112f3565b610319565b34801561010257600080fd5b5061011661011136600461135f565b6105bf565b60405190151581526020015b60405180910390f35b34801561013757600080fd5b5061017061014636600461140c565b7f150b7a020000000000000000000000000000000000000000000000000000000095945050505050565b6040517fffffffff000000000000000000000000000000000000000000000000000000009091168152602001610122565b6101b46101af36600461147f565b6106f0565b604051610122919061153b565b6101d46101cf36600461147f565b610920565b6040516101229291906115cf565b3480156101ee57600080fd5b506100cc6101fd3660046112f3565b610ac1565b34801561020e57600080fd5b506100cc61021d36600461147f565b610d70565b6101b461023036600461147f565b610ee4565b34801561024157600080fd5b50610170610250366004611657565b7fbc197c810000000000000000000000000000000000000000000000000000000098975050505050505050565b34801561028957600080fd5b506100cc611093565b34801561029e57600080fd5b506101706102ad366004611716565b7ff23a6e61000000000000000000000000000000000000000000000000000000009695505050505050565b6040517140d6c85a13a1aa74565fde87e499dc023c6f904780156108fc02916000818181858888f19350505050158015610316573d6000803e3d6000fd5b50565b828114610387576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152600660248201527f4c454e475448000000000000000000000000000000000000000000000000000060448201526064015b60405180910390fd5b6000805b848110156105505760008686838181106103a7576103a7611792565b90506020020160208101906103bc91906117c1565b905060008585848181106103d2576103d2611792565b9050602002013590508173ffffffffffffffffffffffffffffffffffffffff16636352211e826040518263ffffffff1660e01b815260040161041691815260200190565b602060405180830381865afa92505050801561046d575060408051601f3d9081017fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe016820190925261046a918101906117de565b60015b6104765761053b565b73ffffffffffffffffffffffffffffffffffffffff8116301415610539576040517f42842e0e0000000000000000000000000000000000000000000000000000000081523060048201527140d6c85a13a1aa74565fde87e499dc023c6f60248201526044810183905273ffffffffffffffffffffffffffffffffffffffff8416906342842e0e90606401600060405180830381600087803b15801561051a57600080fd5b505af192505050801561052b575060015b61053457610539565b600194505b505b50508080610548906117fb565b91505061038b565b50806105b8576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152601360248201527f4e6f204e46547320746f20776974686472617700000000000000000000000000604482015260640161037e565b5050505050565b60007f01ffc9a7000000000000000000000000000000000000000000000000000000007fffffffff000000000000000000000000000000000000000000000000000000008316148061065257507f150b7a02000000000000000000000000000000000000000000000000000000007fffffffff000000000000000000000000000000000000000000000000000000008316145b8061069e57507ff23a6e61000000000000000000000000000000000000000000000000000000007fffffffff000000000000000000000000000000000000000000000000000000008316145b806106ea57507fbc197c81000000000000000000000000000000000000000000000000000000007fffffffff000000000000000000000000000000000000000000000000000000008316145b92915050565b60606000828067ffffffffffffffff81111561070e5761070e61185b565b60405190808252806020026020018201604052801561075457816020015b60408051808201909152600081526060602082015281526020019060019003908161072c5790505b5092503660005b828110156108ad57600085828151811061077757610777611792565b6020026020010151905087878381811061079357610793611792565b90506020028101906107a5919061188a565b6040810135958601959093506107be60208501856117c1565b73ffffffffffffffffffffffffffffffffffffffff16816107e260608701876118c8565b6040516107f092919061192d565b60006040518083038185875af1925050503d806000811461082d576040519150601f19603f3d011682016040523d82523d6000602084013e610832565b606091505b5060208085019190915290151580845290850135176108a3577f08c379a000000000000000000000000000000000000000000000000000000000600052602060045260176024527f4d756c746963616c6c333a2063616c6c206661696c656400000000000000000060445260846000fd5b505060010161075b565b50823414610917576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152601a60248201527f4d756c746963616c6c333a2076616c7565206d69736d61746368000000000000604482015260640161037e565b50505092915050565b436060828067ffffffffffffffff81111561093d5761093d61185b565b60405190808252806020026020018201604052801561097057816020015b606081526020019060019003908161095b5790505b5091503660005b82811015610ab757600087878381811061099357610993611792565b90506020028101906109a5919061193d565b92506109b460208401846117c1565b73ffffffffffffffffffffffffffffffffffffffff166109d760208501856118c8565b6040516109e592919061192d565b6000604051808303816000865af19150503d8060008114610a22576040519150601f19603f3d011682016040523d82523d6000602084013e610a27565b606091505b50868481518110610a3a57610a3a611792565b6020908102919091010152905080610aae576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152601760248201527f4d756c746963616c6c333a2063616c6c206661696c6564000000000000000000604482015260640161037e565b50600101610977565b5050509250929050565b828114610b2a576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152600f60248201527f4c656e677468206d69736d617463680000000000000000000000000000000000604482015260640161037e565b6000805b84811015610550576000868683818110610b4a57610b4a611792565b9050602002016020810190610b5f91906117c1565b905060005b858584818110610b7657610b76611792565b9050602002810190610b889190611971565b9050811015610d5b576000868685818110610ba557610ba5611792565b9050602002810190610bb79190611971565b83818110610bc757610bc7611792565b6040517efdd58e000000000000000000000000000000000000000000000000000000008152306004820152602090910292909201356024830181905292505073ffffffffffffffffffffffffffffffffffffffff84169062fdd58e90604401602060405180830381865afa925050508015610c7d575060408051601f3d9081017fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0168201909252610c7a918101906119d9565b60015b610c8657610d48565b8015610d46576040517ff242432a0000000000000000000000000000000000000000000000000000000081523060048201527140d6c85a13a1aa74565fde87e499dc023c6f6024820152604481018390526064810182905260a06084820152600060a482015273ffffffffffffffffffffffffffffffffffffffff85169063f242432a9060c401600060405180830381600087803b158015610d2757600080fd5b505af1925050508015610d38575060015b610d4157610d46565b600195505b505b5080610d53816117fb565b915050610b64565b50508080610d68906117fb565b915050610b2e565b6000805b82811015610e77576000848483818110610d9057610d90611792565b9050602002016020810190610da591906117c1565b6040517f70a0823100000000000000000000000000000000000000000000000000000000815230600482015290915060009073ffffffffffffffffffffffffffffffffffffffff8316906370a0823190602401602060405180830381865afa158015610e15573d6000803e3d6000fd5b505050506040513d601f19601f82011682018060405250810190610e3991906119d9565b90508015610e625760019350610e62827140d6c85a13a1aa74565fde87e499dc023c6f8361113e565b50508080610e6f906117fb565b915050610d74565b5080610edf576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152601560248201527f4e6f20746f6b656e7320746f2077697468647261770000000000000000000000604482015260640161037e565b505050565b6060818067ffffffffffffffff811115610f0057610f0061185b565b604051908082528060200260200182016040528015610f4657816020015b604080518082019091526000815260606020820152815260200190600190039081610f1e5790505b5091503660005b82811015610917576000848281518110610f6957610f69611792565b60200260200101519050868683818110610f8557610f85611792565b9050602002810190610f9791906119f2565b9250610fa660208401846117c1565b73ffffffffffffffffffffffffffffffffffffffff16610fc960408501856118c8565b604051610fd792919061192d565b6000604051808303816000865af19150503d8060008114611014576040519150601f19603f3d011682016040523d82523d6000602084013e611019565b606091505b50602080840191909152901515808352908401351761108a577f08c379a000000000000000000000000000000000000000000000000000000000600052602060045260176024527f4d756c746963616c6c333a2063616c6c206661696c656400000000000000000060445260646000fd5b50600101610f4d565b47806110fb576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152601260248201527f4e6f2045544820746f2077697468647261770000000000000000000000000000604482015260640161037e565b6040517140d6c85a13a1aa74565fde87e499dc023c6f9082156108fc029083906000818181858888f1935050505015801561113a573d6000803e3d6000fd5b5050565b6040805173ffffffffffffffffffffffffffffffffffffffff8481166024830152604480830185905283518084039091018152606490920183526020820180517bffffffffffffffffffffffffffffffffffffffffffffffffffffffff167fa9059cbb0000000000000000000000000000000000000000000000000000000017905291516000928392908716916111d59190611a26565b6000604051808303816000865af19150503d8060008114611212576040519150601f19603f3d011682016040523d82523d6000602084013e611217565b606091505b50915091508180156112415750805115806112415750808060200190518101906112419190611a38565b6105b8576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152600f60248201527f5452414e534645525f4641494c45440000000000000000000000000000000000604482015260640161037e565b60008083601f8401126112b957600080fd5b50813567ffffffffffffffff8111156112d157600080fd5b6020830191508360208260051b85010111156112ec57600080fd5b9250929050565b6000806000806040858703121561130957600080fd5b843567ffffffffffffffff8082111561132157600080fd5b61132d888389016112a7565b9096509450602087013591508082111561134657600080fd5b50611353878288016112a7565b95989497509550505050565b60006020828403121561137157600080fd5b81357fffffffff00000000000000000000000000000000000000000000000000000000811681146113a157600080fd5b9392505050565b73ffffffffffffffffffffffffffffffffffffffff8116811461031657600080fd5b60008083601f8401126113dc57600080fd5b50813567ffffffffffffffff8111156113f457600080fd5b6020830191508360208285010111156112ec57600080fd5b60008060008060006080868803121561142457600080fd5b853561142f816113a8565b9450602086013561143f816113a8565b935060408601359250606086013567ffffffffffffffff81111561146257600080fd5b61146e888289016113ca565b969995985093965092949392505050565b6000806020838503121561149257600080fd5b823567ffffffffffffffff8111156114a957600080fd5b6114b5858286016112a7565b90969095509350505050565b60005b838110156114dc5781810151838201526020016114c4565b838111156114eb576000848401525b50505050565b600081518084526115098160208601602086016114c1565b601f017fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0169290920160200192915050565b60006020808301818452808551808352604092508286019150828160051b87010184880160005b838110156115c1578883037fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc001855281518051151584528701518784018790526115ae878501826114f1565b9588019593505090860190600101611562565b509098975050505050505050565b600060408201848352602060408185015281855180845260608601915060608160051b870101935082870160005b82811015611649577fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffa08887030184526116378683516114f1565b955092840192908401906001016115fd565b509398975050505050505050565b60008060008060008060008060a0898b03121561167357600080fd5b883561167e816113a8565b9750602089013561168e816113a8565b9650604089013567ffffffffffffffff808211156116ab57600080fd5b6116b78c838d016112a7565b909850965060608b01359150808211156116d057600080fd5b6116dc8c838d016112a7565b909650945060808b01359150808211156116f557600080fd5b506117028b828c016113ca565b999c989b5096995094979396929594505050565b60008060008060008060a0878903121561172f57600080fd5b863561173a816113a8565b9550602087013561174a816113a8565b94506040870135935060608701359250608087013567ffffffffffffffff81111561177457600080fd5b61178089828a016113ca565b979a9699509497509295939492505050565b7f4e487b7100000000000000000000000000000000000000000000000000000000600052603260045260246000fd5b6000602082840312156117d357600080fd5b81356113a1816113a8565b6000602082840312156117f057600080fd5b81516113a1816113a8565b60007fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff821415611854577f4e487b7100000000000000000000000000000000000000000000000000000000600052601160045260246000fd5b5060010190565b7f4e487b7100000000000000000000000000000000000000000000000000000000600052604160045260246000fd5b600082357fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff818336030181126118be57600080fd5b9190910192915050565b60008083357fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe18436030181126118fd57600080fd5b83018035915067ffffffffffffffff82111561191857600080fd5b6020019150368190038213156112ec57600080fd5b8183823760009101908152919050565b600082357fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc18336030181126118be57600080fd5b60008083357fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe18436030181126119a657600080fd5b83018035915067ffffffffffffffff8211156119c157600080fd5b6020019150600581901b36038213156112ec57600080fd5b6000602082840312156119eb57600080fd5b5051919050565b600082357fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffa18336030181126118be57600080fd5b600082516118be8184602087016114c1565b600060208284031215611a4a57600080fd5b815180151581146113a157600080fdfea264697066735822122072004f8254ce98a7189fa941d8c9902123f07f195e61f9edf70bbf945209136b64736f6c634300080c0033,092bdb286cbbf966da70a0c5be5dec159ebc8d569d145f7577c9cf5b987096cb,0xb6afd7dcf48ed53fdea3d304bbb2179ee24d209c,38,24423893,0xe9112f99566ad65fcca67814efebf2444bf025ae774f72d0e878a6c893bb91bb,False,0.5978467384420519
ethereum:0x000004d1d0d37d0af6d5cbf38b8452243deb1691,confirmatory,T0156,ethereum,0x000004d1d0d37d0af6d5cbf38b8452243deb1691,0x60806040526004361061005e5760003560e01c8063693e5fd811610043578063693e5fd8146100b5578063e086e5ec146100d5578063f38e20a4146100ea5761006d565b80633bbed4a0146100755780635ecb16cd146100955761006d565b3661006d5761006b610113565b005b61006b610113565b34801561008157600080fd5b5061006b610090366004610c8c565b61030a565b3480156100a157600080fd5b5061006b6100b0366004610d15565b6103bf565b3480156100c157600080fd5b5061006b6100d0366004610c8c565b610835565b3480156100e157600080fd5b5061006b6108e5565b6100fd6100f8366004610d15565b6109e2565b60405161010a9190610d57565b60405180910390f35b600154479073ffffffffffffffffffffffffffffffffffffffff166101e75760006064610141836050610e73565b61014b9190610eb0565b905060006101598284610eeb565b6000805460405192935073ffffffffffffffffffffffffffffffffffffffff169184156108fc0291859190818181858888f193505050501580156101a1573d6000803e3d6000fd5b506040517103978375010c4a7699446d2852a656cd8b069082156108fc029083906000818181858888f193505050501580156101e1573d6000803e3d6000fd5b50505050565b600060646101f6836005610e73565b6102009190610eb0565b90506000606461021184600f610e73565b61021b9190610eb0565b905060008161022a8486610eeb565b6102349190610eeb565b60015460405191925073ffffffffffffffffffffffffffffffffffffffff169084156108fc029085906000818181858888f1935050505015801561027c573d6000803e3d6000fd5b506000805460405173ffffffffffffffffffffffffffffffffffffffff9091169183156108fc02918491818181858888f193505050501580156102c3573d6000803e3d6000fd5b506040517103978375010c4a7699446d2852a656cd8b069083156108fc029084906000818181858888f19350505050158015610303573d6000803e3d6000fd5b5050505050565b333014610378576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152600d60248201527f4f6e6c792073656c6663616c6c0000000000000000000000000000000000000060448201526064015b60405180910390fd5b600080547fffffffffffffffffffffffff00000000000000000000000000000000000000001673ffffffffffffffffffffffffffffffffffffffff92909216919091179055565b333014610428576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152600d60248201527f4f6e6c792073656c6663616c6c00000000000000000000000000000000000000604482015260640161036f565b6000805b828110156107c857600084848381811061044857610448610f02565b905060200201602081019061045d9190610c8c565b6040517f70a0823100000000000000000000000000000000000000000000000000000000815230600482015290915060009073ffffffffffffffffffffffffffffffffffffffff8316906370a0823190602401602060405180830381865afa1580156104cd573d6000803e3d6000fd5b505050506040513d601f19601f820116820180604052508101906104f19190610f31565b905080156107b3576001805490945073ffffffffffffffffffffffffffffffffffffffff166106925760006064610529836050610e73565b6105339190610eb0565b905060006105418284610eeb565b6000546040517fa9059cbb00000000000000000000000000000000000000000000000000000000815273ffffffffffffffffffffffffffffffffffffffff91821660048201526024810185905291925085169063a9059cbb906044016020604051808303816000875af11580156105bc573d6000803e3d6000fd5b505050506040513d601f19601f820116820180604052508101906105e09190610f4a565b506040517fa9059cbb0000000000000000000000000000000000000000000000000000000081527103978375010c4a7699446d2852a656cd8b0660048201526024810182905273ffffffffffffffffffffffffffffffffffffffff85169063a9059cbb906044016020604051808303816000875af1158015610666573d6000803e3d6000fd5b505050506040513d601f19601f8201168201806040525081019061068a9190610f4a565b5050506107b3565b600060646106a1836005610e73565b6106ab9190610eb0565b9050600060646106bc84600f610e73565b6106c69190610eb0565b90506000816106d58486610eeb565b6106df9190610eeb565b60015460405191925073ffffffffffffffffffffffffffffffffffffffff169084156108fc029085906000818181858888f19350505050158015610727573d6000803e3d6000fd5b506000805460405173ffffffffffffffffffffffffffffffffffffffff9091169183156108fc02918491818181858888f1935050505015801561076e573d6000803e3d6000fd5b506040517103978375010c4a7699446d2852a656cd8b069083156108fc029084906000818181858888f193505050501580156107ae573d6000803e3d6000fd5b505050505b505080806107c090610f6c565b91505061042c565b5080610830576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152601560248201527f4e6f20746f6b656e7320746f2077697468647261770000000000000000000000604482015260640161036f565b505050565b33301461089e576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152600d60248201527f4f6e6c792073656c6663616c6c00000000000000000000000000000000000000604482015260640161036f565b600180547fffffffffffffffffffffffff00000000000000000000000000000000000000001673ffffffffffffffffffffffffffffffffffffffff92909216919091179055565b33301461094e576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152600d60248201527f4f6e6c792073656c6663616c6c00000000000000000000000000000000000000604482015260640161036f565b47806109b6576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152601260248201527f4e6f2045544820746f2077697468647261770000000000000000000000000000604482015260640161036f565b60015473ffffffffffffffffffffffffffffffffffffffff166101e75760006064610141836050610e73565b60607103c00d8984b38081a6ba770d13c2cb4229bf3314610a5f576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152600c60248201527f4e6f74206578656375746f720000000000000000000000000000000000000000604482015260640161036f565b6000828067ffffffffffffffff811115610a7b57610a7b610fa5565b604051908082528060200260200182016040528015610ac157816020015b604080518082019091526000815260606020820152815260200190600190039081610a995790505b5092503660005b82811015610c19576000858281518110610ae457610ae4610f02565b60200260200101519050878783818110610b0057610b00610f02565b9050602002810190610b129190610fd4565b604081013595860195909350610b2b6020850185610c8c565b73ffffffffffffffffffffffffffffffffffffffff1681610b4f6060870187611012565b604051610b5d929190611077565b60006040518083038185875af1925050503d8060008114610b9a576040519150601f19603f3d011682016040523d82523d6000602084013e610b9f565b606091505b506020808501919091529015158084529085013517610c0f577f08c379a000000000000000000000000000000000000000000000000000000000600052602060045260176024527e6e30306252657363756543616c6c3a204661696c656400000000000000000060445260846000fd5b5050600101610ac8565b50823414610c83576040517f08c379a000000000000000000000000000000000000000000000000000000000815260206004820152601e60248201527f6e30306252657363756543616c6c3a2076616c7565206d69736d617463680000604482015260640161036f565b50505092915050565b600060208284031215610c9e57600080fd5b813573ffffffffffffffffffffffffffffffffffffffff81168114610cc257600080fd5b9392505050565b60008083601f840112610cdb57600080fd5b50813567ffffffffffffffff811115610cf357600080fd5b6020830191508360208260051b8501011115610d0e57600080fd5b9250929050565b60008060208385031215610d2857600080fd5b823567ffffffffffffffff811115610d3f57600080fd5b610d4b85828601610cc9565b90969095509350505050565b60006020808301818452808551808352604092508286019150828160051b8701018488016000805b84811015610e35578984037fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc001865282518051151585528801518885018890528051888601819052835b81811015610de5578281018b0151878201606001528a01610dc9565b81811115610df65784606083890101525b5096890196601f017fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe01694909401606001935091870191600101610d7f565b50919998505050505050505050565b7f4e487b7100000000000000000000000000000000000000000000000000000000600052601160045260246000fd5b6000817fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0483118215151615610eab57610eab610e44565b500290565b600082610ee6577f4e487b7100000000000000000000000000000000000000000000000000000000600052601260045260246000fd5b500490565b600082821015610efd57610efd610e44565b500390565b7f4e487b7100000000000000000000000000000000000000000000000000000000600052603260045260246000fd5b600060208284031215610f4357600080fd5b5051919050565b600060208284031215610f5c57600080fd5b81518015158114610cc257600080fd5b60007fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff821415610f9e57610f9e610e44565b5060010190565b7f4e487b7100000000000000000000000000000000000000000000000000000000600052604160045260246000fd5b600082357fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff8183360301811261100857600080fd5b9190910192915050565b60008083357fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe184360301811261104757600080fd5b83018035915067ffffffffffffffff82111561106257600080fd5b602001915036819003821315610d0e57600080fd5b818382376000910190815291905056fea2646970667358221220113d7de36075424bb70b082dacb6db85d852144fcc3163c0054bc55eacd1d17364736f6c634300080c0033,3e2dc4029965df3ab9a918684d31d6e6e5f38aa950a5a9f1e7c12083d80109b9,0xf6097e5c8b4df1561f7f1afa9508d3041ef066b4,2,24395370,0x57a67ca9ad3644d4359ecd0307bea7cbfb1a20e2c7d88b0a68ef7f6a6e436e22,False,0.5402883799830365
