0x9	0x58
0x54	0x67
0x5a	0x67
0x5e	0x65
0x68	0x6f
0x75	0x7c
0x7e	0x97
0x89	0x92
0x9d	0xa4
0xa6	0xbf
0xb1	0xba
0xc2	0xdb
0xcd	0xd6
0xd7	0x383
0xe1	0xe8
0xea	0x103
0xf5	0xfe
0x109	0x110
0x112	0x119
0x115	0x67a
0x11d	0x126
0x130	0x149
0x13b	0x144
0x14d	0x156
0x168	0x229
0x19c	0x1a4
0x1ba	0x1de
0x1da	0x1e3
0x1e9	0x227
0x216	0x21e
0x399	0x3a5
0x3a0	0xdb7
0x3bb	0x3d8
0x3d2	0x3c3
0x3e5	0x58d
0x3f0	0x3fc
0x3f7	0x28fa
0x405	0x40e
0x40a	0xe1d
0x430	0x439
0x451	0x48f
0x47e	0x486
0x49a	0x4a3
0x4c5	0x4ce
0x4d2	0x4dc
0x4f2	0x516
0x512	0x51b
0x522	0x560
0x54f	0x557
0x568	0x574
0x56f	0x2946
0x589	0x3e0
0x5cd	0x5d8
0xe2c	0xe38
0xe33	0x2b7c
0x1161	0x116a
0x1181	0x118d
0x1188	0x2c08
0x11a7	0x11b0
0x11ac	0xfeb
0x11ba	0x11c2
0x11be	0xffb
0x11ca	0x1205
0x11d3	0x11dc
0x11d8	0x1172
0x11dd	0x11e6
0x11e9	0x11f1
0x11ed	0x1199
0x1201	0x11c5
0x1319	0x1323
0x132e	0x1337
0x2c0c	0x2c1b
0x2c0e	0x2c1e
0x2c10	0x2c21
0x2c12	0x2c24
0x2c14	0x2c27
0x2c16	0x2c2a
0xeeeV0x4a3	0x2bc2B0x4a3
0xf10V0x4a3	0xe15B0x4a3
0xf2cV0x4a3	0xe19B0x4a3
0xee7V0x4a3	0xef3B0x4a3
0xf09V0x4a3	0xf15B0x4a3
0xf25V0x4a3	0xf31B0x4a3
0xc21V0x16c	0xc29B0x16c
0xc25V0x16c	0xbffB0x16c
0xc0dV0x16c	0xc15B0x16c
0xc01V0x16c	0xc0aB0x16c
0xc9cV0x1ed	0xca4B0x1ed
0xca0V0x1ed	0xc6bB0x1ed
0xc7aV0x1ed	0xc82B0x1ed
0xc7eV0x1ed	0xc43B0x1ed
0xc6dV0x1ed	0xc77B0x1ed
0xec8V0x455	0xed0B0x455
0xeccV0x455	0xe97B0x455
0xea6V0x455	0xeaeB0x455
0xeaaV0x455	0xe6fB0x455
0xe99V0x455	0xea3B0x455
0xfdcV0x526	0xfe4B0x526
0xfe0V0x526	0xfabB0x526
0xfbaV0x526	0xfc2B0x526
0xfbeV0x526	0xf83B0x526
0xfadV0x526	0xfb7B0x526
